Sample Names	MutationType	DBS2	DBS4	DBS6	DBS11	DBS13	DBS17	DBS18	DBS20	DBS78G	DBS78I	DBS78L	DBS78M
PD3945a_non-exome	TA>GC	0.2603134758495327	0.25936342666760004	0.0	0.0	0.46837635791317656	0.0	0.0	0.0	0.011946739569690817	0.0	0.0	0.0
PD3945a_non-exome	TA>GG	0.023445892943293672	0.7699886799839128	0.0	0.0	0.20574092980647113	0.0	0.0	0.0	0.00082449726632249	0.0	0.0	0.0
PD3945a_non-exome	TA>GT	0.07271846060156387	0.5261215508020713	0.0	0.0	0.40109335383914957	0.0	0.0	0.0	6.663475721533388e-05	0.0	0.0	0.0
PD3945a_non-exome	TC>AA	0.002036482969613913	0.621157379622807	0.0	0.0	0.11157625382542154	0.0	0.0	0.0	0.26522988358215766	0.0	0.0	0.0
PD3945a_non-exome	TC>AG	0.0024756588027908255	0.027011755258629606	0.0	0.0	0.9704950539486686	0.0	0.0	0.0	1.7531989910928072e-05	0.0	0.0	0.0
PD3945a_non-exome	TC>AT	1.2949946044604047e-17	0.030483826725452606	0.0	0.0	0.5721302471570812	0.0	0.0	0.0	0.3973859261174663	0.0	0.0	0.0
PD3945a_non-exome	TC>CA	0.003455853685845439	0.5002547774922755	0.0	0.0	0.22169189635110623	0.0	0.0	0.0	0.2745974724707729	0.0	0.0	0.0
PD3945a_non-exome	TC>CG	0.0004368797450832863	0.052434048695535175	0.0	0.0	0.9469159768203894	0.0	0.0	0.0	0.00021309473899214495	0.0	0.0	0.0
PD3945a_non-exome	TC>CT	0.08116903425779912	0.00023400804752974355	0.0	0.0	0.918556621743397	0.0	0.0	0.0	4.033595127422689e-05	0.0	0.0	0.0
PD3945a_non-exome	TC>GA	0.00901482178067878	0.43267828099193634	0.0	0.0	0.13763849126371022	0.0	0.0	0.0	0.42066840596367466	0.0	0.0	0.0
PD3945a_non-exome	TC>GG	0.0005491657983779637	0.0006750974353582532	0.0	0.0	0.9986496305455999	0.0	0.0	0.0	0.00012610622066400973	0.0	0.0	0.0
PD3945a_non-exome	TC>GT	0.0021009150882715898	2.0020388822502507e-16	0.0	0.0	0.9527339241563484	0.0	0.0	0.0	0.04516516075537982	0.0	0.0	0.0
PD3945a_non-exome	TG>AA	0.08477203249729909	0.2549970557100319	0.0	0.0	0.6427480167511983	0.0	0.0	0.0	0.017482895041470783	0.0	0.0	0.0
PD3945a_non-exome	TG>AC	0.0398493127984844	0.02494188095164242	0.0	0.0	0.9345934259706575	0.0	0.0	0.0	0.0006153802792156765	0.0	0.0	0.0
PD3945a_non-exome	TG>AT	0.10614406874621346	2.0201860028089077e-16	0.0	0.0	0.534475040821745	0.0	0.0	0.0	0.3593808904320413	0.0	0.0	0.0
PD3945a_non-exome	TG>CA	0.0041749492890396514	0.02720169952506256	0.0	0.0	0.9684667519462477	0.0	0.0	0.0	0.0001565992396501764	0.0	0.0	0.0
PD3945a_non-exome	TG>CC	0.0015731874200462673	0.0037095176702683563	0.0	0.0	0.16087473706415095	0.0	0.0	0.0	0.8338425578455344	0.0	0.0	0.0
PD3945a_non-exome	TG>CT	0.03109282238171245	0.0009698839563159888	0.0	0.0	0.1949784179502156	0.0	0.0	0.0	0.7729588757117559	0.0	0.0	0.0
PD3945a_non-exome	TG>GA	0.08279420562698732	0.5159433171563115	0.0	0.0	0.4010807355452315	0.0	0.0	0.0	0.00018174167146975203	0.0	0.0	0.0
PD3945a_non-exome	TG>GC	0.07685270595521615	0.1991481169222806	0.0	0.0	0.7231885449692407	0.0	0.0	0.0	0.0008106321532625657	0.0	0.0	0.0
PD3945a_non-exome	TG>GT	0.2222995661853271	0.0013086274159794411	0.0	0.0	0.7763372588570435	0.0	0.0	0.0	5.4547541650026214e-05	0.0	0.0	0.0
PD3945a_non-exome	TT>AA	0.21864489557305425	0.001065097781405452	0.0	0.0	0.7802133558963832	0.0	0.0	0.0	7.665074915709764e-05	0.0	0.0	0.0
PD3945a_non-exome	TT>AC	0.1669601267023356	0.0003725568142416196	0.0	0.0	0.8311911869737006	0.0	0.0	0.0	0.0014761295097221294	0.0	0.0	0.0
PD3945a_non-exome	TT>AG	0.03083320348817073	1.1709331731508342e-15	0.0	0.0	0.9688913305423392	0.0	0.0	0.0	0.0002754659694888793	0.0	0.0	0.0
PD3945a_non-exome	TT>CA	9.377481832741225e-16	1.83651722543693e-15	0.0	0.0	0.9991913032474344	0.0	0.0	0.0	0.0008086967525628591	0.0	0.0	0.0
PD3945a_non-exome	TT>CC	0.3971933398142943	1.0885052377461085e-12	0.0	0.0	0.16327578566191625	0.0	0.0	0.0	0.43953087452270106	0.0	0.0	0.0
PD3945a_non-exome	TT>CG	0.014930645408384664	8.308445772757915e-15	0.0	0.0	0.9818416977536335	0.0	0.0	0.0	0.0032276568379734773	0.0	0.0	0.0
PD3945a_non-exome	TT>GA	0.014300005935958936	2.43806642610295e-15	0.0	0.0	0.9845737688236551	0.0	0.0	0.0	0.0011262252403835002	0.0	0.0	0.0
PD3945a_non-exome	TT>GC	0.001739016019067051	9.222054646567695e-15	0.0	0.0	0.9948054311436848	0.0	0.0	0.0	0.0034555528372391003	0.0	0.0	0.0
PD3945a_non-exome	TT>GG	6.788249422996659e-13	1.329433340235157e-12	0.0	0.0	0.44061219276365204	0.0	0.0	0.0	0.5593878072343398	0.0	0.0	0.0
PD4005a_non-exome	AC>CA	0.004580540207149754	0.0760746093235573	0.09773485632294217	0.0	0.0	0.0	0.8216099941463508	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>CG	0.0017467301844618706	0.004099581253121867	0.02413975604736449	0.0	0.0	0.0	0.9700139325150519	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>CT	0.0009556816158151258	9.46377091049757e-17	0.005461050804343179	0.0	0.0	0.0	0.9935832675798417	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>GA	0.0029522854257344414	0.08223507921110701	0.32064177317363785	0.0	0.0	0.0	0.5941708621895208	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>GG	1.274173469337244e-16	3.212933820163338e-16	0.009535400908445957	0.0	0.0	0.0	0.9904645990915534	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>GT	0.0034959387646952534	2.0971213653865883e-07	0.004944263207665366	0.0	0.0	0.0	0.991559588315503	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>TA	0.008098784542485799	0.01042692255909343	0.16580672204593488	0.0	0.0	0.0	0.8156675708524859	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>TG	6.940611436001812e-05	0.000869213366159661	0.014702834120106933	0.0	0.0	0.0	0.9843585463993734	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>TT	0.02390380958744989	0.001977441632834076	0.07809691327612439	0.0	0.0	0.0	0.8960218355035916	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	AT>CA	0.001203964693958306	0.043782797188691484	0.01089530716380174	0.0	0.0	0.0	0.9441179309535486	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	AT>CC	3.4710226419301743e-16	8.739985069608352e-16	0.015956715598513534	0.0	0.0	0.0	0.9840432844014854	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	AT>CG	8.626875530839857e-16	2.935620234595146e-15	0.0011295621198653626	0.0	0.0	0.0	0.9988704378801307	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	AT>GA	0.0074094968428856925	0.021439614316014273	0.21434627205556214	0.0	0.0	0.0	0.7568046167855379	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	AT>GC	0.0017734479374800487	0.008003252230679195	0.01564272026905479	0.0	0.0	0.0	0.974580579562786	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	AT>TA	0.006955805549812578	0.1032224616321266	0.1002367752886868	0.0	0.0	0.0	0.789584957529374	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>AA	0.913043192817087	1.3238846450589804e-17	3.13949787256844e-17	0.0	0.0	0.0	0.0869568071829129	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>AG	0.1262390189035576	0.01416612134605987	0.32133663463001977	0.0	0.0	0.0	0.5382582251203627	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>AT	0.12991334668990293	0.030601842909631565	0.0017070664305329675	0.0	0.0	0.0	0.8377777439699325	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>GA	0.07584450608717337	0.02282303560848046	0.4563538968622572	0.0	0.0	0.0	0.444978561442089	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>GG	0.005071025137821793	0.0012336890047467452	0.6119058593890282	0.0	0.0	0.0	0.38178942646840325	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>GT	0.008139040077248876	0.0008865976145582599	0.0763592015799739	0.0	0.0	0.0	0.9146151607282189	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>TA	0.09398395097866497	0.0014982217931862126	0.039120928695958845	0.0	0.0	0.0	0.8653968985321899	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>TG	0.001713913890977818	9.001572639811786e-05	0.1490459574785013	0.0	0.0	0.0	0.8491501129041227	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>TT	2.00222026060654e-17	5.041561807282654e-17	1.1955703714413154e-16	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CG>AT	0.038881459873590624	0.01471081930486625	0.7647839221337112	0.0	0.0	0.0	0.18162379868783188	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CG>GC	0.15662730875667172	0.003246465278311193	0.7513046334486077	0.0	0.0	0.0	0.0888215925164095	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CG>GT	0.059754476489011936	4.900696830082266e-16	0.4509608621249853	0.0	0.0	0.0	0.4892846613860022	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CG>TA	2.5185630782275963e-15	6.3417055926594145e-15	1.50389018340209e-14	0.0	0.0	0.0	0.9999999999999761	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CG>TC	0.05854261872724865	2.8584531954219493e-16	0.7278366666776918	0.0	0.0	0.0	0.2136207145950591	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CG>TT	0.07060869358978536	0.006878357853276581	0.7124387100876463	0.0	0.0	0.0	0.21007423846929188	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>AA	0.016974881761049103	5.551357158128095e-17	0.0710726140646938	0.0	0.0	0.0	0.911952504174257	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>AC	2.371872938288908e-17	5.972341930943294e-17	0.033281626218881394	0.0	0.0	0.0	0.9667183737811185	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>AG	0.0035179712387797724	0.003264038743916903	0.7101890866698968	0.0	0.0	0.0	0.28302890334740666	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>GA	0.0003870776996998811	0.02159835823453006	0.47100993864765	0.0	0.0	0.0	0.5070046254181201	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>GC	0.009874625455054221	0.007979093448998508	0.3957241342269181	0.0	0.0	0.0	0.5864221468690292	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>GG	0.002579115739542052	0.03991088264779259	0.5868891599162332	0.0	0.0	0.0	0.37062084169643206	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>TA	0.05158335336724419	1.602102544450106e-16	0.004046453283696839	0.0	0.0	0.0	0.9443701933490589	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>TC	0.0009337668475612967	2.553268723800421e-16	6.054894402155284e-16	0.0	0.0	0.0	0.9990662331524378	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>TG	0.007661048653353431	0.0009073465077558586	0.6600300096019649	0.0	0.0	0.0	0.3314015952369257	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	GC>AA	0.007020684265140439	0.6801171869903244	3.4405128482062743e-17	0.0	0.0	0.0	0.3128621287445352	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	GC>AG	0.0010721539445896688	0.055930165877224505	0.03622238735202088	0.0	0.0	0.0	0.906775292826165	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	GC>AT	0.0027238371295521587	0.03962362873630312	0.01612012409726774	0.0	0.0	0.0	0.941532410036877	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	GC>CA	0.005375597996388301	0.09054452145215089	0.13220971816958754	0.0	0.0	0.0	0.7718701623818732	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	GC>CG	0.005289420025372601	0.00011658071490899703	2.144231256922346e-15	0.0	0.0	0.0	0.9945939992597163	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	GC>TA	0.004797461528463347	0.1731015553003686	0.016211032261836546	0.0	0.0	0.0	0.8058899509093316	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TA>AT	0.019368681217749477	0.32124405587401844	0.1810800954571132	0.0	0.0	0.0	0.4783071674511188	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TA>CG	0.0013599888265044982	0.04200584536149906	0.05592274054586498	0.0	0.0	0.0	0.9007114252661315	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TA>CT	0.0017065763736709963	0.07974045882395257	0.47723376424601566	0.0	0.0	0.0	0.44131920055636076	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TA>GC	0.030611065006246035	0.039213444588293275	0.29500240848008424	0.0	0.0	0.0	0.6351730819253764	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TA>GG	0.0027781452922453036	0.11730512512349146	0.02303293713073049	0.0	0.0	0.0	0.8568837924535329	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TA>GT	0.02193251819870633	0.20402077022250623	0.003162674943575349	0.0	0.0	0.0	0.770884036635212	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>AA	0.0019825876061461355	0.7774952115368048	0.18786780843312587	0.0	0.0	0.0	0.03265439242392341	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>AG	0.00190733501328547	0.02675675654802473	0.23689210132355656	0.0	0.0	0.0	0.7344438071151332	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>AT	8.465719438469114e-18	0.02562181353847719	0.0036184981962729063	0.0	0.0	0.0	0.9707596882652499	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>CA	0.002391021229887749	0.44500388196918783	0.12410915251807324	0.0	0.0	0.0	0.42849594428285115	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>CG	0.0002230438850598096	0.03441805098175432	0.148307268925675	0.0	0.0	0.0	0.8170516362075108	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>CT	0.016976454204610227	6.292625268898582e-05	0.14275466404559065	0.0	0.0	0.0	0.8402059554971101	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>GA	0.009847485496035568	0.6076839549292927	0.24501959472029303	0.0	0.0	0.0	0.1374489648543788	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>GG	0.0005978868063373457	0.0009449882653356224	0.27446893401053046	0.0	0.0	0.0	0.7239881909177965	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>GT	0.001620634194439756	1.985607822825839e-16	4.708727122701275e-16	0.0	0.0	0.0	0.9983793658055595	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>AA	0.01894944085751336	0.07328640852249603	0.48974215468931626	0.0	0.0	0.0	0.4180219959306743	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>AC	0.0036641865533160647	0.0029486987905671612	0.5046589339314761	0.0	0.0	0.0	0.48872818072464064	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>AT	0.00509164239417958	1.2459424704255041e-17	0.7868925171868818	0.0	0.0	0.0	0.20801584041893847	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>CA	0.0010448520421715863	0.008752741444419697	0.2481539269673668	0.0	0.0	0.0	0.7420484795460419	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>CC	0.0012247150844167344	0.003712927897590067	0.48813512417605825	0.0	0.0	0.0	0.5069272328419349	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>CT	0.0034228393153208233	0.00013727473391033152	0.9198210421470535	0.0	0.0	0.0	0.07661884380371527	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>GA	0.036224866461378354	0.2902373569620615	0.5500282407961182	0.0	0.0	0.0	0.12350953578044194	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>GC	0.011634711672909867	0.03876297806332244	0.7186155557828782	0.0	0.0	0.0	0.23098675448088943	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>GT	0.05881957533528297	0.00044518831169251816	0.7554661233954219	0.0	0.0	0.0	0.18526911295760276	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>AA	0.023695360206454064	0.0001484082081875621	0.0031832076574150195	0.0	0.0	0.0	0.9729730239279433	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>AC	0.0030197498913262224	8.663536099355673e-06	0.0033611107157339665	0.0	0.0	0.0	0.9936104758568405	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>AG	0.003652852870430949	1.7835698008577219e-16	0.10805655720222172	0.0	0.0	0.0	0.8882905899273471	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>CA	3.7806961246178354e-17	9.51973844328232e-17	2.2575379736926645e-16	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>CC	0.683799908209223	2.4093620926835036e-12	5.713630105506595e-12	0.0	0.0	0.0	0.3162000917826541	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>CG	0.0006101148778078377	4.3651311158948925e-16	0.0013486749930489044	0.0	0.0	0.0	0.9980412101291428	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>GA	0.005400392300731703	1.1838020700977636e-15	2.8073020519461255e-15	0.0	0.0	0.0	0.9945996076992644	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>GC	8.770038042033193e-05	5.979571392295358e-16	6.987556284139433e-05	0.0	0.0	0.0	0.9998424240567376	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>GG	1.6200466200217153e-12	4.079254079191369e-12	9.673659673510963e-12	0.0	0.0	0.0	0.9999999999846271	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>CA	0.016812767979487216	0.09928181764845034	0.07971856731858294	0.0	0.0	0.0	0.8041868470534794	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>CG	0.006536206639691767	0.00545439914748621	0.020073371015790292	0.0	0.0	0.0	0.9679360231970318	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>CT	0.0035776598210876926	1.259672068639243e-16	0.004543070904762434	0.0	0.0	0.0	0.9918792692741498	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>GA	0.011272967130928716	0.11164633782060675	0.2720742783262502	0.0	0.0	0.0	0.6050064167222143	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>GG	4.785756194007988e-16	4.290730733172949e-16	0.007958815840337313	0.0	0.0	0.0	0.9920411841596618	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>GT	0.012995541408682974	2.771798109726866e-07	0.004084318759274762	0.0	0.0	0.0	0.9829198626522314	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>TA	0.030427864140298057	0.013928849314341313	0.1384335139151727	0.0	0.0	0.0	0.817209772630188	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>TG	0.0002607866440498493	0.0011612386414295176	0.012276544936709762	0.0	0.0	0.0	0.9863014297778109	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>TT	0.08509694130817633	0.00250298341522524	0.061782885100339024	0.0	0.0	0.0	0.8506171901762593	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AT>CA	0.004443376849796591	0.05745269026171349	0.008935654354871368	0.0	0.0	0.0	0.9291682785336186	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AT>CC	1.3051043538907163e-15	1.168438750086013e-15	0.013332720737588611	0.0	0.0	0.0	0.9866672792624089	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AT>CG	3.235687475732321e-15	3.914897332748554e-15	0.0009414790097254714	0.0	0.0	0.0	0.9990585209902674	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AT>GA	0.028015387645117795	0.028822547004139457	0.18009901584577642	0.0	0.0	0.0	0.7630630495049664	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AT>GC	0.006617753861185995	0.010618572577264822	0.012971551727908733	0.0	0.0	0.0	0.9697921218336405	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AT>TA	0.025157716557414923	0.1327411169659227	0.08056350637314505	0.0	0.0	0.0	0.7615376601035174	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>AA	0.9752321113018654	5.027757051692279e-18	7.451854201615343e-18	0.0	0.0	0.0	0.024767888698134566	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>AG	0.36462131118096586	0.014548119652630592	0.20625104850380482	0.0	0.0	0.0	0.4145795206625986	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>AT	0.3563362773481941	0.02984429458627369	0.0010405050110382787	0.0	0.0	0.0	0.6127789230544939	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>GA	0.24946200974070123	0.026690773882875978	0.3335566004636197	0.0	0.0	0.0	0.3902906159128031	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>GG	0.020842747571734276	0.0018029030289002422	0.5588963887219462	0.0	0.0	0.0	0.4184579606774192	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>GT	0.030220663612207262	0.00117048226335833	0.06300567587395203	0.0	0.0	0.0	0.9056031782504824	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>TA	0.28140365213074015	0.0015949960436218605	0.026029910414735867	0.0	0.0	0.0	0.690971441410902	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>TG	0.006558998026303741	0.0001224825898745886	0.1267523993638402	0.0	0.0	0.0	0.8665661200199815	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>TT	7.508325977274524e-17	6.722082409710205e-17	9.963086428677627e-17	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CG>AT	0.14812155740033198	0.019925995903385427	0.6474436001658644	0.0	0.0	0.0	0.18450884653041805	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CG>GC	0.4495308328407268	0.003312914520309466	0.4791765458643784	0.0	0.0	0.0	0.0679797067745854	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CG>GT	0.20573499461886524	5.999333838255835e-16	0.3450357231940361	0.0	0.0	0.0	0.449229282187098	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CG>TA	9.444611543353424e-15	8.455607456879164e-15	1.2532418195017333e-14	0.0	0.0	0.0	0.9999999999999696	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CG>TC	0.21115490748315063	3.665790051890239e-16	0.5833785420164508	0.0	0.0	0.0	0.20546655050039828	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CG>TT	0.2456861742250634	0.008509710329831003	0.5508806734768378	0.0	0.0	0.0	0.19492344196826772	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>AA	0.06151297212977362	7.152643701986034e-17	0.057233424063384004	0.0	0.0	0.0	0.8812536038068423	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>AC	8.944136084251214e-17	8.007539899569433e-17	0.027889389220318413	0.0	0.0	0.0	0.9721106107796814	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>AG	0.014783088112016651	0.004876807968355853	0.6631844910247049	0.0	0.0	0.0	0.3171556128949225	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>GA	0.001561196271732197	0.030973305993365206	0.42215983494078474	0.0	0.0	0.0	0.5453056627941179	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>GC	0.038418246482856376	0.011037683254493013	0.342134548059422	0.0	0.0	0.0	0.6084095222032285	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>GG	0.01048328602312739	0.05768002031842946	0.5301151030561495	0.0	0.0	0.0	0.4017215906022937	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>TA	0.16950665700885847	1.871866906358778e-16	0.0029548756164663563	0.0	0.0	0.0	0.8275384673746751	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>TC	0.0034926570281621637	3.3956387773798812e-16	5.032821759330896e-16	0.0	0.0	0.0	0.9965073429718371	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>TG	0.03152295953318063	0.0013274537690655078	0.6035175897887386	0.0	0.0	0.0	0.36363199690901526	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	GC>AA	0.021129453881641325	0.7277798861592546	2.3010152670136803e-17	0.0	0.0	0.0	0.251090659959104	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	GC>AG	0.003958996107739616	0.07343134842588113	0.029722989203874815	0.0	0.0	0.0	0.8928866662625046	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	GC>AT	0.010033665452389847	0.05189675408824729	0.013195758169251446	0.0	0.0	0.0	0.9248738222901115	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	GC>CA	0.019706630319225513	0.11801989742950317	0.10770514554132904	0.0	0.0	0.0	0.7545683267099422	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	GC>CG	0.019550190159936302	0.00015320647276306833	1.761173084661925e-15	0.0	0.0	0.0	0.9802966033672988	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	GC>TA	0.016841996384936064	0.21606802783226103	0.01264678761790392	0.0	0.0	0.0	0.754443188164899	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	TA>AT	0.06426720090356922	0.37899362347248744	0.1335203723250933	0.0	0.0	0.0	0.42321880329885003	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	TA>CG	0.005057367674911335	0.05554006532299454	0.04621310195385648	0.0	0.0	0.0	0.8931894650482377	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	TA>CT	0.006724210269784766	0.1117124961299318	0.41786327658889433	0.0	0.0	0.0	0.46370001701138913	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	TA>GC	0.10952503619744709	0.049885855903070785	0.23455679223997797	0.0	0.0	0.0	0.6060323156595041	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	TA>GG	0.009989468812464776	0.1499725916323381	0.01840450955768067	0.0	0.0	0.0	0.8216334299975164	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	TA>GT	0.0729272597983216	0.24120330194598436	0.002336917825021681	0.0	0.0	0.0	0.6835325204306723	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	TC>AA	0.006028272153185617	0.8405540706790632	0.12694053351136228	0.0	0.0	0.0	0.02647712365638898	0.0	0.0	0.0	0.0	0.0
