Sample Names	MutationType	DBS2	DBS4	DBS6	DBS10	DBS11	DBS13	DBS18	DBS20	DBS78F
PD4005a_non-exome	CG>TA	1.2413427816749278e-16	0.0	0.0	0.0	0.0	0.0	0.040441221259071375	0.0	0.9595587787409285
PD4005a_non-exome	CG>TC	0.24936834787778475	0.0	0.0	0.0	0.0	0.0	0.746617074102634	0.0	0.0040145780195813005
PD4005a_non-exome	CG>TT	0.2900731406901171	0.0	0.0	0.0	0.0	0.0	0.708121058960454	0.0	0.0018058003494289473
PD4005a_non-exome	CT>AA	0.006837156036051935	0.0	0.0	0.0	0.0	0.0	0.301388255714908	0.0	0.69177458824904
PD4005a_non-exome	CT>AC	2.5008362608517568e-17	0.0	0.0	0.0	0.0	0.0	0.8363329008470443	0.0	0.1636670991529558
PD4005a_non-exome	CT>AG	0.0008313687690874437	0.0	0.0	0.0	0.0	0.0	0.054880439574169645	0.0	0.9442881916567428
PD4005a_non-exome	CT>GA	0.0003774728310455826	0.0	0.0	0.0	0.0	0.0	0.40568116020947603	0.0	0.5939413669594784
PD4005a_non-exome	CT>GC	0.005425415499431239	0.0	0.0	0.0	0.0	0.0	0.2643675259667942	0.0	0.7302070585337745
PD4005a_non-exome	CT>GG	0.008110084737685458	0.0	0.0	0.0	0.0	0.0	0.9562463036743534	0.0	0.035643611587961116
PD4005a_non-exome	CT>TA	0.011734700506976274	0.0	0.0	0.0	0.0	0.0	0.1762747392299756	0.0	0.8119905602630481
PD4005a_non-exome	CT>TC	0.001137431490895163	0.0	0.0	0.0	0.0	0.0	0.9985422591674901	0.0	0.0003203093416148098
PD4005a_non-exome	CT>TG	0.004956982541124036	0.0	0.0	0.0	0.0	0.0	0.1759418421235045	0.0	0.8191011753353714
PD4005a_non-exome	GC>AA	0.01284565929648835	0.0	0.0	0.0	0.0	0.0	0.46969433698972485	0.0	0.5174600037137869
PD4005a_non-exome	GC>AG	0.000678017417694119	0.0	0.0	0.0	0.0	0.0	0.47050988551155876	0.0	0.5288120970707472
PD4005a_non-exome	GC>AT	0.0020780699351695426	0.0	0.0	0.0	0.0	0.0	0.5893858010916924	0.0	0.40853612897313807
PD4005a_non-exome	GC>CA	0.005514358881937612	0.0	0.0	0.0	0.0	0.0	0.6496775625600795	0.0	0.34480807855798307
PD4005a_non-exome	GC>CG	0.006418390724570384	0.0	0.0	0.0	0.0	0.0	0.9902601497294119	0.0	0.0033214595460176275
PD4005a_non-exome	GC>TA	0.007200803974523326	0.0	0.0	0.0	0.0	0.0	0.9925001916407042	0.0	0.00029900438477243273
PD4005a_non-exome	TA>AT	0.027356326795061153	0.0	0.0	0.0	0.0	0.0	0.5543065263141956	0.0	0.4183371468907432
PD4005a_non-exome	TA>CG	0.0018316925407941232	0.0	0.0	0.0	0.0	0.0	0.995378554348241	0.0	0.0027897531109649094
PD4005a_non-exome	TA>CT	0.0009756797005979805	0.0	0.0	0.0	0.0	0.0	0.20702354196512024	0.0	0.7920007783342817
PD4005a_non-exome	TA>GC	0.05421042611195345	0.0	0.0	0.0	0.0	0.0	0.9229577851683468	0.0	0.022831788719699583
PD4005a_non-exome	TA>GG	0.0039296696014494556	0.0	0.0	0.0	0.0	0.0	0.9945082316988391	0.0	0.0015620986997115192
PD4005a_non-exome	TA>GT	0.027873247656753346	0.0	0.0	0.0	0.0	0.0	0.8038471918076048	0.0	0.16827956053564197
PD4005a_non-exome	TC>AA	0.0013082483440946613	0.0	0.0	0.0	0.0	0.0	0.017680102791365438	0.0	0.9810116488645398
PD4005a_non-exome	TC>AG	0.0009212933571248265	0.0	0.0	0.0	0.0	0.0	0.2910817001925473	0.0	0.7079970064503278
PD4005a_non-exome	TC>AT	5.4461695485454746e-18	0.0	0.0	0.0	0.0	0.0	0.5124180163443641	0.0	0.4875819836556358
PD4005a_non-exome	TC>CA	0.0024586325832851278	0.0	0.0	0.0	0.0	0.0	0.3615282904955882	0.0	0.6360130769211266
PD4005a_non-exome	TC>CG	0.0003320555991004519	0.0	0.0	0.0	0.0	0.0	0.9980570387374689	0.0	0.0016109056634308276
PD4005a_non-exome	TC>CT	0.02403208984781551	0.0	0.0	0.0	0.0	0.0	0.9759232837555065	0.0	4.46263966779406e-05
PD4005a_non-exome	TC>GA	0.0022675312511862846	0.0	0.0	0.0	0.0	0.0	0.025968973079164192	0.0	0.9717634956696494
PD4005a_non-exome	TC>GG	0.0010030826655285305	0.0	0.0	0.0	0.0	0.0	0.9966314990928016	0.0	0.0023654182416698952
PD4005a_non-exome	TC>GT	0.0002931578559157293	0.0	0.0	0.0	0.0	0.0	0.1481827009731884	0.0	0.8515241411708958
PD4005a_non-exome	TG>AA	0.0353147909652817	0.0	0.0	0.0	0.0	0.0	0.6392117447711864	0.0	0.3254734642635319
PD4005a_non-exome	TG>AC	0.009043695360643395	0.0	0.0	0.0	0.0	0.0	0.9897399510748875	0.0	0.0012163535644690699
PD4005a_non-exome	TG>AT	0.01585317126392526	0.0	0.0	0.0	0.0	0.0	0.5314226204691622	0.0	0.45272420826691245
PD4005a_non-exome	TG>CA	0.000171326491026531	0.0	0.0	0.0	0.0	0.0	0.09983604659481489	0.0	0.8999926269141586
PD4005a_non-exome	TG>CC	0.0004618736849918747	0.0	0.0	0.0	0.0	0.0	0.15686250507769703	0.0	0.842675621237311
PD4005a_non-exome	TG>CT	0.0029934100263314467	0.0	0.0	0.0	0.0	0.0	0.054979484392956295	0.0	0.9420271055807122
PD4005a_non-exome	TG>GA	0.06634107520857747	0.0	0.0	0.0	0.0	0.0	0.18559299211795163	0.0	0.7480659326734709
PD4005a_non-exome	TG>GC	0.05751309194933387	0.0	0.0	0.0	0.0	0.0	0.9368790747684004	0.0	0.0056078332822658795
PD4005a_non-exome	TG>GT	0.04445101916130317	0.0	0.0	0.0	0.0	0.0	0.11488100643114883	0.0	0.840667974407548
PD4005a_non-exome	TT>AA	0.01269148437586923	0.0	0.0	0.0	0.0	0.0	0.42759761595158563	0.0	0.5597108996725452
PD4005a_non-exome	TT>AC	0.0024100124914615663	0.0	0.0	0.0	0.0	0.0	0.6506536228668642	0.0	0.3469363646416743
PD4005a_non-exome	TT>AG	0.0028592963739336496	0.0	0.0	0.0	0.0	0.0	0.570515471351532	0.0	0.42662523227453436
PD4005a_non-exome	TT>CA	4.606324313344021e-17	0.0	0.0	0.0	0.0	0.0	0.999696360130168	0.0	0.0003036398698319124
PD4005a_non-exome	TT>CC	0.11917782418353189	0.0	0.0	0.0	0.0	0.0	0.04521825275509398	0.0	0.8356039230613742
PD4005a_non-exome	TT>CG	0.00033563012573301787	0.0	0.0	0.0	0.0	0.0	0.45048793641693813	0.0	0.5491764334573288
PD4005a_non-exome	TT>GA	0.006542874316804637	0.0	0.0	0.0	0.0	0.0	0.9887282053460845	0.0	0.004728920337110955
PD4005a_non-exome	TT>GC	0.00010649763158628863	0.0	0.0	0.0	0.0	0.0	0.9962203384418787	0.0	0.00367316392653493
PD4005a_non-exome	TT>GG	1.2989563766792748e-16	0.0	0.0	0.0	0.0	0.0	6.578886972533881e-05	0.0	0.9999342111302746
PD4006a_non-exome	AC>CA	0.016812767979487216	0.09928181764845034	0.07971856731858294	0.0	0.0	0.0	0.8041868470534794	0.0	0.0
PD4006a_non-exome	AC>CG	0.006536206639691767	0.00545439914748621	0.020073371015790292	0.0	0.0	0.0	0.9679360231970318	0.0	0.0
PD4006a_non-exome	AC>CT	0.0035776598210876926	1.259672068639243e-16	0.004543070904762434	0.0	0.0	0.0	0.9918792692741498	0.0	0.0
PD4006a_non-exome	AC>GA	0.011272967130928716	0.11164633782060675	0.2720742783262502	0.0	0.0	0.0	0.6050064167222143	0.0	0.0
PD4006a_non-exome	AC>GG	4.785756194007988e-16	4.290730733172949e-16	0.007958815840337313	0.0	0.0	0.0	0.9920411841596618	0.0	0.0
PD4006a_non-exome	AC>GT	0.012995541408682974	2.771798109726866e-07	0.004084318759274762	0.0	0.0	0.0	0.9829198626522314	0.0	0.0
PD4006a_non-exome	AC>TA	0.030427864140298057	0.013928849314341313	0.1384335139151727	0.0	0.0	0.0	0.817209772630188	0.0	0.0
PD4006a_non-exome	AC>TG	0.0002607866440498493	0.0011612386414295176	0.012276544936709762	0.0	0.0	0.0	0.9863014297778109	0.0	0.0
PD4006a_non-exome	AC>TT	0.08509694130817633	0.00250298341522524	0.061782885100339024	0.0	0.0	0.0	0.8506171901762593	0.0	0.0
PD4006a_non-exome	AT>CA	0.004443376849796591	0.05745269026171349	0.008935654354871368	0.0	0.0	0.0	0.9291682785336186	0.0	0.0
PD4006a_non-exome	AT>CC	1.3051043538907163e-15	1.168438750086013e-15	0.013332720737588611	0.0	0.0	0.0	0.9866672792624089	0.0	0.0
PD4006a_non-exome	AT>CG	3.235687475732321e-15	3.914897332748554e-15	0.0009414790097254714	0.0	0.0	0.0	0.9990585209902674	0.0	0.0
PD4006a_non-exome	AT>GA	0.028015387645117795	0.028822547004139457	0.18009901584577642	0.0	0.0	0.0	0.7630630495049664	0.0	0.0
PD4006a_non-exome	AT>GC	0.006617753861185995	0.010618572577264822	0.012971551727908733	0.0	0.0	0.0	0.9697921218336405	0.0	0.0
PD4006a_non-exome	AT>TA	0.025157716557414923	0.1327411169659227	0.08056350637314505	0.0	0.0	0.0	0.7615376601035174	0.0	0.0
PD4006a_non-exome	CC>AA	0.9752321113018654	5.027757051692279e-18	7.451854201615343e-18	0.0	0.0	0.0	0.024767888698134566	0.0	0.0
PD4006a_non-exome	CC>AG	0.36462131118096586	0.014548119652630592	0.20625104850380482	0.0	0.0	0.0	0.4145795206625986	0.0	0.0
PD4006a_non-exome	CC>AT	0.3563362773481941	0.02984429458627369	0.0010405050110382787	0.0	0.0	0.0	0.6127789230544939	0.0	0.0
PD4006a_non-exome	CC>GA	0.24946200974070123	0.026690773882875978	0.3335566004636197	0.0	0.0	0.0	0.3902906159128031	0.0	0.0
PD4006a_non-exome	CC>GG	0.020842747571734276	0.0018029030289002422	0.5588963887219462	0.0	0.0	0.0	0.4184579606774192	0.0	0.0
PD4006a_non-exome	CC>GT	0.030220663612207262	0.00117048226335833	0.06300567587395203	0.0	0.0	0.0	0.9056031782504824	0.0	0.0
PD4006a_non-exome	CC>TA	0.28140365213074015	0.0015949960436218605	0.026029910414735867	0.0	0.0	0.0	0.690971441410902	0.0	0.0
PD4006a_non-exome	CC>TG	0.006558998026303741	0.0001224825898745886	0.1267523993638402	0.0	0.0	0.0	0.8665661200199815	0.0	0.0
PD4006a_non-exome	CC>TT	7.508325977274524e-17	6.722082409710205e-17	9.963086428677627e-17	0.0	0.0	0.0	0.9999999999999999	0.0	0.0
PD4006a_non-exome	CG>AT	0.14812155740033198	0.019925995903385427	0.6474436001658644	0.0	0.0	0.0	0.18450884653041805	0.0	0.0
PD4006a_non-exome	CG>GC	0.4495308328407268	0.003312914520309466	0.4791765458643784	0.0	0.0	0.0	0.0679797067745854	0.0	0.0
PD4006a_non-exome	CG>GT	0.20573499461886524	5.999333838255835e-16	0.3450357231940361	0.0	0.0	0.0	0.449229282187098	0.0	0.0
PD4006a_non-exome	CG>TA	9.444611543353424e-15	8.455607456879164e-15	1.2532418195017333e-14	0.0	0.0	0.0	0.9999999999999696	0.0	0.0
PD4006a_non-exome	CG>TC	0.21115490748315063	3.665790051890239e-16	0.5833785420164508	0.0	0.0	0.0	0.20546655050039828	0.0	0.0
PD4006a_non-exome	CG>TT	0.2456861742250634	0.008509710329831003	0.5508806734768378	0.0	0.0	0.0	0.19492344196826772	0.0	0.0
PD4006a_non-exome	CT>AA	0.06151297212977362	7.152643701986034e-17	0.057233424063384004	0.0	0.0	0.0	0.8812536038068423	0.0	0.0
PD4006a_non-exome	CT>AC	8.944136084251214e-17	8.007539899569433e-17	0.027889389220318413	0.0	0.0	0.0	0.9721106107796814	0.0	0.0
PD4006a_non-exome	CT>AG	0.014783088112016651	0.004876807968355853	0.6631844910247049	0.0	0.0	0.0	0.3171556128949225	0.0	0.0
PD4006a_non-exome	CT>GA	0.001561196271732197	0.030973305993365206	0.42215983494078474	0.0	0.0	0.0	0.5453056627941179	0.0	0.0
PD4006a_non-exome	CT>GC	0.038418246482856376	0.011037683254493013	0.342134548059422	0.0	0.0	0.0	0.6084095222032285	0.0	0.0
PD4006a_non-exome	CT>GG	0.01048328602312739	0.05768002031842946	0.5301151030561495	0.0	0.0	0.0	0.4017215906022937	0.0	0.0
PD4006a_non-exome	CT>TA	0.16950665700885847	1.871866906358778e-16	0.0029548756164663563	0.0	0.0	0.0	0.8275384673746751	0.0	0.0
PD4006a_non-exome	CT>TC	0.0034926570281621637	3.3956387773798812e-16	5.032821759330896e-16	0.0	0.0	0.0	0.9965073429718371	0.0	0.0
PD4006a_non-exome	CT>TG	0.03152295953318063	0.0013274537690655078	0.6035175897887386	0.0	0.0	0.0	0.36363199690901526	0.0	0.0
PD4006a_non-exome	GC>AA	0.021129453881641325	0.7277798861592546	2.3010152670136803e-17	0.0	0.0	0.0	0.251090659959104	0.0	0.0
PD4006a_non-exome	GC>AG	0.003958996107739616	0.07343134842588113	0.029722989203874815	0.0	0.0	0.0	0.8928866662625046	0.0	0.0
PD4006a_non-exome	GC>AT	0.010033665452389847	0.05189675408824729	0.013195758169251446	0.0	0.0	0.0	0.9248738222901115	0.0	0.0
PD4006a_non-exome	GC>CA	0.019706630319225513	0.11801989742950317	0.10770514554132904	0.0	0.0	0.0	0.7545683267099422	0.0	0.0
PD4006a_non-exome	GC>CG	0.019550190159936302	0.00015320647276306833	1.761173084661925e-15	0.0	0.0	0.0	0.9802966033672988	0.0	0.0
PD4006a_non-exome	GC>TA	0.016841996384936064	0.21606802783226103	0.01264678761790392	0.0	0.0	0.0	0.754443188164899	0.0	0.0
PD4006a_non-exome	TA>AT	0.06426720090356922	0.37899362347248744	0.1335203723250933	0.0	0.0	0.0	0.42321880329885003	0.0	0.0
PD4006a_non-exome	TA>CG	0.005057367674911335	0.05554006532299454	0.04621310195385648	0.0	0.0	0.0	0.8931894650482377	0.0	0.0
PD4006a_non-exome	TA>CT	0.006724210269784766	0.1117124961299318	0.41786327658889433	0.0	0.0	0.0	0.46370001701138913	0.0	0.0
PD4006a_non-exome	TA>GC	0.10952503619744709	0.049885855903070785	0.23455679223997797	0.0	0.0	0.0	0.6060323156595041	0.0	0.0
PD4006a_non-exome	TA>GG	0.009989468812464776	0.1499725916323381	0.01840450955768067	0.0	0.0	0.0	0.8216334299975164	0.0	0.0
PD4006a_non-exome	TA>GT	0.0729272597983216	0.24120330194598436	0.002336917825021681	0.0	0.0	0.0	0.6835325204306723	0.0	0.0
PD4006a_non-exome	TC>AA	0.006028272153185617	0.8405540706790632	0.12694053351136228	0.0	0.0	0.0	0.02647712365638898	0.0	0.0
PD4006a_non-exome	TC>AG	0.007338296759661533	0.03660237155943498	0.2025379247802609	0.0	0.0	0.0	0.7535214069006426	0.0	0.0
PD4006a_non-exome	TC>AT	3.1496444191938466e-17	0.03389338855164044	0.0029916687287648	0.0	0.0	0.0	0.9631149427195947	0.0	0.0
PD4006a_non-exome	TC>CA	0.007905247198529891	0.5231223690509479	0.09118498247541026	0.0	0.0	0.0	0.37778740127511184	0.0	0.0
PD4006a_non-exome	TC>CG	0.00084711517865768	0.04647783445827616	0.125170522761092	0.0	0.0	0.0	0.8275045276019741	0.0	0.0
PD4006a_non-exome	TC>CT	0.06223564926251471	8.202223086017465e-05	0.11629740678928492	0.0	0.0	0.0	0.8213849217173402	0.0	0.0
PD4006a_non-exome	TC>GA	0.03106317786137332	0.68156263292714	0.1717547817637116	0.0	0.0	0.0	0.11561940744777506	0.0	0.0
PD4006a_non-exome	TC>GG	0.002344741526336935	0.001317679804061013	0.2391975279313276	0.0	0.0	0.0	0.7571400507382744	0.0	0.0
PD4006a_non-exome	TC>GT	0.006050413086717331	2.635730321712723e-16	3.9065288696813575e-16	0.0	0.0	0.0	0.9939495869132821	0.0	0.0
PD4006a_non-exome	TG>AA	0.07142351517068683	0.0982145268727663	0.41020390907216775	0.0	0.0	0.0	0.42015804888437913	0.0	0.0
PD4006a_non-exome	TG>AC	0.01482356723469626	0.0042414371057276495	0.4536914585344557	0.0	0.0	0.0	0.5272435371251204	0.0	0.0
PD4006a_non-exome	TG>AT	0.021627216846580713	1.8816905317142193e-17	0.7427551001620745	0.0	0.0	0.0	0.2356176829913448	0.0	0.0
PD4006a_non-exome	TG>CA	0.0040626974416986695	0.01210072115310119	0.21442149670672622	0.0	0.0	0.0	0.7694150846984739	0.0	0.0
PD4006a_non-exome	TG>CC	0.004974473636484494	0.005362114100601656	0.44059504798798227	0.0	0.0	0.0	0.5490683642749316	0.0	0.0
PD4006a_non-exome	TG>CT	0.014992199476563295	0.00021378484720839286	0.8953022314858445	0.0	0.0	0.0	0.08949178419038374	0.0	0.0
PD4006a_non-exome	TG>GA	0.12296925430339407	0.35030837929129277	0.41491794770692475	0.0	0.0	0.0	0.11180441869838832	0.0	0.0
PD4006a_non-exome	TG>GC	0.04716024565804517	0.05586567335697067	0.647298400341922	0.0	0.0	0.0	0.24967568064306203	0.0	0.0
PD4006a_non-exome	TG>GT	0.21291050142681373	0.0005729627927075717	0.6076838279555486	0.0	0.0	0.0	0.17883270782493002	0.0	0.0
PD4006a_non-exome	TT>AA	0.08345935180462033	0.00018585621263536697	0.0024915186905099915	0.0	0.0	0.0	0.9138632732922342	0.0	0.0
PD4006a_non-exome	TT>AC	0.01123700881742737	1.1462580682158368e-05	0.002779393592792972	0.0	0.0	0.0	0.9859721350090974	0.0	0.0
PD4006a_non-exome	TT>AG	0.013808167626888856	2.397184438386131e-16	0.09077003086246542	0.0	0.0	0.0	0.8954218015106455	0.0	0.0
PD4006a_non-exome	TT>CA	1.417761046731688e-16	1.269298459104309e-16	1.8812816447438868e-16	0.0	0.0	0.0	0.9999999999999994	0.0	0.0
PD4006a_non-exome	TT>CC	0.8902254441144798	1.115271249897335e-12	1.6529913168121216e-12	0.0	0.0	0.0	0.10977455588275196	0.0	0.0
PD4006a_non-exome	TT>CG	0.002284611167796633	5.811730163693189e-16	0.001122265135057995	0.0	0.0	0.0	0.9965931236971447	0.0	0.0
PD4006a_non-exome	TT>GA	0.01995511612516685	1.555304805858516e-15	2.305183908683158e-15	0.0	0.0	0.0	0.9800448838748294	0.0	0.0
PD4006a_non-exome	TT>GC	0.0003288009568534857	7.970932287357227e-16	5.8216273313019745e-05	0.0	0.0	0.0	0.9996129827698328	0.0	0.0
PD4006a_non-exome	TT>GG	6.075174825055901e-12	5.439005438898968e-12	8.061383061225257e-12	0.0	0.0	0.0	0.9999999999804244	0.0	0.0
PD4085a_non-exome	AC>CA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AC>CG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AC>CT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AC>GA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AC>GG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AC>GT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AC>TA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AC>TG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AC>TT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AT>CA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AT>CC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AT>CG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AT>GA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AT>GC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AT>TA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CC>AA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CC>AG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CC>AT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CC>GA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CC>GG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CC>GT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CC>TA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CC>TG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CC>TT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CG>AT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CG>GC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CG>GT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CG>TA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CG>TC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CG>TT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CT>AA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CT>AC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CT>AG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CT>GA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CT>GC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CT>GG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CT>TA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CT>TC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CT>TG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	GC>AA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	GC>AG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	GC>AT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	GC>CA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	GC>CG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	GC>TA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TA>AT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TA>CG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TA>CT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TA>GC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TA>GG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TA>GT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TC>AA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TC>AG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TC>AT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TC>CA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TC>CG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TC>CT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TC>GA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TC>GG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TC>GT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TG>AA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TG>AC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TG>AT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TG>CA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TG>CC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TG>CT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TG>GA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TG>GC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TG>GT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TT>AA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TT>AC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TT>AG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TT>CA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TT>CC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TT>CG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TT>GA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TT>GC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TT>GG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4086a_non-exome	AC>CA	0.03802745083448561	0.4210454567911325	0.540927092374382	0.0	0.0	0.0	0.0	0.0	0.0
PD4086a_non-exome	AC>CG	0.08490419485646637	0.13284694210980227	0.7822488630337313	0.0	0.0	0.0	0.0	0.0	0.0
PD4086a_non-exome	AC>CT	0.20792040004553183	1.3726405677980315e-14	0.7920795999544544	0.0	0.0	0.0	0.0	0.0	0.0
PD4086a_non-exome	AC>GA	0.010872503624091432	0.20190035126832426	0.7872271451075844	0.0	0.0	0.0	0.0	0.0	0.0
PD4086a_non-exome	AC>GG	2.0043836880658787e-14	3.369479533175494e-14	0.9999999999999464	0.0	0.0	0.0	0.0	0.0	0.0
PD4086a_non-exome	AC>GT	0.514694936579051	2.0583460234041293e-05	0.485284479960715	0.0	0.0	0.0	0.0	0.0	0.0
PD4086a_non-exome	AC>TA	0.06448699095399613	0.05534994024670381	0.8801630687993001	0.0	0.0	0.0	0.0	0.0	0.0
