Sample Names	MutationType	DBS2	DBS4	DBS6	DBS11	DBS13	DBS17	DBS18	DBS78G	DBS78I	DBS78K	DBS78L	DBS78N
PD3945a_non-exome	CT>TG	0.016601737603955554	0.0015605150155523406	0.0	0.0	0.0	0.0	0.0	0.0	0.9817289952746919	0.0001087521058001544	0.0	0.0
PD3945a_non-exome	GC>AA	0.01067845071162423	0.8209978311804618	0.0	0.0	0.0	0.0	0.0	0.0	0.04667225496420675	0.12165146314370727	0.0	0.0
PD3945a_non-exome	GC>AG	0.0018111434803511207	0.07498446053509317	0.0	0.0	0.0	0.0	0.0	0.0	0.2032103337719795	0.7199940622125762	0.0	0.0
PD3945a_non-exome	GC>AT	0.038690933117407234	0.44669569690663125	0.0	0.0	0.0	0.0	0.0	0.0	0.5144827771806311	0.00013059279533039227	0.0	0.0
PD3945a_non-exome	GC>CA	0.0066356479949340776	0.08870501811337854	0.0	0.0	0.0	0.0	0.0	0.0	0.9046436276732296	1.570621845782875e-05	0.0	0.0
PD3945a_non-exome	GC>CG	0.814360923224081	0.01424508483751996	0.0	0.0	0.0	0.0	0.0	0.0	0.10268745359055244	0.06870653834784657	0.0	0.0
PD3945a_non-exome	GC>TA	0.01903758579147504	0.5451685544295192	0.0	0.0	0.0	0.0	0.0	0.0	0.0001815255889680679	0.43561233419003764	0.0	0.0
PD3945a_non-exome	TA>AT	0.043012353393290056	0.5661841526127356	0.0	0.0	0.0	0.0	0.0	0.0	0.3907433151267213	6.017886725297879e-05	0.0	0.0
PD3945a_non-exome	TA>CG	0.0023690331702646283	0.05807309675218801	0.0	0.0	0.0	0.0	0.0	0.0	0.9388909959659103	0.0006668741116369098	0.0	0.0
PD3945a_non-exome	TA>CT	0.0054274719625391835	0.20127046266806678	0.0	0.0	0.0	0.0	0.0	0.0	0.7932458760475912	5.618932180295069e-05	0.0	0.0
PD3945a_non-exome	TA>GC	0.4570437336927378	0.4646690723153486	0.0	0.0	0.0	0.0	0.0	0.0	0.04690428473518813	0.031382909256725496	0.0	0.0
PD3945a_non-exome	TA>GG	0.0014003272394596342	0.04692680906407885	0.0	0.0	0.0	0.0	0.0	0.0	0.9515806394644463	9.222423201526064e-05	0.0	0.0
PD3945a_non-exome	TA>GT	0.11917024219469455	0.8797983866828665	0.0	0.0	0.0	0.0	0.0	0.0	0.0006283765799528849	0.00040299454248618515	0.0	0.0
PD3945a_non-exome	TC>AA	0.0018544307204084011	0.5771721991296588	0.0	0.0	0.0	0.0	0.0	0.0	0.31986699359786663	0.10110637655206632	0.0	0.0
PD3945a_non-exome	TC>AG	0.08217973177774028	0.9149569496318622	0.0	0.0	0.0	0.0	0.0	0.0	0.0017160974004135137	0.0011472211899838957	0.0	0.0
PD3945a_non-exome	TC>AT	1.5861481041456893e-17	0.03809949209964082	0.0	0.0	0.0	0.0	0.0	0.0	0.12148068184194408	0.8404198260584151	0.0	0.0
PD3945a_non-exome	TC>CA	0.0031592869536036187	0.4666581943069766	0.0	0.0	0.0	0.0	0.0	0.0	0.23998567095422524	0.29019684778519467	0.0	0.0
PD3945a_non-exome	TC>CG	0.007968699856155016	0.9759169848623632	0.0	0.0	0.0	0.0	0.0	0.0	0.010128469205893057	0.005985846075588531	0.0	0.0
PD3945a_non-exome	TC>CT	0.44698918408526156	0.0013149563997130608	0.0	0.0	0.0	0.0	0.0	0.0	0.5512855183269553	0.000410341188070215	0.0	0.0
PD3945a_non-exome	TC>GA	0.004141483710922619	0.20283263478315133	0.0	0.0	0.0	0.0	0.0	0.0	0.2682517991741542	0.5247740823317718	0.0	0.0
PD3945a_non-exome	TC>GG	0.3049626403566877	0.3825458893845651	0.0	0.0	0.0	0.0	0.0	0.0	0.1767662266521558	0.13572524360659138	0.0	0.0
PD3945a_non-exome	TC>GT	0.001224195514548305	1.190388481668908e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.758210709256524	0.24056509522892766	0.0	0.0
PD3945a_non-exome	TG>AA	0.12109244265411798	0.37168371570023384	0.0	0.0	0.0	0.0	0.0	0.0	0.5070455436083906	0.00017829803725757367	0.0	0.0
PD3945a_non-exome	TG>AC	0.5874795645108675	0.3752105612350859	0.0	0.0	0.0	0.0	0.0	0.0	0.022554010961422698	0.01475586329262393	0.0	0.0
PD3945a_non-exome	TG>AT	0.04087398447486011	7.938099285524203e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.9591164579053227	9.55761981723979e-06	0.0	0.0
PD3945a_non-exome	TG>CA	0.004442158647309304	0.029533357565291945	0.0	0.0	0.0	0.0	0.0	0.0	0.9660077374857415	1.674630165717764e-05	0.0	0.0
PD3945a_non-exome	TG>CC	0.0011067538792568956	0.002662943526942186	0.0	0.0	0.0	0.0	0.0	0.0	0.00012052962595079913	0.99610977296785	0.0	0.0
PD3945a_non-exome	TG>CT	0.040908850288534866	0.0013021194553536875	0.0	0.0	0.0	0.0	0.0	0.0	0.26979091899932384	0.6879981112567877	0.0	0.0
PD3945a_non-exome	TG>GA	0.13571887747148517	0.8630108010171326	0.0	0.0	0.0	0.0	0.0	0.0	0.0007513499567079764	0.000518971554674228	0.0	0.0
PD3945a_non-exome	TG>GC	0.025514289583684253	0.06746436632132044	0.0	0.0	0.0	0.0	0.0	0.0	0.9065668569778353	0.0004544871171600531	0.0	0.0
PD3945a_non-exome	TG>GT	0.9930203682445267	0.005964986708784648	0.0	0.0	0.0	0.0	0.0	0.0	0.0004767087026670746	0.0005379363440217111	0.0	0.0
PD3945a_non-exome	TT>AA	0.30788009045605935	0.0015304025017844715	0.0	0.0	0.0	0.0	0.0	0.0	0.6904547164599764	0.00013479058217998312	0.0	0.0
PD3945a_non-exome	TT>AC	0.9597486564878892	0.0021853005888540318	0.0	0.0	0.0	0.0	0.0	0.0	0.022360219550021033	0.015705823373235728	0.0	0.0
PD3945a_non-exome	TT>AG	0.012381080450185692	4.797841876538698e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.9874385610872344	0.0001803584625794229	0.0	0.0
PD3945a_non-exome	TT>CA	3.134763080220997e-13	6.264514548802951e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.6070386683748853	0.39296133162417474	0.0	0.0
PD3945a_non-exome	TT>CC	0.19596320707320078	5.479955455067136e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.4742562691734349	0.32978052375281636	0.0	0.0
PD3945a_non-exome	TT>CG	0.5768002015361953	3.275220442620157e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.2645999765595907	0.15859982190388636	0.0	0.0
PD3945a_non-exome	TT>GA	0.7728290836982316	1.3445182388626158e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.13610513799825333	0.0910657783033807	0.0	0.0
PD3945a_non-exome	TT>GC	0.12487904470247173	6.757524063986565e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.5158223261035509	0.3592986291933015	0.0	0.0
PD3945a_non-exome	TT>GG	3.201373883086311e-13	6.397629662442668e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.5924687713045261	0.407531228694514	0.0	0.0
PD4005a_non-exome	AC>CA	0.0	0.0	0.0	0.0	0.9971244256236622	0.0	0.0	0.0028755743763377787	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>CG	0.0	0.0	0.0	0.0	0.9183941920146309	0.0	0.0	0.08160580798536905	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>CT	0.0	0.0	0.0	0.0	0.9992386813407328	0.0	0.0	0.0007613186592671416	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>GA	0.0	0.0	0.0	0.0	0.07559720314873188	0.0	0.0	0.924402796851268	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>GG	0.0	0.0	0.0	0.0	0.9955256042648964	0.0	0.0	0.004474395735103639	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>GT	0.0	0.0	0.0	0.0	0.998580404668654	0.0	0.0	0.0014195953313458542	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>TA	0.0	0.0	0.0	0.0	0.08834218876508158	0.0	0.0	0.9116578112349184	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>TG	0.0	0.0	0.0	0.0	0.1986538194511983	0.0	0.0	0.8013461805488017	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>TT	0.0	0.0	0.0	0.0	0.9997768062486332	0.0	0.0	0.00022319375136689424	0.0	0.0	0.0	0.0
PD4005a_non-exome	AT>CA	0.0	0.0	0.0	0.0	0.9985806202516989	0.0	0.0	0.0014193797483010406	0.0	0.0	0.0	0.0
PD4005a_non-exome	AT>CC	0.0	0.0	0.0	0.0	0.9935134035990445	0.0	0.0	0.0064865964009555585	0.0	0.0	0.0	0.0
PD4005a_non-exome	AT>CG	0.0	0.0	0.0	0.0	0.2614637853747716	0.0	0.0	0.7385362146252284	0.0	0.0	0.0	0.0
PD4005a_non-exome	AT>GA	0.0	0.0	0.0	0.0	0.02783727985716478	0.0	0.0	0.9721627201428352	0.0	0.0	0.0	0.0
PD4005a_non-exome	AT>GC	0.0	0.0	0.0	0.0	0.9785539622331866	0.0	0.0	0.021446037766813354	0.0	0.0	0.0	0.0
PD4005a_non-exome	AT>TA	0.0	0.0	0.0	0.0	0.6205120555429878	0.0	0.0	0.3794879444570121	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>AA	0.0	0.0	0.0	0.0	6.357596231311335e-06	0.0	0.0	0.9999936424037688	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>AG	0.0	0.0	0.0	0.0	0.07548510592291553	0.0	0.0	0.9245148940770845	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>AT	0.0	0.0	0.0	0.0	0.2490403235156813	0.0	0.0	0.7509596764843187	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>GA	0.0	0.0	0.0	0.0	0.00010387625951465588	0.0	0.0	0.9998961237404854	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>GG	0.0	0.0	0.0	0.0	0.07975085398343124	0.0	0.0	0.9202491460165687	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>GT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>TA	0.0	0.0	0.0	0.0	0.4624702357363809	0.0	0.0	0.5375297642636191	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>TG	0.0	0.0	0.0	0.0	0.9996059729917246	0.0	0.0	0.00039402700827536284	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>TT	0.0	0.0	0.0	0.0	0.0005825618488214777	0.0	0.0	0.9994174381511784	0.0	0.0	0.0	0.0
PD4005a_non-exome	CG>AT	0.0	0.0	0.0	0.0	0.9823528955093755	0.0	0.0	0.01764710449062451	0.0	0.0	0.0	0.0
PD4005a_non-exome	CG>GC	0.0	0.0	0.0	0.0	0.9944096566269537	0.0	0.0	0.005590343373046418	0.0	0.0	0.0	0.0
PD4005a_non-exome	CG>GT	0.0	0.0	0.0	0.0	0.9976835508249927	0.0	0.0	0.002316449175007284	0.0	0.0	0.0	0.0
PD4005a_non-exome	CG>TA	0.0	0.0	0.0	0.0	0.9975937397502687	0.0	0.0	0.0024062602497314004	0.0	0.0	0.0	0.0
PD4005a_non-exome	CG>TC	0.0	0.0	0.0	0.0	0.9970365429714455	0.0	0.0	0.0029634570285545303	0.0	0.0	0.0	0.0
PD4005a_non-exome	CG>TT	0.0	0.0	0.0	0.0	0.9960105942839427	0.0	0.0	0.003989405716057401	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>AA	0.0	0.0	0.0	0.0	0.7811610225058371	0.0	0.0	0.218838977494163	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>AC	0.0	0.0	0.0	0.0	0.9998100178333468	0.0	0.0	0.0001899821666532366	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>AG	0.0	0.0	0.0	0.0	0.09674047238634854	0.0	0.0	0.9032595276136515	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>GA	0.0	0.0	0.0	0.0	0.03759161137713574	0.0	0.0	0.9624083886228643	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>GC	0.0	0.0	0.0	0.0	0.9988218515412455	0.0	0.0	0.0011781484587545402	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>GG	0.0	0.0	0.0	0.0	0.9992028307921248	0.0	0.0	0.0007971692078752165	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>TA	0.0	0.0	0.0	0.0	0.7837779428744043	0.0	0.0	0.21622205712559575	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>TC	0.0	0.0	0.0	0.0	0.9999034502354258	0.0	0.0	9.654976457415263e-05	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>TG	0.0	0.0	0.0	0.0	0.9992406542834947	0.0	0.0	0.0007593457165053335	0.0	0.0	0.0	0.0
PD4005a_non-exome	GC>AA	0.0	0.0	0.0	0.0	2.384177244367719e-07	0.0	0.0	0.9999997615822755	0.0	0.0	0.0	0.0
PD4005a_non-exome	GC>AG	0.0	0.0	0.0	0.0	0.08410336665160105	0.0	0.0	0.915896633348399	0.0	0.0	0.0	0.0
PD4005a_non-exome	GC>AT	0.0	0.0	0.0	0.0	0.41981836684985446	0.0	0.0	0.5801816331501456	0.0	0.0	0.0	0.0
PD4005a_non-exome	GC>CA	0.0	0.0	0.0	0.0	0.9997044623871434	0.0	0.0	0.0002955376128565955	0.0	0.0	0.0	0.0
PD4005a_non-exome	GC>CG	0.0	0.0	0.0	0.0	0.992447799435111	0.0	0.0	0.007552200564889026	0.0	0.0	0.0	0.0
PD4005a_non-exome	GC>TA	0.0	0.0	0.0	0.0	0.8920478237912135	0.0	0.0	0.10795217620878649	0.0	0.0	0.0	0.0
PD4005a_non-exome	TA>AT	0.0	0.0	0.0	0.0	0.4130205685318388	0.0	0.0	0.5869794314681611	0.0	0.0	0.0	0.0
PD4005a_non-exome	TA>CG	0.0	0.0	0.0	0.0	0.985188847489337	0.0	0.0	0.014811152510662924	0.0	0.0	0.0	0.0
PD4005a_non-exome	TA>CT	0.0	0.0	0.0	0.0	0.9999250816346169	0.0	0.0	7.491836538308666e-05	0.0	0.0	0.0	0.0
PD4005a_non-exome	TA>GC	0.0	0.0	0.0	0.0	0.9506471560350492	0.0	0.0	0.04935284396495081	0.0	0.0	0.0	0.0
PD4005a_non-exome	TA>GG	0.0	0.0	0.0	0.0	0.9928520554502395	0.0	0.0	0.007147944549760537	0.0	0.0	0.0	0.0
PD4005a_non-exome	TA>GT	0.0	0.0	0.0	0.0	0.2624110707700078	0.0	0.0	0.7375889292299922	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>AA	0.0	0.0	0.0	0.0	0.807441786826305	0.0	0.0	0.1925582131736951	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>AG	0.0	0.0	0.0	0.0	0.7997131408375275	0.0	0.0	0.20028685916247244	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>AT	0.0	0.0	0.0	0.0	0.9359708910281408	0.0	0.0	0.06402910897185927	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>CA	0.0	0.0	0.0	0.0	0.9040543118216671	0.0	0.0	0.09594568817833302	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>CG	0.0	0.0	0.0	0.0	0.9994498082547516	0.0	0.0	0.00055019174524845	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>CT	0.0	0.0	0.0	0.0	0.4371090196105575	0.0	0.0	0.5628909803894425	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>GA	0.0	0.0	0.0	0.0	0.1431194294645485	0.0	0.0	0.8568805705354514	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>GG	0.0	0.0	0.0	0.0	0.340732439734171	0.0	0.0	0.659267560265829	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>GT	0.0	0.0	0.0	0.0	0.9998941265123124	0.0	0.0	0.00010587348768761258	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>AA	0.0	0.0	0.0	0.0	0.9998732870513284	0.0	0.0	0.0001267129486715537	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>AC	0.0	0.0	0.0	0.0	0.40749335808089104	0.0	0.0	0.5925066419191088	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>AT	0.0	0.0	0.0	0.0	0.2657034443443503	0.0	0.0	0.7342965556556498	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>CA	0.0	0.0	0.0	0.0	0.28659859021041584	0.0	0.0	0.7134014097895841	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>CC	0.0	0.0	0.0	0.0	0.23148932827969904	0.0	0.0	0.768510671720301	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>CT	0.0	0.0	0.0	0.0	0.06376301048329273	0.0	0.0	0.9362369895167073	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>GA	0.0	0.0	0.0	0.0	0.9990722022067797	0.0	0.0	0.000927797793220336	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>GC	0.0	0.0	0.0	0.0	0.9980791351475398	0.0	0.0	0.0019208648524602929	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>GT	0.0	0.0	0.0	0.0	0.9999248427792693	0.0	0.0	7.515722073076292e-05	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>AA	0.0	0.0	0.0	0.0	0.9999317442485501	0.0	0.0	6.825575144992316e-05	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>AC	0.0	0.0	0.0	0.0	0.9960442098917289	0.0	0.0	0.003955790108271156	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>AG	0.0	0.0	0.0	0.0	0.4012871006301971	0.0	0.0	0.5987128993698029	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>CA	0.0	0.0	0.0	0.0	0.9987878894115583	0.0	0.0	0.00121211058844179	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>CC	0.0	0.0	0.0	0.0	0.00011863010724386401	0.0	0.0	0.9998813698927561	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>CG	0.0	0.0	0.0	0.0	0.9956367339123751	0.0	0.0	0.004363266087624979	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>GA	0.0	0.0	0.0	0.0	0.9976772339603611	0.0	0.0	0.0023227660396388707	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>GC	0.0	0.0	0.0	0.0	0.9949465762203915	0.0	0.0	0.005053423779608457	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>GG	0.0	0.0	0.0	0.0	0.000134211010209279	0.0	0.0	0.9998657889897907	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>CA	0.016812767979487216	0.09928181764845034	0.07971856731858294	0.0	0.0	0.0	0.8041868470534794	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>CG	0.006536206639691767	0.00545439914748621	0.020073371015790292	0.0	0.0	0.0	0.9679360231970318	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>CT	0.0035776598210876926	1.259672068639243e-16	0.004543070904762434	0.0	0.0	0.0	0.9918792692741498	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>GA	0.011272967130928716	0.11164633782060675	0.2720742783262502	0.0	0.0	0.0	0.6050064167222143	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>GG	4.785756194007988e-16	4.290730733172949e-16	0.007958815840337313	0.0	0.0	0.0	0.9920411841596618	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>GT	0.012995541408682974	2.771798109726866e-07	0.004084318759274762	0.0	0.0	0.0	0.9829198626522314	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>TA	0.030427864140298057	0.013928849314341313	0.1384335139151727	0.0	0.0	0.0	0.817209772630188	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>TG	0.0002607866440498493	0.0011612386414295176	0.012276544936709762	0.0	0.0	0.0	0.9863014297778109	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>TT	0.08509694130817633	0.00250298341522524	0.061782885100339024	0.0	0.0	0.0	0.8506171901762593	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AT>CA	0.004443376849796591	0.05745269026171349	0.008935654354871368	0.0	0.0	0.0	0.9291682785336186	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AT>CC	1.3051043538907163e-15	1.168438750086013e-15	0.013332720737588611	0.0	0.0	0.0	0.9866672792624089	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AT>CG	3.235687475732321e-15	3.914897332748554e-15	0.0009414790097254714	0.0	0.0	0.0	0.9990585209902674	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AT>GA	0.028015387645117795	0.028822547004139457	0.18009901584577642	0.0	0.0	0.0	0.7630630495049664	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AT>GC	0.006617753861185995	0.010618572577264822	0.012971551727908733	0.0	0.0	0.0	0.9697921218336405	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	AT>TA	0.025157716557414923	0.1327411169659227	0.08056350637314505	0.0	0.0	0.0	0.7615376601035174	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>AA	0.9752321113018654	5.027757051692279e-18	7.451854201615343e-18	0.0	0.0	0.0	0.024767888698134566	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>AG	0.36462131118096586	0.014548119652630592	0.20625104850380482	0.0	0.0	0.0	0.4145795206625986	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>AT	0.3563362773481941	0.02984429458627369	0.0010405050110382787	0.0	0.0	0.0	0.6127789230544939	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>GA	0.24946200974070123	0.026690773882875978	0.3335566004636197	0.0	0.0	0.0	0.3902906159128031	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>GG	0.020842747571734276	0.0018029030289002422	0.5588963887219462	0.0	0.0	0.0	0.4184579606774192	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>GT	0.030220663612207262	0.00117048226335833	0.06300567587395203	0.0	0.0	0.0	0.9056031782504824	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>TA	0.28140365213074015	0.0015949960436218605	0.026029910414735867	0.0	0.0	0.0	0.690971441410902	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>TG	0.006558998026303741	0.0001224825898745886	0.1267523993638402	0.0	0.0	0.0	0.8665661200199815	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>TT	7.508325977274524e-17	6.722082409710205e-17	9.963086428677627e-17	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CG>AT	0.14812155740033198	0.019925995903385427	0.6474436001658644	0.0	0.0	0.0	0.18450884653041805	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CG>GC	0.4495308328407268	0.003312914520309466	0.4791765458643784	0.0	0.0	0.0	0.0679797067745854	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CG>GT	0.20573499461886524	5.999333838255835e-16	0.3450357231940361	0.0	0.0	0.0	0.449229282187098	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CG>TA	9.444611543353424e-15	8.455607456879164e-15	1.2532418195017333e-14	0.0	0.0	0.0	0.9999999999999696	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CG>TC	0.21115490748315063	3.665790051890239e-16	0.5833785420164508	0.0	0.0	0.0	0.20546655050039828	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CG>TT	0.2456861742250634	0.008509710329831003	0.5508806734768378	0.0	0.0	0.0	0.19492344196826772	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>AA	0.06151297212977362	7.152643701986034e-17	0.057233424063384004	0.0	0.0	0.0	0.8812536038068423	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>AC	8.944136084251214e-17	8.007539899569433e-17	0.027889389220318413	0.0	0.0	0.0	0.9721106107796814	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>AG	0.014783088112016651	0.004876807968355853	0.6631844910247049	0.0	0.0	0.0	0.3171556128949225	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>GA	0.001561196271732197	0.030973305993365206	0.42215983494078474	0.0	0.0	0.0	0.5453056627941179	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>GC	0.038418246482856376	0.011037683254493013	0.342134548059422	0.0	0.0	0.0	0.6084095222032285	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>GG	0.01048328602312739	0.05768002031842946	0.5301151030561495	0.0	0.0	0.0	0.4017215906022937	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>TA	0.16950665700885847	1.871866906358778e-16	0.0029548756164663563	0.0	0.0	0.0	0.8275384673746751	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>TC	0.0034926570281621637	3.3956387773798812e-16	5.032821759330896e-16	0.0	0.0	0.0	0.9965073429718371	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>TG	0.03152295953318063	0.0013274537690655078	0.6035175897887386	0.0	0.0	0.0	0.36363199690901526	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	GC>AA	0.021129453881641325	0.7277798861592546	2.3010152670136803e-17	0.0	0.0	0.0	0.251090659959104	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	GC>AG	0.003958996107739616	0.07343134842588113	0.029722989203874815	0.0	0.0	0.0	0.8928866662625046	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	GC>AT	0.010033665452389847	0.05189675408824729	0.013195758169251446	0.0	0.0	0.0	0.9248738222901115	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	GC>CA	0.019706630319225513	0.11801989742950317	0.10770514554132904	0.0	0.0	0.0	0.7545683267099422	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	GC>CG	0.019550190159936302	0.00015320647276306833	1.761173084661925e-15	0.0	0.0	0.0	0.9802966033672988	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	GC>TA	0.016841996384936064	0.21606802783226103	0.01264678761790392	0.0	0.0	0.0	0.754443188164899	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	TA>AT	0.06426720090356922	0.37899362347248744	0.1335203723250933	0.0	0.0	0.0	0.42321880329885003	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	TA>CG	0.005057367674911335	0.05554006532299454	0.04621310195385648	0.0	0.0	0.0	0.8931894650482377	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	TA>CT	0.006724210269784766	0.1117124961299318	0.41786327658889433	0.0	0.0	0.0	0.46370001701138913	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	TA>GC	0.10952503619744709	0.049885855903070785	0.23455679223997797	0.0	0.0	0.0	0.6060323156595041	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	TA>GG	0.009989468812464776	0.1499725916323381	0.01840450955768067	0.0	0.0	0.0	0.8216334299975164	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	TA>GT	0.0729272597983216	0.24120330194598436	0.002336917825021681	0.0	0.0	0.0	0.6835325204306723	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	TC>AA	0.006028272153185617	0.8405540706790632	0.12694053351136228	0.0	0.0	0.0	0.02647712365638898	0.0	0.0	0.0	0.0	0.0
PD4006a_non-exome	TC>AG	0.007338296759661533	0.03660237155943498	0.2025379247802609	0.0	0.0	0.0	0.7535214069006426	0.0	0.0	0.0	0.0	0.0
