Sample Names	MutationType	DBS1	DBS2	DBS4	DBS6	DBS11	DBS13	DBS17	DBS18	DBS20	DBS78I	DBS78K	DBS78N	DBS78O
PD4088a_non-exome	TG>CC	0.004971458278816507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018981352557172572	0.0	0.0	0.9760471891640109	0.0
PD4088a_non-exome	TG>CT	0.005140844952266238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10101636565542205	0.0	0.0	0.8938427893923118	0.0
PD4088a_non-exome	TG>GA	0.007034173393640309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9927130830203529	0.0	0.0	0.0002527435860067374	0.0
PD4088a_non-exome	TG>GC	0.05359667159792241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9390390076577728	0.0	0.0	0.007364320744304729	0.0
PD4088a_non-exome	TG>GT	0.10754955419061465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8918849384155513	0.0	0.0	0.0005655073938338875	0.0
PD4088a_non-exome	TT>AA	0.016266802994557447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5568586253358666	0.0	0.0	0.42687457166957604	0.0
PD4088a_non-exome	TT>AC	0.0222456614345135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9773038251919743	0.0	0.0	0.00045051337351194266	0.0
PD4088a_non-exome	TT>AG	0.007757219807904817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8661185475119794	0.0	0.0	0.12612423268011586	0.0
PD4088a_non-exome	TT>CA	0.27223727763205274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7214972594908255	0.0	0.0	0.006265462877121788	0.0
PD4088a_non-exome	TT>CC	0.39557614808327324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6031316668430001	0.0	0.0	0.0012921850737266506	0.0
PD4088a_non-exome	TT>CG	0.0007120802676627912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02512683141147434	0.0	0.0	0.9741610883208628	0.0
PD4088a_non-exome	TT>GA	0.31413638785877507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6827639463152074	0.0	0.0	0.003099665826017485	0.0
PD4088a_non-exome	TT>GC	0.11511801281744977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8828527477298551	0.0	0.0	0.0020292394526951695	0.0
PD4088a_non-exome	TT>GG	0.1794417427571747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06313519476334443	0.0	0.0	0.7574230624794808	0.0
PD4103a_non-exome	AC>CA	0.0	0.0	0.9950322205358868	0.0	0.0	0.0	0.0	0.0	0.0	0.004967779464113158	0.0	0.0	0.0
PD4103a_non-exome	AC>CG	0.0	0.0	0.6557585408884938	0.0	0.0	0.0	0.0	0.0	0.0	0.3442414591115062	0.0	0.0	0.0
PD4103a_non-exome	AC>CT	0.0	0.0	5.106973712572159e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999994894	0.0	0.0	0.0
PD4103a_non-exome	AC>GA	0.0	0.0	0.9965800663345085	0.0	0.0	0.0	0.0	0.0	0.0	0.0034199336654914987	0.0	0.0	0.0
PD4103a_non-exome	AC>GG	0.0	0.0	2.0991899413895894e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999997901	0.0	0.0	0.0
PD4103a_non-exome	AC>GT	0.0	0.0	0.00033274960559951197	0.0	0.0	0.0	0.0	0.0	0.0	0.9996672503944004	0.0	0.0	0.0
PD4103a_non-exome	AC>TA	0.0	0.0	0.002211266147049026	0.0	0.0	0.0	0.0	0.0	0.0	0.997788733852951	0.0	0.0	0.0
PD4103a_non-exome	AC>TG	0.0	0.0	0.650849708341904	0.0	0.0	0.0	0.0	0.0	0.0	0.3491502916580958	0.0	0.0	0.0
PD4103a_non-exome	AC>TT	0.0	0.0	0.9489826869414372	0.0	0.0	0.0	0.0	0.0	0.0	0.051017313058562844	0.0	0.0	0.0
PD4103a_non-exome	AT>CA	0.0	0.0	0.003137170852978804	0.0	0.0	0.0	0.0	0.0	0.0	0.9968628291470213	0.0	0.0	0.0
PD4103a_non-exome	AT>CC	0.0	0.0	2.0961953765659243e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999997903	0.0	0.0	0.0
PD4103a_non-exome	AT>CG	0.0	0.0	2.8328583231874554e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999997167	0.0	0.0	0.0
PD4103a_non-exome	AT>GA	0.0	0.0	0.9272757479757698	0.0	0.0	0.0	0.0	0.0	0.0	0.07272425202423029	0.0	0.0	0.0
PD4103a_non-exome	AT>GC	0.0	0.0	0.34513976870008434	0.0	0.0	0.0	0.0	0.0	0.0	0.6548602312999156	0.0	0.0	0.0
PD4103a_non-exome	AT>TA	0.0	0.0	0.9936731932762697	0.0	0.0	0.0	0.0	0.0	0.0	0.006326806723730318	0.0	0.0	0.0
PD4103a_non-exome	CC>AA	0.0	0.0	1.938405226022392e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999998	0.0	0.0	0.0
PD4103a_non-exome	CC>AG	0.0	0.0	0.9964351061667606	0.0	0.0	0.0	0.0	0.0	0.0	0.0035648938332395025	0.0	0.0	0.0
PD4103a_non-exome	CC>AT	0.0	0.0	0.9997977376312396	0.0	0.0	0.0	0.0	0.0	0.0	0.00020226236876046556	0.0	0.0	0.0
PD4103a_non-exome	CC>GA	0.0	0.0	0.9977608280125857	0.0	0.0	0.0	0.0	0.0	0.0	0.00223917198741421	0.0	0.0	0.0
PD4103a_non-exome	CC>GG	0.0	0.0	0.7007656927040644	0.0	0.0	0.0	0.0	0.0	0.0	0.29923430729593553	0.0	0.0	0.0
PD4103a_non-exome	CC>GT	0.0	0.0	0.00023997648408808514	0.0	0.0	0.0	0.0	0.0	0.0	0.999760023515912	0.0	0.0	0.0
PD4103a_non-exome	CC>TA	0.0	0.0	0.001850164456193353	0.0	0.0	0.0	0.0	0.0	0.0	0.9981498355438067	0.0	0.0	0.0
PD4103a_non-exome	CC>TG	0.0	0.0	0.2796246592558017	0.0	0.0	0.0	0.0	0.0	0.0	0.7203753407441982	0.0	0.0	0.0
PD4103a_non-exome	CC>TT	0.0	0.0	2.5063994038522575e-17	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4103a_non-exome	CG>AT	0.0	0.0	0.9003672556345252	0.0	0.0	0.0	0.0	0.0	0.0	0.09963274436547477	0.0	0.0	0.0
PD4103a_non-exome	CG>GC	0.0	0.0	0.13248875203225	0.0	0.0	0.0	0.0	0.0	0.0	0.8675112479677499	0.0	0.0	0.0
PD4103a_non-exome	CG>GT	0.0	0.0	2.981332144290156e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999997018	0.0	0.0	0.0
PD4103a_non-exome	CG>TA	0.0	0.0	2.852982970773227e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999997146	0.0	0.0	0.0
PD4103a_non-exome	CG>TC	0.0	0.0	2.0961953765659243e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999997903	0.0	0.0	0.0
PD4103a_non-exome	CG>TT	0.0	0.0	0.9153634772782616	0.0	0.0	0.0	0.0	0.0	0.0	0.08463652272173827	0.0	0.0	0.0
PD4103a_non-exome	CT>AA	0.0	0.0	4.317584424519179e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.0
PD4103a_non-exome	CT>AC	0.0	0.0	2.370117000899545e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999997631	0.0	0.0	0.0
PD4103a_non-exome	CT>AG	0.0	0.0	0.0004682331513671545	0.0	0.0	0.0	0.0	0.0	0.0	0.9995317668486329	0.0	0.0	0.0
PD4103a_non-exome	CT>GA	0.0	0.0	0.9644371936392617	0.0	0.0	0.0	0.0	0.0	0.0	0.03556280636073823	0.0	0.0	0.0
PD4103a_non-exome	CT>GC	0.0	0.0	0.7941686414298916	0.0	0.0	0.0	0.0	0.0	0.0	0.20583135857010826	0.0	0.0	0.0
PD4103a_non-exome	CT>GG	0.0	0.0	0.9804825178969078	0.0	0.0	0.0	0.0	0.0	0.0	0.01951748210309226	0.0	0.0	0.0
PD4103a_non-exome	CT>TA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD4103a_non-exome	CT>TC	0.0	0.0	2.489077919971289e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.999999999999751	0.0	0.0	0.0
PD4103a_non-exome	CT>TG	0.0	0.0	0.8779276617596399	0.0	0.0	0.0	0.0	0.0	0.0	0.12207233824036008	0.0	0.0	0.0
PD4103a_non-exome	GC>AA	0.0	0.0	0.37884139999418176	0.0	0.0	0.0	0.0	0.0	0.0	0.6211586000058182	0.0	0.0	0.0
PD4103a_non-exome	GC>AG	0.0	0.0	0.012778507376186228	0.0	0.0	0.0	0.0	0.0	0.0	0.9872214926238138	0.0	0.0	0.0
PD4103a_non-exome	GC>AT	0.0	0.0	0.9959953607975184	0.0	0.0	0.0	0.0	0.0	0.0	0.004004639202481689	0.0	0.0	0.0
PD4103a_non-exome	GC>CA	0.0	0.0	0.9980336205826554	0.0	0.0	0.0	0.0	0.0	0.0	0.0019663794173444948	0.0	0.0	0.0
PD4103a_non-exome	GC>CG	0.0	0.0	0.028594838197029123	0.0	0.0	0.0	0.0	0.0	0.0	0.9714051618029709	0.0	0.0	0.0
PD4103a_non-exome	GC>TA	0.0	0.0	0.14357418811467543	0.0	0.0	0.0	0.0	0.0	0.0	0.8564258118853247	0.0	0.0	0.0
PD4103a_non-exome	TA>AT	0.0	0.0	0.9992774734808685	0.0	0.0	0.0	0.0	0.0	0.0	0.0007225265191314999	0.0	0.0	0.0
PD4103a_non-exome	TA>CG	0.0	0.0	0.9247067187909753	0.0	0.0	0.0	0.0	0.0	0.0	0.07529328120902473	0.0	0.0	0.0
PD4103a_non-exome	TA>CT	0.0	0.0	0.9987597365309424	0.0	0.0	0.0	0.0	0.0	0.0	0.0012402634690576253	0.0	0.0	0.0
PD4103a_non-exome	TA>GC	0.0	0.0	0.6776465107097939	0.0	0.0	0.0	0.0	0.0	0.0	0.3223534892902061	0.0	0.0	0.0
PD4103a_non-exome	TA>GG	0.0	0.0	0.9850809101414916	0.0	0.0	0.0	0.0	0.0	0.0	0.014919089858508438	0.0	0.0	0.0
PD4103a_non-exome	TA>GT	0.0	0.0	0.9972132712532688	0.0	0.0	0.0	0.0	0.0	0.0	0.002786728746731327	0.0	0.0	0.0
PD4103a_non-exome	TC>AA	0.0	0.0	0.4475123816731759	0.0	0.0	0.0	0.0	0.0	0.0	0.552487618326824	0.0	0.0	0.0
PD4103a_non-exome	TC>AG	0.0	0.0	0.9957514995912562	0.0	0.0	0.0	0.0	0.0	0.0	0.0042485004087437685	0.0	0.0	0.0
PD4103a_non-exome	TC>AT	0.0	0.0	0.009465932200238638	0.0	0.0	0.0	0.0	0.0	0.0	0.9905340677997614	0.0	0.0	0.0
PD4103a_non-exome	TC>CA	0.0	0.0	0.49736432387116597	0.0	0.0	0.0	0.0	0.0	0.0	0.502635676128834	0.0	0.0	0.0
PD4103a_non-exome	TC>CG	0.0	0.0	0.9557706650042825	0.0	0.0	0.0	0.0	0.0	0.0	0.04422933499571752	0.0	0.0	0.0
PD4103a_non-exome	TC>CT	0.0	0.0	0.00016872768733550524	0.0	0.0	0.0	0.0	0.0	0.0	0.9998312723126646	0.0	0.0	0.0
PD4103a_non-exome	TC>GA	0.0	0.0	0.06353990833645928	0.0	0.0	0.0	0.0	0.0	0.0	0.9364600916635407	0.0	0.0	0.0
PD4103a_non-exome	TC>GG	0.0	0.0	0.2834720536997319	0.0	0.0	0.0	0.0	0.0	0.0	0.7165279463002682	0.0	0.0	0.0
PD4103a_non-exome	TC>GT	0.0	0.0	6.509533709848642e-17	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4103a_non-exome	TG>AA	0.0	0.0	0.9970500687382384	0.0	0.0	0.0	0.0	0.0	0.0	0.0029499312617616374	0.0	0.0	0.0
PD4103a_non-exome	TG>AC	0.0	0.0	0.7896727847055279	0.0	0.0	0.0	0.0	0.0	0.0	0.210327215294472	0.0	0.0	0.0
PD4103a_non-exome	TG>AT	0.0	0.0	8.834786205256217e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999991165	0.0	0.0	0.0
PD4103a_non-exome	TG>CA	0.0	0.0	0.9748060148454675	0.0	0.0	0.0	0.0	0.0	0.0	0.025193985154532562	0.0	0.0	0.0
PD4103a_non-exome	TG>CC	0.0	0.0	0.00035977307053738385	0.0	0.0	0.0	0.0	0.0	0.0	0.9996402269294626	0.0	0.0	0.0
PD4103a_non-exome	TG>CT	0.0	0.0	0.00023966409348768832	0.0	0.0	0.0	0.0	0.0	0.0	0.9997603359065124	0.0	0.0	0.0
PD4103a_non-exome	TG>GA	0.0	0.0	0.9960581250743497	0.0	0.0	0.0	0.0	0.0	0.0	0.0039418749256503295	0.0	0.0	0.0
PD4103a_non-exome	TG>GC	0.0	0.0	0.9549980991756865	0.0	0.0	0.0	0.0	0.0	0.0	0.045001900824313615	0.0	0.0	0.0
PD4103a_non-exome	TG>GT	0.0	0.0	0.00023713783034897483	0.0	0.0	0.0	0.0	0.0	0.0	0.999762862169651	0.0	0.0	0.0
PD4103a_non-exome	TT>AA	0.0	0.0	0.6736519903554808	0.0	0.0	0.0	0.0	0.0	0.0	0.3263480096445192	0.0	0.0	0.0
PD4103a_non-exome	TT>AC	0.0	0.0	0.0209112591264492	0.0	0.0	0.0	0.0	0.0	0.0	0.9790887408735508	0.0	0.0	0.0
PD4103a_non-exome	TT>AG	0.0	0.0	2.549386721948286e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999997451	0.0	0.0	0.0
PD4103a_non-exome	TT>CA	0.0	0.0	2.512920727561646e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999997486	0.0	0.0	0.0
PD4103a_non-exome	TT>CC	0.0	0.0	1.9773106724161514e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999998022	0.0	0.0	0.0
PD4103a_non-exome	TT>CG	0.0	0.0	3.137334619134862e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999996863	0.0	0.0	0.0
PD4103a_non-exome	TT>GA	0.0	0.0	2.0961953765659243e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999997903	0.0	0.0	0.0
PD4103a_non-exome	TT>GC	0.0	0.0	2.340630860883532e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999997659	0.0	0.0	0.0
PD4103a_non-exome	TT>GG	0.0	0.0	2.0962990470534452e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999997903	0.0	0.0	0.0
PD4107a_non-exome	AC>CA	0.0005345209981223525	0.018774937132076196	0.0	0.0	0.0	0.0	0.0	0.9806905418698014	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	AC>CG	0.001095539298723716	0.006138893191585671	0.0	0.0	0.0	0.0	0.0	0.9927655675096907	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	AC>CT	0.023456400423345434	0.003214874481892939	0.0	0.0	0.0	0.0	0.0	0.9733287250947618	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	AC>GA	0.0019227615015757454	0.01674399257740681	0.0	0.0	0.0	0.0	0.0	0.9813332459210176	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	AC>GG	0.0012945410150041908	4.411868327842654e-16	0.0	0.0	0.0	0.0	0.0	0.9987054589849953	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	AC>GT	0.026384412146981614	0.011646664338497823	0.0	0.0	0.0	0.0	0.0	0.9619689235145206	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	AC>TA	0.005696284794412196	0.032783884668255096	0.0	0.0	0.0	0.0	0.0	0.9615198305373328	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	AC>TG	0.0014012043126986587	0.0002417273720728197	0.0	0.0	0.0	0.0	0.0	0.9983570683152285	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	AC>TT	0.14031122865921303	0.07214690363861066	0.0	0.0	0.0	0.0	0.0	0.7875418677021764	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	AT>CA	0.011776059874210681	0.004308645224996037	0.0	0.0	0.0	0.0	0.0	0.9839152949007932	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	AT>CC	0.018155417613076163	1.18927286872875e-15	0.0	0.0	0.0	0.0	0.0	0.9818445823869227	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	AT>CG	0.0006062011791323705	2.963988679878374e-15	0.0	0.0	0.0	0.0	0.0	0.9993937988208648	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	AT>GA	0.08084708856039947	0.029896974185445936	0.0	0.0	0.0	0.0	0.0	0.8892559372541547	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	AT>GC	0.03808246796028259	0.005973497364549853	0.0	0.0	0.0	0.0	0.0	0.9559440346751675	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	AT>TA	0.031147321200008272	0.02844845314925516	0.0	0.0	0.0	0.0	0.0	0.9404042256507367	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	CC>AA	3.052013451207986e-06	0.9730111925649514	0.0	0.0	0.0	0.0	0.0	0.026985755421597535	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	CC>AG	1.619174514186828e-05	0.44609140908338263	0.0	0.0	0.0	0.0	0.0	0.5538923991714755	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	CC>AT	0.013733064934459874	0.34270004571591	0.0	0.0	0.0	0.0	0.0	0.64356688934963	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	CC>GA	0.0005986201340088394	0.3689846438010713	0.0	0.0	0.0	0.0	0.0	0.6304167360649199	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	CC>GG	0.0020352279934626074	0.04353239379513147	0.0	0.0	0.0	0.0	0.0	0.9544323782114059	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	CC>GT	0.03843793588742406	0.02851248250688855	0.0	0.0	0.0	0.0	0.0	0.9330495816056875	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	CC>TA	0.03645691526460402	0.2617308068628996	0.0	0.0	0.0	0.0	0.0	0.7018122778724964	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	CC>TG	0.015623039592909447	0.006775818209985408	0.0	0.0	0.0	0.0	0.0	0.977601142197105	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	CC>TT	0.7519983066568495	1.705147749884948e-17	0.0	0.0	0.0	0.0	0.0	0.24800169334315045	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	CG>AT	4.7591902983550595e-05	0.42365480690387763	0.0	0.0	0.0	0.0	0.0	0.5762976011931387	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	CG>GC	0.0026935460251808455	0.8559532668108083	0.0	0.0	0.0	0.0	0.0	0.14135318716401077	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	CG>GT	8.406406641179926e-05	0.2954405900328253	0.0	0.0	0.0	0.0	0.0	0.7044753459007629	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	CG>TA	0.1366347255897859	7.466944573092928e-15	0.0	0.0	0.0	0.0	0.0	0.8633652744102066	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	CG>TC	0.0006083465876041416	0.4845266522393572	0.0	0.0	0.0	0.0	0.0	0.5148650011730387	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	CG>TT	0.0025541391161659735	0.5344219661235691	0.0	0.0	0.0	0.0	0.0	0.46302389476026495	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	CT>AA	0.00011105787319790652	0.06007216050128205	0.0	0.0	0.0	0.0	0.0	0.9398167816255202	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	CT>AC	0.0018112638064934942	8.410070381636048e-17	0.0	0.0	0.0	0.0	0.0	0.9981887361935063	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	CT>AG	4.258070836484544e-17	0.040935927655207156	0.0	0.0	0.0	0.0	0.0	0.9590640723447926	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	CT>GA	0.0027537629756866347	0.002607636539757075	0.0	0.0	0.0	0.0	0.0	0.9946386004845563	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	CT>GC	0.021554485031410466	0.053484648445181054	0.0	0.0	0.0	0.0	0.0	0.9249608665234085	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	CT>GG	0.0006011182301877067	0.023324871573826688	0.0	0.0	0.0	0.0	0.0	0.9760740101959856	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	CT>TA	0.07253494771503426	0.14648772796764836	0.0	0.0	0.0	0.0	0.0	0.7809773243173174	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	CT>TC	0.15789732269333062	0.002694096160380266	0.0	0.0	0.0	0.0	0.0	0.8394085811462892	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	CT>TG	0.08300687212508104	0.06744030583129432	0.0	0.0	0.0	0.0	0.0	0.8495528220436247	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	GC>AA	0.004745934234272547	0.0712059904276864	0.0	0.0	0.0	0.0	0.0	0.924048075338041	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	GC>AG	0.000285220240482242	0.00404267962584677	0.0	0.0	0.0	0.0	0.0	0.9956721001336709	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	GC>AT	0.00010768090199260593	0.009835613387927333	0.0	0.0	0.0	0.0	0.0	0.99005670571008	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	GC>CA	0.0002718403752687162	0.023350484145859902	0.0	0.0	0.0	0.0	0.0	0.9763776754788714	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	GC>CG	0.00029576303656942446	0.017929557284849382	0.0	0.0	0.0	0.0	0.0	0.9817746796785812	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	GC>TA	4.8224704310108894e-06	0.020032755984102188	0.0	0.0	0.0	0.0	0.0	0.9799624215454668	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TA>AT	0.004781150246435892	0.12149609689688541	0.0	0.0	0.0	0.0	0.0	0.8737227528566788	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TA>CG	0.0004413527666899667	0.005155935632060273	0.0	0.0	0.0	0.0	0.0	0.9944027116012497	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TA>CT	0.00699170542382909	0.013013443129847469	0.0	0.0	0.0	0.0	0.0	0.9799948514463234	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TA>GC	0.007385332154701276	0.14094594102206015	0.0	0.0	0.0	0.0	0.0	0.8516687268232386	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TA>GG	0.00209787481252855	0.010987731237169446	0.0	0.0	0.0	0.0	0.0	0.986914393950302	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TA>GT	0.016592464687636834	0.08752755483072638	0.0	0.0	0.0	0.0	0.0	0.8958799804816369	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TC>AA	0.000277767977325061	0.17247351028945818	0.0	0.0	0.0	0.0	0.0	0.8272487217332167	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TC>AG	2.9256737276255617e-05	0.008838842215214039	0.0	0.0	0.0	0.0	0.0	0.9911319010475097	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TC>AT	0.0037723228618654478	2.983364100255082e-17	0.0	0.0	0.0	0.0	0.0	0.9962276771381345	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TC>CA	2.6104613162352292e-05	0.018800865262011687	0.0	0.0	0.0	0.0	0.0	0.9811730301248259	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TC>CG	0.0016996058142004146	0.0009349548751651977	0.0	0.0	0.0	0.0	0.0	0.9973654393106344	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TC>CT	0.007824064466586341	0.06437421173929551	0.0	0.0	0.0	0.0	0.0	0.9278017237941181	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TC>GA	0.003059251458350412	0.1968438976598108	0.0	0.0	0.0	0.0	0.0	0.8000968508818387	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TC>GG	0.024618159994984998	0.002758213127016543	0.0	0.0	0.0	0.0	0.0	0.9726236268779984	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TC>GT	0.06603787010576025	0.005177260903968223	0.0	0.0	0.0	0.0	0.0	0.9287848689902715	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TG>AA	0.013183703671637086	0.13292200767776244	0.0	0.0	0.0	0.0	0.0	0.8538942886506006	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TG>AC	0.005760933390773096	0.0249549559011112	0.0	0.0	0.0	0.0	0.0	0.9692841107081157	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TG>AT	0.009247891184987084	0.07681945128522191	0.0	0.0	0.0	0.0	0.0	0.9139326575297909	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TG>CA	0.001993936502763368	0.004802378179629449	0.0	0.0	0.0	0.0	0.0	0.9932036853176072	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TG>CC	0.0030487675412108214	0.008202961994289206	0.0	0.0	0.0	0.0	0.0	0.9887482704644999	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TG>CT	0.016885454611538574	0.13075786094719952	0.0	0.0	0.0	0.0	0.0	0.852356684441262	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TG>GA	0.028911154024724692	0.4872783456057867	0.0	0.0	0.0	0.0	0.0	0.4838105003694886	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TG>GC	0.01021998625800798	0.14595427933759236	0.0	0.0	0.0	0.0	0.0	0.8438257344043997	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TG>GT	0.03211667394924325	0.5048301298769862	0.0	0.0	0.0	0.0	0.0	0.46305319617377066	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TT>AA	0.02063147577943418	0.07558288585839923	0.0	0.0	0.0	0.0	0.0	0.9037856383621666	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TT>AC	0.004597957837750967	0.010281107009953189	0.0	0.0	0.0	0.0	0.0	0.9851209351522958	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TT>AG	0.005767914123479585	0.01384428514010727	0.0	0.0	0.0	0.0	0.0	0.9803878007364132	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TT>CA	0.0048147815194888085	1.2920258633567785e-16	0.0	0.0	0.0	0.0	0.0	0.995185218480511	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TT>CC	0.9970978707501078	0.002557709077390441	0.0	0.0	0.0	0.0	0.0	0.00034442017250190546	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TT>CG	0.0024686988575374287	0.0020896544028797324	0.0	0.0	0.0	0.0	0.0	0.9954416467395829	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TT>GA	0.13220495796512974	0.015884248219210202	0.0	0.0	0.0	0.0	0.0	0.8519107938156602	0.0	0.0	0.0	0.0	0.0
PD4107a_non-exome	TT>GC	0.04253496948362022	0.00028830857768699956	0.0	0.0	0.0	0.0	0.0	0.9571767219386929	0.0	0.0	0.0	0.0	0.0
