Sample Names	MutationType	DBS1	DBS2	DBS6	DBS78A	DBS78B	DBS78C	DBS78D	DBS78E	DBS78G	DBS78I
TCGA-D8-A1Y0-01	CG>AT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	CG>GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	CG>GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	CG>TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	CG>TC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	CG>TT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	CT>AA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	CT>AC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	CT>AG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	CT>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	CT>GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	CT>GG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	CT>TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	CT>TC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	CT>TG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	GC>AA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	GC>AG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	GC>AT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	GC>CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	GC>CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	GC>TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TA>AT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TA>CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TA>CT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TA>GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TA>GG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TA>GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TC>AA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TC>AG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TC>AT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TC>CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TC>CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TC>CT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TC>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TC>GG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TC>GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TG>AA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TG>AC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TG>AT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TG>CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TG>CC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TG>CT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TG>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TG>GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TG>GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TT>AA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TT>AC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TT>AG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TT>CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TT>CC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TT>CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TT>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TT>GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1Y0-01	TT>GG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	AC>CA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	AC>CG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	AC>CT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	AC>GA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	AC>GG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	AC>GT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	AC>TA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	AC>TG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	AC>TT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	AT>CA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	AT>CC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	AT>CG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	AT>GA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	AT>GC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	AT>TA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	CC>AA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	CC>AG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	CC>AT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	CC>GA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	CC>GG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	CC>GT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	CC>TA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	CC>TG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	CC>TT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	CG>AT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	CG>GC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	CG>GT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	CG>TA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	CG>TC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	CG>TT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	CT>AA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	CT>AC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	CT>AG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	CT>GA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	CT>GC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	CT>GG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	CT>TA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	CT>TC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	CT>TG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	GC>AA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	GC>AG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	GC>AT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	GC>CA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	GC>CG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	GC>TA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TA>AT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TA>CG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TA>CT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TA>GC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TA>GG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TA>GT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TC>AA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TC>AG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TC>AT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TC>CA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TC>CG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TC>CT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TC>GA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TC>GG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TC>GT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TG>AA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TG>AC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TG>AT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TG>CA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TG>CC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TG>CT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TG>GA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TG>GC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TG>GT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TT>AA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TT>AC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TT>AG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TT>CA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TT>CC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TT>CG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TT>GA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TT>GC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27F-01	TT>GG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27G-01	AC>CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1592064887677035	0.8407935112322966	0.0
TCGA-D8-A27G-01	AC>CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	AC>CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	AC>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4608955747810152	0.5391044252189848	0.0
TCGA-D8-A27G-01	AC>GG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	AC>GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	AC>TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24510834670899057	0.7548916532910095	0.0
TCGA-D8-A27G-01	AC>TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36107203560256296	0.638927964397437	0.0
TCGA-D8-A27G-01	AC>TT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	AT>CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	AT>CC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006819754189727876	0.9931802458102721	0.0
TCGA-D8-A27G-01	AT>CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	AT>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46248556196785806	0.5375144380321418	0.0
TCGA-D8-A27G-01	AT>GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	AT>TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6618606761853572	0.33813932381464296	0.0
TCGA-D8-A27G-01	CC>AA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47176085945025675	0.5282391405497432	0.0
TCGA-D8-A27G-01	CC>AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36316233328802955	0.6368376667119705	0.0
TCGA-D8-A27G-01	CC>AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009899811137795225	0.9990100188862205	0.0
TCGA-D8-A27G-01	CC>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7907044995056483	0.20929550049435167	0.0
TCGA-D8-A27G-01	CC>GG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	CC>GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3534055667269653	0.6465944332730347	0.0
TCGA-D8-A27G-01	CC>TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7449593686772543	0.2550406313227458	0.0
TCGA-D8-A27G-01	CC>TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8553502809672147	0.1446497190327854	0.0
TCGA-D8-A27G-01	CC>TT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9958441183213282	0.004155881678671821	0.0
TCGA-D8-A27G-01	CG>AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3031790179617947	0.6968209820382054	0.0
TCGA-D8-A27G-01	CG>GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	CG>GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	CG>TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45414379319486864	0.5458562068051314	0.0
TCGA-D8-A27G-01	CG>TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35234003165299976	0.6476599683470002	0.0
TCGA-D8-A27G-01	CG>TT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9296401558668145	0.07035984413318558	0.0
TCGA-D8-A27G-01	CT>AA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	CT>AC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3067927894798344	0.6932072105201657	0.0
TCGA-D8-A27G-01	CT>AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1595678242245357	0.8404321757754644	0.0
TCGA-D8-A27G-01	CT>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6560736446560652	0.34392635534393484	0.0
TCGA-D8-A27G-01	CT>GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	CT>GG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.295122413448838	0.704877586551162	0.0
TCGA-D8-A27G-01	CT>TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3088315931928675	0.6911684068071324	0.0
TCGA-D8-A27G-01	CT>TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6263835375031732	0.37361646249682684	0.0
TCGA-D8-A27G-01	CT>TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2631341876643513	0.7368658123356487	0.0
TCGA-D8-A27G-01	GC>AA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.474341802101341	0.5256581978986589	0.0
TCGA-D8-A27G-01	GC>AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46695925555282225	0.5330407444471779	0.0
TCGA-D8-A27G-01	GC>AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5786883678284234	0.4213116321715767	0.0
TCGA-D8-A27G-01	GC>CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2199332167351915	0.7800667832648085	0.0
TCGA-D8-A27G-01	GC>CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	GC>TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1974702318268004	0.8025297681731997	0.0
TCGA-D8-A27G-01	TA>AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4627020486925677	0.5372979513074322	0.0
TCGA-D8-A27G-01	TA>CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	TA>CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.528662733930009	0.47133726606999105	0.0
TCGA-D8-A27G-01	TA>GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	TA>GG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	TA>GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	TC>AA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9974764014997867	0.0025235985002133973	0.0
TCGA-D8-A27G-01	TC>AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031396489985017775	0.9686035100149821	0.0
TCGA-D8-A27G-01	TC>AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9882111167076045	0.011788883292395554	0.0
TCGA-D8-A27G-01	TC>CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6167351624006463	0.3832648375993538	0.0
TCGA-D8-A27G-01	TC>CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32715455131046245	0.6728454486895377	0.0
TCGA-D8-A27G-01	TC>CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5816637892983808	0.4183362107016193	0.0
TCGA-D8-A27G-01	TC>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9975992303543584	0.002400769645641678	0.0
TCGA-D8-A27G-01	TC>GG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26724317576950374	0.7327568242304963	0.0
TCGA-D8-A27G-01	TC>GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3641097595717593	0.6358902404282408	0.0
TCGA-D8-A27G-01	TG>AA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38277764063177894	0.617222359368221	0.0
TCGA-D8-A27G-01	TG>AC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	TG>AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5318160177932677	0.46818398220673246	0.0
TCGA-D8-A27G-01	TG>CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09147909483166332	0.9085209051683367	0.0
TCGA-D8-A27G-01	TG>CC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20509676238237404	0.794903237617626	0.0
TCGA-D8-A27G-01	TG>CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26042462702595975	0.7395753729740402	0.0
TCGA-D8-A27G-01	TG>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32867022127036777	0.6713297787296322	0.0
TCGA-D8-A27G-01	TG>GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	TG>GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004683449649831204	0.9953165503501687	0.0
TCGA-D8-A27G-01	TT>AA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	TT>AC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666313998901403	0.333686001098597	0.0
TCGA-D8-A27G-01	TT>AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5118432177247797	0.48815678227522025	0.0
TCGA-D8-A27G-01	TT>CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	TT>CC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	TT>CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	TT>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21595133090301621	0.7840486690969838	0.0
TCGA-D8-A27G-01	TT>GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48958135384031215	0.5104186461596879	0.0
TCGA-D8-A27G-01	TT>GG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.421070948896736	0.578929051103264	0.0
TCGA-D8-A27H-01	AC>CA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27H-01	AC>CG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27H-01	AC>CT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27H-01	AC>GA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27H-01	AC>GG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27H-01	AC>GT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-D8-A27H-01	AC>TA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
