Sample Names	MutationType	DBS78A	DBS78B	DBS78C	DBS78D	DBS78E	DBS78F	DBS78G	DBS78H	DBS78I
PD4005a_non-exome	GC>CG	0.0	0.0	0.0	0.05986119797326185	0.0	0.4189914807819142	0.0	0.5211473212448239	0.0
PD4005a_non-exome	GC>TA	0.0	0.0	0.0	5.144995001874352e-05	0.0	0.0004921219870678586	0.0	0.9994564280629135	0.0
PD4005a_non-exome	TA>AT	0.0	0.0	0.0	0.023539111477436314	0.0	0.1626520564562949	0.0	0.8138088320662688	0.0
PD4005a_non-exome	TA>CG	0.0	0.0	0.0	0.060138581815228305	0.0	0.4192892295369115	0.0	0.52057218864786	0.0
PD4005a_non-exome	TA>CT	0.0	0.0	0.0	0.0	0.0	0.7716063521884211	0.0	0.2283936478115789	0.0
PD4005a_non-exome	TA>GC	0.0	0.0	0.0	0.05986119797326185	0.0	0.4189914807819142	0.0	0.5211473212448239	0.0
PD4005a_non-exome	TA>GG	0.0	0.0	0.0	0.062380598051484104	0.0	0.4132053462463122	0.0	0.5244140557022038	0.0
PD4005a_non-exome	TA>GT	0.0	0.0	0.0	0.00013808918078638783	0.0	0.0006774349307333	0.0	0.9991844758884804	0.0
PD4005a_non-exome	TC>AA	0.0	0.0	0.0	0.0656883798852827	0.0	0.6597146442159897	0.0	0.2745969758987275	0.0
PD4005a_non-exome	TC>AG	0.0	0.0	0.0	8.719983545317334e-07	0.0	0.883843313682607	0.0	0.11615581431903843	0.0
PD4005a_non-exome	TC>AT	0.0	0.0	0.0	0.09018339038484711	0.0	0.7005238127332998	0.0	0.209292796881853	0.0
PD4005a_non-exome	TC>CA	0.0	0.0	0.0	0.1155214494181191	0.0	0.44912251943586223	0.0	0.43535603114601856	0.0
PD4005a_non-exome	TC>CG	0.0	0.0	0.0	0.99228603474721	0.0	0.0034982041139364995	0.0	0.004215761138853478	0.0
PD4005a_non-exome	TC>CT	0.0	0.0	0.0	0.257842041820697	0.0	0.30200521150702503	0.0	0.44015274667227794	0.0
PD4005a_non-exome	TC>GA	0.0	0.0	0.0	0.3031158472294388	0.0	0.6968484955892117	0.0	3.5657181349416096e-05	0.0
PD4005a_non-exome	TC>GG	0.0	0.0	0.0	0.9986698675877501	0.0	0.0005906192079742995	0.0	0.0007395132042756033	0.0
PD4005a_non-exome	TC>GT	0.0	0.0	0.0	5.419970292601082e-06	0.0	0.00023025208081535643	0.0	0.9997643279488919	0.0
PD4005a_non-exome	TG>AA	0.0	0.0	0.0	0.42815695362814926	0.0	0.5714251880351873	0.0	0.00041785833666331963	0.0
PD4005a_non-exome	TG>AC	0.0	0.0	0.0	0.9967922021203239	0.0	0.001395920198820735	0.0	0.0018118776808553675	0.0
PD4005a_non-exome	TG>AT	0.0	0.0	0.0	0.13907430579170746	0.0	0.4518966321281609	0.0	0.40902906208013173	0.0
PD4005a_non-exome	TG>CA	0.0	0.0	0.0	0.03665659049651864	0.0	0.1470447103671141	0.0	0.8162986991363672	0.0
PD4005a_non-exome	TG>CC	0.0	0.0	0.0	1.001280593760514e-05	0.0	0.0006305771212003794	0.0	0.999359410072862	0.0
PD4005a_non-exome	TG>CT	0.0	0.0	0.0	0.0638330777913594	0.0	0.41704591880500363	0.0	0.519121003403637	0.0
PD4005a_non-exome	TG>GA	0.0	0.0	0.0	0.058657709817001004	0.0	0.4289040477784562	0.0	0.5124382424045426	0.0
PD4005a_non-exome	TG>GC	0.0	0.0	0.0	0.05348992656845363	0.0	0.4580343492250875	0.0	0.48847572420645885	0.0
PD4005a_non-exome	TG>GT	0.0	0.0	0.0	7.77064441168329e-06	0.0	0.3886002826565088	0.0	0.6113919466990795	0.0
PD4005a_non-exome	TT>AA	0.0	0.0	0.0	2.663856478746086e-06	0.0	0.0001232597318983028	0.0	0.9998740764116231	0.0
PD4005a_non-exome	TT>AC	0.0	0.0	0.0	0.053722742695049654	0.0	0.4431896413415401	0.0	0.5030876159634102	0.0
PD4005a_non-exome	TT>AG	0.0	0.0	0.0	1.6520247052112933e-05	0.0	0.6236353056521146	0.0	0.3763481741008332	0.0
PD4005a_non-exome	TT>CA	0.0	0.0	0.0	0.07763323410836356	0.0	0.40764236845028745	0.0	0.514724397441349	0.0
PD4005a_non-exome	TT>CC	0.0	0.0	0.0	0.9994125764192691	0.0	0.0002028139170113054	0.0	0.0003846096637196285	0.0
PD4005a_non-exome	TT>CG	0.0	0.0	0.0	3.327576620171152e-05	0.0	0.00022043354536084174	0.0	0.9997462906884373	0.0
PD4005a_non-exome	TT>GA	0.0	0.0	0.0	0.05986119797326185	0.0	0.4189914807819142	0.0	0.5211473212448239	0.0
PD4005a_non-exome	TT>GC	0.0	0.0	0.0	7.285797068685509e-06	0.0	0.9307774539251694	0.0	0.06921526027776197	0.0
PD4005a_non-exome	TT>GG	0.0	0.0	0.0	9.054001987024782e-05	0.0	0.0005773487994719358	0.0	0.9993321111806579	0.0
PD4006a_non-exome	AC>CA	0.0	0.0	0.00019103401650800834	0.44999096107881015	0.06537544280084291	0.0	0.0	0.48444256210383885	0.0
PD4006a_non-exome	AC>CG	0.0	0.0	0.09991502641816115	0.07685327739281292	0.19375928515765628	0.0	0.0	0.6294724110313696	0.0
PD4006a_non-exome	AC>CT	0.0	0.0	0.2981516994803619	0.13467316166415705	0.38372351901948587	0.0	0.0	0.1834516198359951	0.0
PD4006a_non-exome	AC>GA	0.0	0.0	0.5567416712765009	0.02369791110109182	0.11249095666431087	0.0	0.0	0.3070694609580964	0.0
PD4006a_non-exome	AC>GG	0.0	0.0	0.17959471684394673	0.08404952050808386	0.14400360774924548	0.0	0.0	0.592352154898724	0.0
PD4006a_non-exome	AC>GT	0.0	0.0	0.17959471684394673	0.08404952050808386	0.14400360774924548	0.0	0.0	0.592352154898724	0.0
PD4006a_non-exome	AC>TA	0.0	0.0	0.691182005836571	1.4440159369098121e-06	0.03092801258251181	0.0	0.0	0.2778885375649805	0.0
PD4006a_non-exome	AC>TG	0.0	0.0	0.27337915131356383	8.704365502532521e-05	0.3002455023192116	0.0	0.0	0.42628830271219925	0.0
PD4006a_non-exome	AC>TT	0.0	0.0	0.8339468332379	0.16503870580295274	0.0004470971624764052	0.0	0.0	0.0005673637966708202	0.0
PD4006a_non-exome	AT>CA	0.0	0.0	0.00031951965250008005	0.6217183803805011	0.3768441631347934	0.0	0.0	0.0011179368322054815	0.0
PD4006a_non-exome	AT>CC	0.0	0.0	0.17959471684394673	0.08404952050808386	0.14400360774924548	0.0	0.0	0.592352154898724	0.0
PD4006a_non-exome	AT>CG	0.0	0.0	0.17959471684394673	0.08404952050808386	0.14400360774924548	0.0	0.0	0.592352154898724	0.0
PD4006a_non-exome	AT>GA	0.0	0.0	0.12469824927318197	0.27753915229915943	0.08340081383270305	0.0	0.0	0.5143617845949555	0.0
PD4006a_non-exome	AT>GC	0.0	0.0	0.17959471684394673	0.08404952050808386	0.14400360774924548	0.0	0.0	0.592352154898724	0.0
PD4006a_non-exome	AT>TA	0.0	0.0	0.00011632907226320333	0.8521564263503836	0.1474173505403776	0.0	0.0	0.00030989403697559615	0.0
PD4006a_non-exome	CC>AA	0.0	0.0	0.4497545127360382	0.23043816321627703	0.15070062893831254	0.0	0.0	0.16910669510937212	0.0
PD4006a_non-exome	CC>AG	0.0	0.0	0.2121517620267626	0.4815936314173734	0.022269728524600338	0.0	0.0	0.2839848780312635	0.0
PD4006a_non-exome	CC>AT	0.0	0.0	0.6531071255315847	0.2633989360726155	0.01464829034199143	0.0	0.0	0.06884564805380827	0.0
PD4006a_non-exome	CC>GA	0.0	0.0	0.18180847385068147	0.5331930476612241	0.07666085534333203	0.0	0.0	0.20833762314476242	0.0
PD4006a_non-exome	CC>GG	0.0	0.0	0.00020364195254626502	0.00012911676921449177	0.00027257898953482636	0.0	0.0	0.9993946622887044	0.0
PD4006a_non-exome	CC>GT	0.0	0.0	6.625941090711968e-05	0.49665524317557885	0.06328840335594413	0.0	0.0	0.43999009405756995	0.0
PD4006a_non-exome	CC>TA	0.0	0.0	0.7815588641961664	0.10359105907068111	6.51340010361288e-06	0.0	0.0	0.11484356333304876	0.0
PD4006a_non-exome	CC>TG	0.0	0.0	0.9997405617111675	1.9277201903264736e-05	4.1785237856628735e-05	0.0	0.0	0.00019837584907264993	0.0
PD4006a_non-exome	CC>TT	0.0	0.0	0.23168871306009622	0.5781186486298383	0.07099590984335953	0.0	0.0	0.11919672846670604	0.0
PD4006a_non-exome	CG>AT	0.0	0.0	0.0006712982810908652	0.4036161271514165	0.5930924416756862	0.0	0.0	0.0026201328918064744	0.0
PD4006a_non-exome	CG>GC	0.0	0.0	0.17959471684394673	0.08404952050808386	0.14400360774924548	0.0	0.0	0.592352154898724	0.0
PD4006a_non-exome	CG>GT	0.0	0.0	0.35942148024677595	1.5428753820182096e-05	3.026154377330531e-05	0.0	0.0	0.6405328294556306	0.0
PD4006a_non-exome	CG>TA	0.0	0.0	0.00010349714648106517	7.348192377969667e-05	0.10960768495466149	0.0	0.0	0.8902153359750778	0.0
PD4006a_non-exome	CG>TC	0.0	0.0	0.17959471684394673	0.08404952050808386	0.14400360774924548	0.0	0.0	0.592352154898724	0.0
PD4006a_non-exome	CG>TT	0.0	0.0	0.17959471684394673	0.08404952050808386	0.14400360774924548	0.0	0.0	0.592352154898724	0.0
PD4006a_non-exome	CT>AA	0.0	0.0	0.4400193282074395	0.119530275751046	0.23689762863115513	0.0	0.0	0.2035527674103594	0.0
PD4006a_non-exome	CT>AC	0.0	0.0	0.8585392631802573	6.216193165370487e-05	0.14090113001027824	0.0	0.0	0.0004974448778108752	0.0
PD4006a_non-exome	CT>AG	0.0	0.0	1.1740632697766075e-05	0.7099598555679832	0.09481197920861155	0.0	0.0	0.19521642459070745	0.0
PD4006a_non-exome	CT>GA	0.0	0.0	0.00013399085156932987	0.9993660122655046	8.060570302748953e-05	0.0	0.0	0.0004193911798986181	0.0
PD4006a_non-exome	CT>GC	0.0	0.0	0.07123808506237625	0.12054072884223122	0.2509838969508006	0.0	0.0	0.5572372891445919	0.0
PD4006a_non-exome	CT>GG	0.0	0.0	3.3343386448648705e-05	0.9996034621644131	8.963099596032306e-05	0.0	0.0	0.0002735634531778362	0.0
PD4006a_non-exome	CT>TA	0.0	0.0	0.7554496524399243	1.96422214774308e-06	0.044543132946707524	0.0	0.0	0.2000052503912202	0.0
PD4006a_non-exome	CT>TC	0.0	0.0	1.9804802041233983e-05	5.4629762058693406e-05	0.999639080985615	0.0	0.0	0.00028648445028499765	0.0
PD4006a_non-exome	CT>TG	0.0	0.0	0.00014678456932020804	0.5850715288442028	0.41422572982900985	0.0	0.0	0.000555956757467147	0.0
PD4006a_non-exome	GC>AA	0.0	0.0	0.3926125610944397	0.1681896043411492	0.31499080541914287	0.0	0.0	0.12420702914526814	0.0
PD4006a_non-exome	GC>AG	0.0	0.0	0.5773127740061478	0.24667210487611343	0.024147090380148502	0.0	0.0	0.15186803073759045	0.0
PD4006a_non-exome	GC>AT	0.0	0.0	1.3354356698766879e-05	0.39794146268612063	8.2197846132725e-06	0.0	0.0	0.6020369631725674	0.0
PD4006a_non-exome	GC>CA	0.0	0.0	0.00016861785740874259	0.00014069336994821337	0.998638397244579	0.0	0.0	0.0010522915280638816	0.0
PD4006a_non-exome	GC>CG	0.0	0.0	0.17959471684394673	0.08404952050808386	0.14400360774924548	0.0	0.0	0.592352154898724	0.0
PD4006a_non-exome	GC>TA	0.0	0.0	0.6037625368864649	2.021898555806527e-05	0.0782606055302162	0.0	0.0	0.3179566385977608	0.0
PD4006a_non-exome	TA>AT	0.0	0.0	0.16457640330819975	0.02465651832888505	0.12069618273713964	0.0	0.0	0.6900708956257754	0.0
PD4006a_non-exome	TA>CG	0.0	0.0	0.0007682040283627936	0.00042487191622206903	0.9958296731768179	0.0	0.0	0.0029772508785971337	0.0
PD4006a_non-exome	TA>CT	0.0	0.0	0.003650191080013251	0.0	0.055042852354405016	0.0	0.0	0.9413069565655817	0.0
PD4006a_non-exome	TA>GC	0.0	0.0	0.17959471684394673	0.08404952050808386	0.14400360774924548	0.0	0.0	0.592352154898724	0.0
PD4006a_non-exome	TA>GG	0.0	0.0	0.0009734794091515822	0.00044906469230537275	0.9955213856988735	0.0	0.0	0.003056070199669612	0.0
PD4006a_non-exome	TA>GT	0.0	0.0	0.7594184676552722	1.2919699773841484e-05	0.16489088675795596	0.0	0.0	0.07567772588699789	0.0
PD4006a_non-exome	TC>AA	0.0	0.0	0.2799135508075307	0.11971226200112926	0.1952618558246316	0.0	0.0	0.40511233136670843	0.0
PD4006a_non-exome	TC>AG	0.0	0.0	0.31586546924298486	3.0342820665918065e-06	0.3569333269852727	0.0	0.0	0.32719816948967584	0.0
PD4006a_non-exome	TC>AT	0.0	0.0	0.6093488803733221	0.10219782347915372	0.09645428288897225	0.0	0.0	0.19199901325855187	0.0
PD4006a_non-exome	TC>CA	0.0	0.0	0.4266630634427397	0.10017740732348748	0.16753982558195393	0.0	0.0	0.305619703651819	0.0
PD4006a_non-exome	TC>CG	0.0	0.0	0.7341032110931408	0.26476437367747424	0.00022181387851293046	0.0	0.0	0.0009106013508721717	0.0
PD4006a_non-exome	TC>CT	0.0	0.0	0.5574089380772883	0.14069951413917767	0.10745768287581019	0.0	0.0	0.19443386490772396	0.0
PD4006a_non-exome	TC>GA	0.0	0.0	0.1338945415196199	0.6505356451638846	0.2155078636329542	0.0	0.0	6.194968354117502e-05	0.0
PD4006a_non-exome	TC>GG	0.0	0.0	0.00010539721984283188	0.9991351118188169	0.00016055852395113803	0.0	0.0	0.0005989324373892306	0.0
PD4006a_non-exome	TC>GT	0.0	0.0	0.00381309939680041	6.296852808279284e-06	0.05590774777307034	0.0	0.0	0.9402728559773209	0.0
PD4006a_non-exome	TG>AA	0.0	0.0	0.3439673854069876	0.3954473123061869	0.26027287833298074	0.0	0.0	0.00031242395384462957	0.0
PD4006a_non-exome	TG>AC	0.0	0.0	0.0004378375481443201	0.9977959578680943	0.00029796945633501457	0.0	0.0	0.0014682351274263072	0.0
PD4006a_non-exome	TG>AT	0.0	0.0	0.30095845436465096	0.19793758547677687	0.029838988629815502	0.0	0.0	0.4712649715287567	0.0
PD4006a_non-exome	TG>CA	0.0	0.0	0.04568955322818067	0.03808884105060703	0.22958900184245426	0.0	0.0	0.686632603878758	0.0
PD4006a_non-exome	TG>CC	0.0	0.0	0.5081931462885114	5.09008938671693e-06	0.08053752910917678	0.0	0.0	0.41126423451292515	0.0
PD4006a_non-exome	TG>CT	0.0	0.0	0.12857850237891066	0.10857499584222371	0.04805025468147069	0.0	0.0	0.714796247097395	0.0
PD4006a_non-exome	TG>GA	0.0	0.0	0.18124077903488123	0.08482258142964845	0.13406608823213118	0.0	0.0	0.5998705513033392	0.0
PD4006a_non-exome	TG>GC	0.0	0.0	0.18609858516747524	0.0835123799923246	0.11301057773259805	0.0	0.0	0.6173784571076022	0.0
PD4006a_non-exome	TG>GT	0.0	0.0	0.3727803167903926	9.668696088020188e-06	0.011380904388518204	0.0	0.0	0.6158291101250011	0.0
PD4006a_non-exome	TT>AA	0.0	0.0	0.589998409509636	1.3492799452292223e-06	1.6930548669051638e-05	0.0	0.0	0.4099833106617498	0.0
PD4006a_non-exome	TT>AC	0.0	0.0	0.18546172283440363	0.07905117546786856	0.1362158983615755	0.0	0.0	0.5992712033361521	0.0
PD4006a_non-exome	TT>AG	0.0	0.0	7.256763091678211e-05	5.0549797616320654e-05	0.0676484953631102	0.0	0.0	0.9322283872083567	0.0
PD4006a_non-exome	TT>CA	0.0	0.0	0.12689936298068855	0.10936635369041366	0.17673112948302902	0.0	0.0	0.5870031538458688	0.0
PD4006a_non-exome	TT>CC	0.0	0.0	4.449825235700322e-05	0.9995595271978047	8.457808956710019e-05	0.0	0.0	0.00031139646027115157	0.0
PD4006a_non-exome	TT>CG	0.0	0.0	5.721501476754356e-05	4.1109329627216644e-05	5.879487193191026e-05	0.0	0.0	0.9998428807836733	0.0
PD4006a_non-exome	TT>GA	0.0	0.0	0.17959471684394673	0.08404952050808386	0.14400360774924548	0.0	0.0	0.592352154898724	0.0
PD4006a_non-exome	TT>GC	0.0	0.0	0.00010770209945454747	0.0001299682132349022	0.00024216361614616224	0.0	0.0	0.9995201660711643	0.0
PD4006a_non-exome	TT>GG	0.0	0.0	0.45475711300133576	5.307287553837684e-05	0.07097894651771673	0.0	0.0	0.47421086760540915	0.0
PD4085a_non-exome	AC>CA	0.0	0.33818000441009927	0.0	0.0	0.0	0.0	0.0	0.6618199955899008	0.0
PD4085a_non-exome	AC>CG	0.0	0.9983285416694998	0.0	0.0	0.0	0.0	0.0	0.0016714583305001717	0.0
PD4085a_non-exome	AC>CT	0.0	0.00021437640123570775	0.0	0.0	0.0	0.0	0.0	0.9997856235987642	0.0
PD4085a_non-exome	AC>GA	0.0	1.116277712491547e-05	0.0	0.0	0.0	0.0	0.0	0.999988837222875	0.0
PD4085a_non-exome	AC>GG	0.0	0.14029978424692507	0.0	0.0	0.0	0.0	0.0	0.859700215753075	0.0
PD4085a_non-exome	AC>GT	0.0	0.14029978424692507	0.0	0.0	0.0	0.0	0.0	0.859700215753075	0.0
PD4085a_non-exome	AC>TA	0.0	2.5925134938657728e-05	0.0	0.0	0.0	0.0	0.0	0.9999740748650613	0.0
PD4085a_non-exome	AC>TG	0.0	0.00012324071018197946	0.0	0.0	0.0	0.0	0.0	0.999876759289818	0.0
PD4085a_non-exome	AC>TT	0.0	0.9995540414941915	0.0	0.0	0.0	0.0	0.0	0.0004459585058085148	0.0
PD4085a_non-exome	AT>CA	0.0	0.1239932463189699	0.0	0.0	0.0	0.0	0.0	0.8760067536810301	0.0
PD4085a_non-exome	AT>CC	0.0	0.14029978424692507	0.0	0.0	0.0	0.0	0.0	0.859700215753075	0.0
PD4085a_non-exome	AT>CG	0.0	0.14029978424692507	0.0	0.0	0.0	0.0	0.0	0.859700215753075	0.0
PD4085a_non-exome	AT>GA	0.0	3.283773808727685e-05	0.0	0.0	0.0	0.0	0.0	0.9999671622619127	0.0
PD4085a_non-exome	AT>GC	0.0	0.14029978424692507	0.0	0.0	0.0	0.0	0.0	0.859700215753075	0.0
PD4085a_non-exome	AT>TA	0.0	0.11333044934124062	0.0	0.0	0.0	0.0	0.0	0.8866695506587594	0.0
PD4085a_non-exome	CC>AA	0.0	0.11328345230975016	0.0	0.0	0.0	0.0	0.0	0.8867165476902498	0.0
PD4085a_non-exome	CC>AG	0.0	0.08852305198495156	0.0	0.0	0.0	0.0	0.0	0.9114769480150485	0.0
PD4085a_non-exome	CC>AT	0.0	0.6259992902704808	0.0	0.0	0.0	0.0	0.0	0.37400070972951915	0.0
PD4085a_non-exome	CC>GA	0.0	6.659883898349042e-06	0.0	0.0	0.0	0.0	0.0	0.9999933401161016	0.0
PD4085a_non-exome	CC>GG	0.0	0.000159541696277278	0.0	0.0	0.0	0.0	0.0	0.9998404583037228	0.0
PD4085a_non-exome	CC>GT	0.0	0.8704931212399032	0.0	0.0	0.0	0.0	0.0	0.1295068787600968	0.0
PD4085a_non-exome	CC>TA	0.0	0.7656602357395853	0.0	0.0	0.0	0.0	0.0	0.23433976426041464	0.0
PD4085a_non-exome	CC>TG	0.0	0.9986340483746025	0.0	0.0	0.0	0.0	0.0	0.0013659516253975016	0.0
PD4085a_non-exome	CC>TT	0.0	0.9365748430615326	0.0	0.0	0.0	0.0	0.0	0.06342515693846737	0.0
PD4085a_non-exome	CG>AT	0.0	0.12341963839755289	0.0	0.0	0.0	0.0	0.0	0.8765803616024471	0.0
PD4085a_non-exome	CG>GC	0.0	0.14029978424692507	0.0	0.0	0.0	0.0	0.0	0.859700215753075	0.0
PD4085a_non-exome	CG>GT	0.0	3.2830066593958384e-05	0.0	0.0	0.0	0.0	0.0	0.999967169933406	0.0
PD4085a_non-exome	CG>TA	0.0	0.00010677357365202378	0.0	0.0	0.0	0.0	0.0	0.9998932264263479	0.0
PD4085a_non-exome	CG>TC	0.0	0.14029978424692507	0.0	0.0	0.0	0.0	0.0	0.859700215753075	0.0
PD4085a_non-exome	CG>TT	0.0	0.14029978424692507	0.0	0.0	0.0	0.0	0.0	0.859700215753075	0.0
PD4085a_non-exome	CT>AA	0.0	0.4129835277098204	0.0	0.0	0.0	0.0	0.0	0.5870164722901796	0.0
PD4085a_non-exome	CT>AC	0.0	0.10999400840573992	0.0	0.0	0.0	0.0	0.0	0.89000599159426	0.0
PD4085a_non-exome	CT>AG	0.0	0.00010319390256742013	0.0	0.0	0.0	0.0	0.0	0.9998968060974327	0.0
PD4085a_non-exome	CT>GA	0.0	0.11909651931734058	0.0	0.0	0.0	0.0	0.0	0.8809034806826594	0.0
PD4085a_non-exome	CT>GC	0.0	0.9996752752644539	0.0	0.0	0.0	0.0	0.0	0.000324724735546156	0.0
PD4085a_non-exome	CT>GG	0.0	0.9996184577634164	0.0	0.0	0.0	0.0	0.0	0.00038154223658362597	0.0
PD4085a_non-exome	CT>TA	0.0	0.7729393088463139	0.0	0.0	0.0	0.0	0.0	0.22706069115368613	0.0
PD4085a_non-exome	CT>TC	0.0	0.9995724820537487	0.0	0.0	0.0	0.0	0.0	0.00042751794625128884	0.0
PD4085a_non-exome	CT>TG	0.0	0.9982529853236418	0.0	0.0	0.0	0.0	0.0	0.0017470146763581375	0.0
PD4085a_non-exome	GC>AA	0.0	0.3022602053494312	0.0	0.0	0.0	0.0	0.0	0.6977397946505688	0.0
PD4085a_non-exome	GC>AG	0.0	0.2482082618705295	0.0	0.0	0.0	0.0	0.0	0.7517917381294704	0.0
PD4085a_non-exome	GC>AT	0.0	1.0123099528945315e-05	0.0	0.0	0.0	0.0	0.0	0.999989876900471	0.0
PD4085a_non-exome	GC>CA	0.0	0.9997693600638756	0.0	0.0	0.0	0.0	0.0	0.00023063993612437554	0.0
PD4085a_non-exome	GC>CG	0.0	0.14029978424692507	0.0	0.0	0.0	0.0	0.0	0.859700215753075	0.0
PD4085a_non-exome	GC>TA	0.0	4.8642723103501426e-05	0.0	0.0	0.0	0.0	0.0	0.9999513572768965	0.0
PD4085a_non-exome	TA>AT	0.0	0.1590841706751183	0.0	0.0	0.0	0.0	0.0	0.8409158293248818	0.0
PD4085a_non-exome	TA>CG	0.0	0.12151568113400928	0.0	0.0	0.0	0.0	0.0	0.8784843188659908	0.0
PD4085a_non-exome	TA>CT	0.0	2.8834682887444047e-05	0.0	0.0	0.0	0.0	0.0	0.9999711653171125	0.0
PD4085a_non-exome	TA>GC	0.0	0.14029978424692507	0.0	0.0	0.0	0.0	0.0	0.859700215753075	0.0
PD4085a_non-exome	TA>GG	0.0	0.10926771706722961	0.0	0.0	0.0	0.0	0.0	0.8907322829327704	0.0
PD4085a_non-exome	TA>GT	0.0	0.00015541011508724998	0.0	0.0	0.0	0.0	0.0	0.9998445898849128	0.0
PD4085a_non-exome	TC>AA	0.0	0.02038705319411089	0.0	0.0	0.0	0.0	0.0	0.9796129468058891	0.0
PD4085a_non-exome	TC>AG	0.0	0.6661937721100634	0.0	0.0	0.0	0.0	0.0	0.3338062278899367	0.0
PD4085a_non-exome	TC>AT	0.0	0.796504754800368	0.0	0.0	0.0	0.0	0.0	0.20349524519963205	0.0
PD4085a_non-exome	TC>CA	0.0	0.08618409445312171	0.0	0.0	0.0	0.0	0.0	0.9138159055468782	0.0
PD4085a_non-exome	TC>CG	0.0	0.9993590765943872	0.0	0.0	0.0	0.0	0.0	0.0006409234056128898	0.0
PD4085a_non-exome	TC>CT	0.0	0.6184833225447913	0.0	0.0	0.0	0.0	0.0	0.3815166774552087	0.0
PD4085a_non-exome	TC>GA	0.0	0.06911533193296072	0.0	0.0	0.0	0.0	0.0	0.9308846680670392	0.0
PD4085a_non-exome	TC>GG	0.0	0.9991423979650667	0.0	0.0	0.0	0.0	0.0	0.0008576020349333446	0.0
PD4085a_non-exome	TC>GT	0.0	0.46548344864813784	0.0	0.0	0.0	0.0	0.0	0.5345165513518622	0.0
PD4085a_non-exome	TG>AA	0.0	0.08828275658114068	0.0	0.0	0.0	0.0	0.0	0.9117172434188594	0.0
PD4085a_non-exome	TG>AC	0.0	0.1451202158723872	0.0	0.0	0.0	0.0	0.0	0.8548797841276127	0.0
PD4085a_non-exome	TG>AT	0.0	5.120676495618128e-06	0.0	0.0	0.0	0.0	0.0	0.9999948793235043	0.0
PD4085a_non-exome	TG>CA	0.0	0.10094699070642636	0.0	0.0	0.0	0.0	0.0	0.8990530092935736	0.0
PD4085a_non-exome	TG>CC	0.0	0.3132540263696374	0.0	0.0	0.0	0.0	0.0	0.6867459736303626	0.0
PD4085a_non-exome	TG>CT	0.0	1.4309495799410588e-06	0.0	0.0	0.0	0.0	0.0	0.9999985690504201	0.0
PD4085a_non-exome	TG>GA	0.0	0.13024157597769018	0.0	0.0	0.0	0.0	0.0	0.8697584240223099	0.0
PD4085a_non-exome	TG>GC	0.0	0.13114656934436272	0.0	0.0	0.0	0.0	0.0	0.8688534306556372	0.0
PD4085a_non-exome	TG>GT	0.0	0.27706570892946353	0.0	0.0	0.0	0.0	0.0	0.7229342910705364	0.0
PD4085a_non-exome	TT>AA	0.0	0.19564271674777314	0.0	0.0	0.0	0.0	0.0	0.8043572832522269	0.0
PD4085a_non-exome	TT>AC	0.0	0.13989264397006643	0.0	0.0	0.0	0.0	0.0	0.8601073560299335	0.0
PD4085a_non-exome	TT>AG	0.0	5.5970642214221175e-05	0.0	0.0	0.0	0.0	0.0	0.9999440293577858	0.0
PD4085a_non-exome	TT>CA	0.0	0.9993604907008788	0.0	0.0	0.0	0.0	0.0	0.0006395092991211031	0.0
PD4085a_non-exome	TT>CC	0.0	0.9993050715900489	0.0	0.0	0.0	0.0	0.0	0.000694928409951136	0.0
PD4085a_non-exome	TT>CG	0.0	3.4305235215921316e-05	0.0	0.0	0.0	0.0	0.0	0.9999656947647841	0.0
PD4085a_non-exome	TT>GA	0.0	0.14029978424692507	0.0	0.0	0.0	0.0	0.0	0.859700215753075	0.0
PD4085a_non-exome	TT>GC	0.0	0.00019922088022570052	0.0	0.0	0.0	0.0	0.0	0.9998007791197744	0.0
PD4085a_non-exome	TT>GG	0.0	0.00012875342336101997	0.0	0.0	0.0	0.0	0.0	0.999871246576639	0.0
PD4086a_non-exome	AC>CA	0.0	0.0	0.0	0.0	0.24683783459138708	0.0	0.0	0.7531621654086129	0.0
PD4086a_non-exome	AC>CG	0.0	0.0	0.0	0.0	0.42776831106135715	0.0	0.0	0.5722316889386427	0.0
PD4086a_non-exome	AC>CT	0.0	0.0	0.0	0.0	0.8355212645729164	0.0	0.0	0.16447873542708363	0.0
PD4086a_non-exome	AC>GA	0.0	0.0	0.0	0.0	0.4708087465451594	0.0	0.0	0.5291912534548405	0.0
PD4086a_non-exome	AC>GG	0.0	0.0	0.0	0.0	0.37122625300083256	0.0	0.0	0.6287737469991675	0.0
PD4086a_non-exome	AC>GT	0.0	0.0	0.0	0.0	0.37122625300083256	0.0	0.0	0.6287737469991675	0.0
PD4086a_non-exome	AC>TA	0.0	0.0	0.0	0.0	0.21277906513281553	0.0	0.0	0.7872209348671845	0.0
PD4086a_non-exome	AC>TG	0.0	0.0	0.0	0.0	0.6310648603533133	0.0	0.0	0.3689351396466867	0.0
PD4086a_non-exome	AC>TT	0.0	0.0	0.0	0.0	0.6568027560172789	0.0	0.0	0.3431972439827212	0.0
PD4086a_non-exome	AT>CA	0.0	0.0	0.0	0.0	0.9987799590436149	0.0	0.0	0.0012200409563850696	0.0
PD4086a_non-exome	AT>CC	0.0	0.0	0.0	0.0	0.37122625300083256	0.0	0.0	0.6287737469991675	0.0
PD4086a_non-exome	AT>CG	0.0	0.0	0.0	0.0	0.37122625300083256	0.0	0.0	0.6287737469991675	0.0
