Sample Names	MutationType	DBS1	DBS2	DBS78A	DBS78B	DBS78C	DBS78D	DBS78F	DBS78G	DBS78H	DBS78I	DBS78K	DBS78L	DBS78M
TCGA-C8-A1HM-01	CC>GG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	CC>GT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	CC>TA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	CC>TG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	CC>TT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	CG>AT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	CG>GC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	CG>GT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	CG>TA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	CG>TC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	CG>TT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	CT>AA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	CT>AC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	CT>AG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	CT>GA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	CT>GC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	CT>GG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	CT>TA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	CT>TC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	CT>TG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	GC>AA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	GC>AG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	GC>AT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	GC>CA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	GC>CG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	GC>TA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TA>AT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TA>CG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TA>CT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TA>GC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TA>GG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TA>GT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TC>AA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TC>AG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TC>AT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TC>CA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TC>CG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TC>CT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TC>GA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TC>GG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TC>GT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TG>AA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TG>AC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TG>AT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TG>CA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TG>CC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TG>CT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TG>GA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TG>GC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TG>GT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TT>AA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TT>AC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TT>AG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TT>CA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TT>CC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TT>CG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TT>GA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TT>GC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HM-01	TT>GG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	AC>CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	AC>CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	AC>CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	AC>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	AC>GG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	AC>GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	AC>TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	AC>TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	AC>TT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	AT>CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	AT>CC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	AT>CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	AT>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	AT>GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	AT>TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	CC>AA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	CC>AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	CC>AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	CC>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	CC>GG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	CC>GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	CC>TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	CC>TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	CC>TT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	CG>AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	CG>GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	CG>GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	CG>TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	CG>TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	CG>TT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	CT>AA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	CT>AC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	CT>AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	CT>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	CT>GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	CT>GG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	CT>TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	CT>TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	CT>TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	GC>AA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	GC>AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	GC>AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	GC>CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	GC>CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	GC>TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TA>AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TA>CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TA>CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TA>GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TA>GG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TA>GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TC>AA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TC>AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TC>AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TC>CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TC>CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TC>CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TC>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TC>GG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TC>GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TG>AA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TG>AC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TG>AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TG>CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TG>CC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TG>CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TG>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TG>GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TG>GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TT>AA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TT>AC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TT>AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TT>CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TT>CC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TT>CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TT>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TT>GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A1HO-01	TT>GG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-C8-A26Y-01	AC>CA	0.0	0.0	0.0	0.0	0.0	0.9658989125815658	0.0	0.0	0.0	0.0	0.0	0.03410108741843421	0.0
TCGA-C8-A26Y-01	AC>CG	0.0	0.0	0.0	0.0	0.0	0.4862648119456446	0.0	0.0	0.0	0.0	0.0	0.5137351880543554	0.0
TCGA-C8-A26Y-01	AC>CT	0.0	0.0	0.0	0.0	0.0	0.4862648119456446	0.0	0.0	0.0	0.0	0.0	0.5137351880543554	0.0
TCGA-C8-A26Y-01	AC>GA	0.0	0.0	0.0	0.0	0.0	0.47972593489346543	0.0	0.0	0.0	0.0	0.0	0.5202740651065345	0.0
TCGA-C8-A26Y-01	AC>GG	0.0	0.0	0.0	0.0	0.0	0.4862648119456446	0.0	0.0	0.0	0.0	0.0	0.5137351880543554	0.0
TCGA-C8-A26Y-01	AC>GT	0.0	0.0	0.0	0.0	0.0	0.4862648119456446	0.0	0.0	0.0	0.0	0.0	0.5137351880543554	0.0
TCGA-C8-A26Y-01	AC>TA	0.0	0.0	0.0	0.0	0.0	0.0012141407634480672	0.0	0.0	0.0	0.0	0.0	0.9987858592365519	0.0
TCGA-C8-A26Y-01	AC>TG	0.0	0.0	0.0	0.0	0.0	0.48015986477299155	0.0	0.0	0.0	0.0	0.0	0.5198401352270083	0.0
TCGA-C8-A26Y-01	AC>TT	0.0	0.0	0.0	0.0	0.0	0.4862648119456446	0.0	0.0	0.0	0.0	0.0	0.5137351880543554	0.0
TCGA-C8-A26Y-01	AT>CA	0.0	0.0	0.0	0.0	0.0	0.4862648119456446	0.0	0.0	0.0	0.0	0.0	0.5137351880543554	0.0
TCGA-C8-A26Y-01	AT>CC	0.0	0.0	0.0	0.0	0.0	0.9861497453880561	0.0	0.0	0.0	0.0	0.0	0.013850254611943892	0.0
TCGA-C8-A26Y-01	AT>CG	0.0	0.0	0.0	0.0	0.0	0.4862648119456446	0.0	0.0	0.0	0.0	0.0	0.5137351880543554	0.0
TCGA-C8-A26Y-01	AT>GA	0.0	0.0	0.0	0.0	0.0	0.22137773996091875	0.0	0.0	0.0	0.0	0.0	0.7786222600390813	0.0
TCGA-C8-A26Y-01	AT>GC	0.0	0.0	0.0	0.0	0.0	0.4862648119456446	0.0	0.0	0.0	0.0	0.0	0.5137351880543554	0.0
TCGA-C8-A26Y-01	AT>TA	0.0	0.0	0.0	0.0	0.0	0.0049288615967713586	0.0	0.0	0.0	0.0	0.0	0.9950711384032286	0.0
TCGA-C8-A26Y-01	CC>AA	0.0	0.0	0.0	0.0	0.0	0.475304227583986	0.0	0.0	0.0	0.0	0.0	0.5246957724160141	0.0
TCGA-C8-A26Y-01	CC>AG	0.0	0.0	0.0	0.0	0.0	0.9993534716868147	0.0	0.0	0.0	0.0	0.0	0.0006465283131853102	0.0
TCGA-C8-A26Y-01	CC>AT	0.0	0.0	0.0	0.0	0.0	0.6598300075955719	0.0	0.0	0.0	0.0	0.0	0.3401699924044281	0.0
TCGA-C8-A26Y-01	CC>GA	0.0	0.0	0.0	0.0	0.0	0.000977173485054711	0.0	0.0	0.0	0.0	0.0	0.9990228265149452	0.0
TCGA-C8-A26Y-01	CC>GG	0.0	0.0	0.0	0.0	0.0	0.4862648119456446	0.0	0.0	0.0	0.0	0.0	0.5137351880543554	0.0
TCGA-C8-A26Y-01	CC>GT	0.0	0.0	0.0	0.0	0.0	0.2872543702228197	0.0	0.0	0.0	0.0	0.0	0.7127456297771804	0.0
TCGA-C8-A26Y-01	CC>TA	0.0	0.0	0.0	0.0	0.0	0.0002346580342612624	0.0	0.0	0.0	0.0	0.0	0.9997653419657387	0.0
TCGA-C8-A26Y-01	CC>TG	0.0	0.0	0.0	0.0	0.0	0.08330618845981165	0.0	0.0	0.0	0.0	0.0	0.9166938115401884	0.0
TCGA-C8-A26Y-01	CC>TT	0.0	0.0	0.0	0.0	0.0	0.0016340986503981013	0.0	0.0	0.0	0.0	0.0	0.9983659013496019	0.0
TCGA-C8-A26Y-01	CG>AT	0.0	0.0	0.0	0.0	0.0	0.32406880048076353	0.0	0.0	0.0	0.0	0.0	0.6759311995192363	0.0
TCGA-C8-A26Y-01	CG>GC	0.0	0.0	0.0	0.0	0.0	0.4862648119456446	0.0	0.0	0.0	0.0	0.0	0.5137351880543554	0.0
TCGA-C8-A26Y-01	CG>GT	0.0	0.0	0.0	0.0	0.0	0.4862648119456446	0.0	0.0	0.0	0.0	0.0	0.5137351880543554	0.0
TCGA-C8-A26Y-01	CG>TA	0.0	0.0	0.0	0.0	0.0	0.011265916825497135	0.0	0.0	0.0	0.0	0.0	0.9887340831745028	0.0
TCGA-C8-A26Y-01	CG>TC	0.0	0.0	0.0	0.0	0.0	0.42023819836924947	0.0	0.0	0.0	0.0	0.0	0.5797618016307505	0.0
TCGA-C8-A26Y-01	CG>TT	0.0	0.0	0.0	0.0	0.0	0.9957984570335265	0.0	0.0	0.0	0.0	0.0	0.004201542966473492	0.0
TCGA-C8-A26Y-01	CT>AA	0.0	0.0	0.0	0.0	0.0	0.4862648119456446	0.0	0.0	0.0	0.0	0.0	0.5137351880543554	0.0
TCGA-C8-A26Y-01	CT>AC	0.0	0.0	0.0	0.0	0.0	0.43468339809776474	0.0	0.0	0.0	0.0	0.0	0.5653166019022353	0.0
TCGA-C8-A26Y-01	CT>AG	0.0	0.0	0.0	0.0	0.0	0.00154792817648395	0.0	0.0	0.0	0.0	0.0	0.998452071823516	0.0
TCGA-C8-A26Y-01	CT>GA	0.0	0.0	0.0	0.0	0.0	0.979319071512099	0.0	0.0	0.0	0.0	0.0	0.020680928487900988	0.0
TCGA-C8-A26Y-01	CT>GC	0.0	0.0	0.0	0.0	0.0	0.4862648119456446	0.0	0.0	0.0	0.0	0.0	0.5137351880543554	0.0
TCGA-C8-A26Y-01	CT>GG	0.0	0.0	0.0	0.0	0.0	0.20657308237465613	0.0	0.0	0.0	0.0	0.0	0.7934269176253439	0.0
TCGA-C8-A26Y-01	CT>TA	0.0	0.0	0.0	0.0	0.0	0.428560795216915	0.0	0.0	0.0	0.0	0.0	0.5714392047830851	0.0
TCGA-C8-A26Y-01	CT>TC	0.0	0.0	0.0	0.0	0.0	0.4977032174667311	0.0	0.0	0.0	0.0	0.0	0.5022967825332689	0.0
TCGA-C8-A26Y-01	CT>TG	0.0	0.0	0.0	0.0	0.0	0.2949706079395463	0.0	0.0	0.0	0.0	0.0	0.7050293920604537	0.0
TCGA-C8-A26Y-01	GC>AA	0.0	0.0	0.0	0.0	0.0	0.4083379842853123	0.0	0.0	0.0	0.0	0.0	0.5916620157146877	0.0
TCGA-C8-A26Y-01	GC>AG	0.0	0.0	0.0	0.0	0.0	0.2556925581373287	0.0	0.0	0.0	0.0	0.0	0.7443074418626712	0.0
TCGA-C8-A26Y-01	GC>AT	0.0	0.0	0.0	0.0	0.0	0.5564510442553966	0.0	0.0	0.0	0.0	0.0	0.44354895574460335	0.0
TCGA-C8-A26Y-01	GC>CA	0.0	0.0	0.0	0.0	0.0	0.30064986312266895	0.0	0.0	0.0	0.0	0.0	0.6993501368773312	0.0
TCGA-C8-A26Y-01	GC>CG	0.0	0.0	0.0	0.0	0.0	0.4862648119456446	0.0	0.0	0.0	0.0	0.0	0.5137351880543554	0.0
TCGA-C8-A26Y-01	GC>TA	0.0	0.0	0.0	0.0	0.0	0.005522822257181795	0.0	0.0	0.0	0.0	0.0	0.9944771777428182	0.0
TCGA-C8-A26Y-01	TA>AT	0.0	0.0	0.0	0.0	0.0	0.4827918404585176	0.0	0.0	0.0	0.0	0.0	0.5172081595414824	0.0
TCGA-C8-A26Y-01	TA>CG	0.0	0.0	0.0	0.0	0.0	0.4862648119456446	0.0	0.0	0.0	0.0	0.0	0.5137351880543554	0.0
