Sample Names	MutationType	DBS2	DBS4	DBS6	DBS11	DBS13	DBS18	DBS20
PD4005a_non-exome	TG>GT	0.05881957533528297	0.00044518831169251816	0.7554661233954219	0.0	0.0	0.18526911295760276	0.0
PD4005a_non-exome	TT>AA	0.023695360206454064	0.0001484082081875621	0.0031832076574150195	0.0	0.0	0.9729730239279433	0.0
PD4005a_non-exome	TT>AC	0.0030197498913262224	8.663536099355673e-06	0.0033611107157339665	0.0	0.0	0.9936104758568405	0.0
PD4005a_non-exome	TT>AG	0.003652852870430949	1.7835698008577219e-16	0.10805655720222172	0.0	0.0	0.8882905899273471	0.0
PD4005a_non-exome	TT>CA	3.7806961246178354e-17	9.51973844328232e-17	2.2575379736926645e-16	0.0	0.0	0.9999999999999997	0.0
PD4005a_non-exome	TT>CC	0.683799908209223	2.4093620926835036e-12	5.713630105506595e-12	0.0	0.0	0.3162000917826541	0.0
PD4005a_non-exome	TT>CG	0.0006101148778078377	4.3651311158948925e-16	0.0013486749930489044	0.0	0.0	0.9980412101291428	0.0
PD4005a_non-exome	TT>GA	0.005400392300731703	1.1838020700977636e-15	2.8073020519461255e-15	0.0	0.0	0.9945996076992644	0.0
PD4005a_non-exome	TT>GC	8.770038042033193e-05	5.979571392295358e-16	6.987556284139433e-05	0.0	0.0	0.9998424240567376	0.0
PD4005a_non-exome	TT>GG	1.6200466200217153e-12	4.079254079191369e-12	9.673659673510963e-12	0.0	0.0	0.9999999999846271	0.0
PD4006a_non-exome	AC>CA	0.016812767979487216	0.09928181764845034	0.07971856731858294	0.0	0.0	0.8041868470534794	0.0
PD4006a_non-exome	AC>CG	0.006536206639691767	0.00545439914748621	0.020073371015790292	0.0	0.0	0.9679360231970318	0.0
PD4006a_non-exome	AC>CT	0.0035776598210876926	1.259672068639243e-16	0.004543070904762434	0.0	0.0	0.9918792692741498	0.0
PD4006a_non-exome	AC>GA	0.011272967130928716	0.11164633782060675	0.2720742783262502	0.0	0.0	0.6050064167222143	0.0
PD4006a_non-exome	AC>GG	4.785756194007988e-16	4.290730733172949e-16	0.007958815840337313	0.0	0.0	0.9920411841596618	0.0
PD4006a_non-exome	AC>GT	0.012995541408682974	2.771798109726866e-07	0.004084318759274762	0.0	0.0	0.9829198626522314	0.0
PD4006a_non-exome	AC>TA	0.030427864140298057	0.013928849314341313	0.1384335139151727	0.0	0.0	0.817209772630188	0.0
PD4006a_non-exome	AC>TG	0.0002607866440498493	0.0011612386414295176	0.012276544936709762	0.0	0.0	0.9863014297778109	0.0
PD4006a_non-exome	AC>TT	0.08509694130817633	0.00250298341522524	0.061782885100339024	0.0	0.0	0.8506171901762593	0.0
PD4006a_non-exome	AT>CA	0.004443376849796591	0.05745269026171349	0.008935654354871368	0.0	0.0	0.9291682785336186	0.0
PD4006a_non-exome	AT>CC	1.3051043538907163e-15	1.168438750086013e-15	0.013332720737588611	0.0	0.0	0.9866672792624089	0.0
PD4006a_non-exome	AT>CG	3.235687475732321e-15	3.914897332748554e-15	0.0009414790097254714	0.0	0.0	0.9990585209902674	0.0
PD4006a_non-exome	AT>GA	0.028015387645117795	0.028822547004139457	0.18009901584577642	0.0	0.0	0.7630630495049664	0.0
PD4006a_non-exome	AT>GC	0.006617753861185995	0.010618572577264822	0.012971551727908733	0.0	0.0	0.9697921218336405	0.0
PD4006a_non-exome	AT>TA	0.025157716557414923	0.1327411169659227	0.08056350637314505	0.0	0.0	0.7615376601035174	0.0
PD4006a_non-exome	CC>AA	0.9752321113018654	5.027757051692279e-18	7.451854201615343e-18	0.0	0.0	0.024767888698134566	0.0
PD4006a_non-exome	CC>AG	0.36462131118096586	0.014548119652630592	0.20625104850380482	0.0	0.0	0.4145795206625986	0.0
PD4006a_non-exome	CC>AT	0.3563362773481941	0.02984429458627369	0.0010405050110382787	0.0	0.0	0.6127789230544939	0.0
PD4006a_non-exome	CC>GA	0.24946200974070123	0.026690773882875978	0.3335566004636197	0.0	0.0	0.3902906159128031	0.0
PD4006a_non-exome	CC>GG	0.020842747571734276	0.0018029030289002422	0.5588963887219462	0.0	0.0	0.4184579606774192	0.0
PD4006a_non-exome	CC>GT	0.030220663612207262	0.00117048226335833	0.06300567587395203	0.0	0.0	0.9056031782504824	0.0
PD4006a_non-exome	CC>TA	0.28140365213074015	0.0015949960436218605	0.026029910414735867	0.0	0.0	0.690971441410902	0.0
PD4006a_non-exome	CC>TG	0.006558998026303741	0.0001224825898745886	0.1267523993638402	0.0	0.0	0.8665661200199815	0.0
PD4006a_non-exome	CC>TT	7.508325977274524e-17	6.722082409710205e-17	9.963086428677627e-17	0.0	0.0	0.9999999999999999	0.0
PD4006a_non-exome	CG>AT	0.14812155740033198	0.019925995903385427	0.6474436001658644	0.0	0.0	0.18450884653041805	0.0
PD4006a_non-exome	CG>GC	0.4495308328407268	0.003312914520309466	0.4791765458643784	0.0	0.0	0.0679797067745854	0.0
PD4006a_non-exome	CG>GT	0.20573499461886524	5.999333838255835e-16	0.3450357231940361	0.0	0.0	0.449229282187098	0.0
PD4006a_non-exome	CG>TA	9.444611543353424e-15	8.455607456879164e-15	1.2532418195017333e-14	0.0	0.0	0.9999999999999696	0.0
PD4006a_non-exome	CG>TC	0.21115490748315063	3.665790051890239e-16	0.5833785420164508	0.0	0.0	0.20546655050039828	0.0
PD4006a_non-exome	CG>TT	0.2456861742250634	0.008509710329831003	0.5508806734768378	0.0	0.0	0.19492344196826772	0.0
PD4006a_non-exome	CT>AA	0.06151297212977362	7.152643701986034e-17	0.057233424063384004	0.0	0.0	0.8812536038068423	0.0
PD4006a_non-exome	CT>AC	8.944136084251214e-17	8.007539899569433e-17	0.027889389220318413	0.0	0.0	0.9721106107796814	0.0
PD4006a_non-exome	CT>AG	0.014783088112016651	0.004876807968355853	0.6631844910247049	0.0	0.0	0.3171556128949225	0.0
PD4006a_non-exome	CT>GA	0.001561196271732197	0.030973305993365206	0.42215983494078474	0.0	0.0	0.5453056627941179	0.0
PD4006a_non-exome	CT>GC	0.038418246482856376	0.011037683254493013	0.342134548059422	0.0	0.0	0.6084095222032285	0.0
PD4006a_non-exome	CT>GG	0.01048328602312739	0.05768002031842946	0.5301151030561495	0.0	0.0	0.4017215906022937	0.0
PD4006a_non-exome	CT>TA	0.16950665700885847	1.871866906358778e-16	0.0029548756164663563	0.0	0.0	0.8275384673746751	0.0
PD4006a_non-exome	CT>TC	0.0034926570281621637	3.3956387773798812e-16	5.032821759330896e-16	0.0	0.0	0.9965073429718371	0.0
PD4006a_non-exome	CT>TG	0.03152295953318063	0.0013274537690655078	0.6035175897887386	0.0	0.0	0.36363199690901526	0.0
PD4006a_non-exome	GC>AA	0.021129453881641325	0.7277798861592546	2.3010152670136803e-17	0.0	0.0	0.251090659959104	0.0
PD4006a_non-exome	GC>AG	0.003958996107739616	0.07343134842588113	0.029722989203874815	0.0	0.0	0.8928866662625046	0.0
PD4006a_non-exome	GC>AT	0.010033665452389847	0.05189675408824729	0.013195758169251446	0.0	0.0	0.9248738222901115	0.0
PD4006a_non-exome	GC>CA	0.019706630319225513	0.11801989742950317	0.10770514554132904	0.0	0.0	0.7545683267099422	0.0
PD4006a_non-exome	GC>CG	0.019550190159936302	0.00015320647276306833	1.761173084661925e-15	0.0	0.0	0.9802966033672988	0.0
PD4006a_non-exome	GC>TA	0.016841996384936064	0.21606802783226103	0.01264678761790392	0.0	0.0	0.754443188164899	0.0
PD4006a_non-exome	TA>AT	0.06426720090356922	0.37899362347248744	0.1335203723250933	0.0	0.0	0.42321880329885003	0.0
PD4006a_non-exome	TA>CG	0.005057367674911335	0.05554006532299454	0.04621310195385648	0.0	0.0	0.8931894650482377	0.0
PD4006a_non-exome	TA>CT	0.006724210269784766	0.1117124961299318	0.41786327658889433	0.0	0.0	0.46370001701138913	0.0
PD4006a_non-exome	TA>GC	0.10952503619744709	0.049885855903070785	0.23455679223997797	0.0	0.0	0.6060323156595041	0.0
PD4006a_non-exome	TA>GG	0.009989468812464776	0.1499725916323381	0.01840450955768067	0.0	0.0	0.8216334299975164	0.0
PD4006a_non-exome	TA>GT	0.0729272597983216	0.24120330194598436	0.002336917825021681	0.0	0.0	0.6835325204306723	0.0
PD4006a_non-exome	TC>AA	0.006028272153185617	0.8405540706790632	0.12694053351136228	0.0	0.0	0.02647712365638898	0.0
PD4006a_non-exome	TC>AG	0.007338296759661533	0.03660237155943498	0.2025379247802609	0.0	0.0	0.7535214069006426	0.0
PD4006a_non-exome	TC>AT	3.1496444191938466e-17	0.03389338855164044	0.0029916687287648	0.0	0.0	0.9631149427195947	0.0
PD4006a_non-exome	TC>CA	0.007905247198529891	0.5231223690509479	0.09118498247541026	0.0	0.0	0.37778740127511184	0.0
PD4006a_non-exome	TC>CG	0.00084711517865768	0.04647783445827616	0.125170522761092	0.0	0.0	0.8275045276019741	0.0
PD4006a_non-exome	TC>CT	0.06223564926251471	8.202223086017465e-05	0.11629740678928492	0.0	0.0	0.8213849217173402	0.0
PD4006a_non-exome	TC>GA	0.03106317786137332	0.68156263292714	0.1717547817637116	0.0	0.0	0.11561940744777506	0.0
PD4006a_non-exome	TC>GG	0.002344741526336935	0.001317679804061013	0.2391975279313276	0.0	0.0	0.7571400507382744	0.0
PD4006a_non-exome	TC>GT	0.006050413086717331	2.635730321712723e-16	3.9065288696813575e-16	0.0	0.0	0.9939495869132821	0.0
PD4006a_non-exome	TG>AA	0.07142351517068683	0.0982145268727663	0.41020390907216775	0.0	0.0	0.42015804888437913	0.0
PD4006a_non-exome	TG>AC	0.01482356723469626	0.0042414371057276495	0.4536914585344557	0.0	0.0	0.5272435371251204	0.0
PD4006a_non-exome	TG>AT	0.021627216846580713	1.8816905317142193e-17	0.7427551001620745	0.0	0.0	0.2356176829913448	0.0
PD4006a_non-exome	TG>CA	0.0040626974416986695	0.01210072115310119	0.21442149670672622	0.0	0.0	0.7694150846984739	0.0
PD4006a_non-exome	TG>CC	0.004974473636484494	0.005362114100601656	0.44059504798798227	0.0	0.0	0.5490683642749316	0.0
PD4006a_non-exome	TG>CT	0.014992199476563295	0.00021378484720839286	0.8953022314858445	0.0	0.0	0.08949178419038374	0.0
PD4006a_non-exome	TG>GA	0.12296925430339407	0.35030837929129277	0.41491794770692475	0.0	0.0	0.11180441869838832	0.0
PD4006a_non-exome	TG>GC	0.04716024565804517	0.05586567335697067	0.647298400341922	0.0	0.0	0.24967568064306203	0.0
PD4006a_non-exome	TG>GT	0.21291050142681373	0.0005729627927075717	0.6076838279555486	0.0	0.0	0.17883270782493002	0.0
PD4006a_non-exome	TT>AA	0.08345935180462033	0.00018585621263536697	0.0024915186905099915	0.0	0.0	0.9138632732922342	0.0
PD4006a_non-exome	TT>AC	0.01123700881742737	1.1462580682158368e-05	0.002779393592792972	0.0	0.0	0.9859721350090974	0.0
PD4006a_non-exome	TT>AG	0.013808167626888856	2.397184438386131e-16	0.09077003086246542	0.0	0.0	0.8954218015106455	0.0
PD4006a_non-exome	TT>CA	1.417761046731688e-16	1.269298459104309e-16	1.8812816447438868e-16	0.0	0.0	0.9999999999999994	0.0
PD4006a_non-exome	TT>CC	0.8902254441144798	1.115271249897335e-12	1.6529913168121216e-12	0.0	0.0	0.10977455588275196	0.0
PD4006a_non-exome	TT>CG	0.002284611167796633	5.811730163693189e-16	0.001122265135057995	0.0	0.0	0.9965931236971447	0.0
PD4006a_non-exome	TT>GA	0.01995511612516685	1.555304805858516e-15	2.305183908683158e-15	0.0	0.0	0.9800448838748294	0.0
PD4006a_non-exome	TT>GC	0.0003288009568534857	7.970932287357227e-16	5.8216273313019745e-05	0.0	0.0	0.9996129827698328	0.0
PD4006a_non-exome	TT>GG	6.075174825055901e-12	5.439005438898968e-12	8.061383061225257e-12	0.0	0.0	0.9999999999804244	0.0
PD4085a_non-exome	AC>CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	AC>CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	AC>CT	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	AC>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	AC>GG	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	AC>GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	AC>TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	AC>TG	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	AC>TT	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	AT>CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	AT>CC	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	AT>CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	AT>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	AT>GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	AT>TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	CC>AA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	CC>AG	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	CC>AT	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	CC>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	CC>GG	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	CC>GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	CC>TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	CC>TG	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	CC>TT	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	CG>AT	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	CG>GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	CG>GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	CG>TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	CG>TC	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	CG>TT	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	CT>AA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	CT>AC	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	CT>AG	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	CT>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	CT>GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	CT>GG	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	CT>TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	CT>TC	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	CT>TG	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	GC>AA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	GC>AG	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	GC>AT	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	GC>CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	GC>CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	GC>TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TA>AT	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TA>CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TA>CT	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TA>GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TA>GG	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TA>GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TC>AA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TC>AG	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TC>AT	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TC>CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TC>CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TC>CT	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TC>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TC>GG	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TC>GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TG>AA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TG>AC	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TG>AT	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TG>CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TG>CC	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TG>CT	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TG>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TG>GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TG>GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TT>AA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TT>AC	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TT>AG	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TT>CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TT>CC	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TT>CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TT>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TT>GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4085a_non-exome	TT>GG	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD4086a_non-exome	AC>CA	0.03802745083448561	0.4210454567911325	0.540927092374382	0.0	0.0	0.0	0.0
PD4086a_non-exome	AC>CG	0.08490419485646637	0.13284694210980227	0.7822488630337313	0.0	0.0	0.0	0.0
PD4086a_non-exome	AC>CT	0.20792040004553183	1.3726405677980315e-14	0.7920795999544544	0.0	0.0	0.0	0.0
PD4086a_non-exome	AC>GA	0.010872503624091432	0.20190035126832426	0.7872271451075844	0.0	0.0	0.0	0.0
PD4086a_non-exome	AC>GG	2.0043836880658787e-14	3.369479533175494e-14	0.9999999999999464	0.0	0.0	0.0	0.0
PD4086a_non-exome	AC>GT	0.514694936579051	2.0583460234041293e-05	0.485284479960715	0.0	0.0	0.0	0.0
PD4086a_non-exome	AC>TA	0.06448699095399613	0.05534994024670381	0.8801630687993001	0.0	0.0	0.0	0.0
PD4086a_non-exome	AC>TG	0.006641243374419935	0.05544811685246833	0.9379106397731117	0.0	0.0	0.0	0.0
PD4086a_non-exome	AC>TT	0.3092874402709124	0.017057193573180883	0.6736553661559068	0.0	0.0	0.0	0.0
PD4086a_non-exome	AT>CA	0.03197268957140525	0.7751355667412978	0.19289174368729697	0.0	0.0	0.0	0.0
PD4086a_non-exome	AT>CC	3.262910798121781e-14	5.477308294209224e-14	0.9999999999999126	0.0	0.0	0.0	0.0
PD4086a_non-exome	AT>CG	1.145604395600106e-12	2.5989010988913675e-12	0.9999999999962554	0.0	0.0	0.0	0.0
PD4086a_non-exome	AT>GA	0.045015145154796155	0.08683516762004213	0.8681496872251617	0.0	0.0	0.0	0.0
PD4086a_non-exome	AT>GC	0.10112359550561797	0.30423509075194466	0.5946413137424373	0.0	0.0	0.0	0.0
PD4086a_non-exome	AT>TA	0.048780048882593074	0.48258936971313077	0.4686305814042762	0.0	0.0	0.0	0.0
PD4086a_non-exome	CC>AA	1.0	9.666462335144596e-18	2.2923324966200044e-17	0.0	0.0	0.0	0.0
PD4086a_non-exome	CC>AG	0.36077823609441295	0.02699021964271017	0.612231544262877	0.0	0.0	0.0	0.0
PD4086a_non-exome	CC>AT	0.8577821040487864	0.1347037024684412	0.007514193482772352	0.0	0.0	0.0	0.0
PD4086a_non-exome	CC>GA	0.19186772832253993	0.038491067417948416	0.7696412042595117	0.0	0.0	0.0	0.0
PD4086a_non-exome	CC>GG	0.012253863338094542	0.001987429373089907	0.9857587072888155	0.0	0.0	0.0	0.0
PD4086a_non-exome	CC>GT	0.13647809016785606	0.009911172819222564	0.8536107370129213	0.0	0.0	0.0	0.0
PD4086a_non-exome	CC>TA	0.7763202000309103	0.008250343667299976	0.21542945630178956	0.0	0.0	0.0	0.0
PD4086a_non-exome	CC>TG	0.016946307549353036	0.0005933531012850884	0.9824603393493618	0.0	0.0	0.0	0.0
PD4086a_non-exome	CC>TT	0.15016204537270436	0.25207057976233344	0.5977673748649622	0.0	0.0	0.0	0.0
PD4086a_non-exome	CG>AT	0.0696120926124553	0.017558512792211434	0.9128293945953332	0.0	0.0	0.0	0.0
PD4086a_non-exome	CG>GC	0.23743592514822137	0.0032809412055335974	0.7592831336462451	0.0	0.0	0.0	0.0
PD4086a_non-exome	CG>GT	0.16580271089622892	9.065416433501988e-16	0.8341972891037701	0.0	0.0	0.0	0.0
PD4086a_non-exome	CG>TA	0.15016204537270436	0.25207057976233344	0.5977673748649622	0.0	0.0	0.0	0.0
PD4086a_non-exome	CG>TC	0.10766120769615761	3.5045069711902986e-16	0.892338792303842	0.0	0.0	0.0	0.0
PD4086a_non-exome	CG>TT	0.1283436453858628	0.008335078645194888	0.8633212759689424	0.0	0.0	0.0	0.0
PD4086a_non-exome	CT>AA	0.2637627734614811	5.750619773046036e-16	0.7362372265385183	0.0	0.0	0.0	0.0
PD4086a_non-exome	CT>AC	1.0690010710519094e-15	1.7944862103988887e-15	0.9999999999999971	0.0	0.0	0.0	0.0
PD4086a_non-exome	CT>AG	0.007342056480352998	0.004541397145363562	0.9881165463742835	0.0	0.0	0.0	0.0
PD4086a_non-exome	CT>GA	0.001177270075902049	0.04379327605773488	0.9550294538663631	0.0	0.0	0.0	0.0
PD4086a_non-exome	CT>GC	0.0353916402341064	0.01906524326933538	0.9455431164965582	0.0	0.0	0.0	0.0
PD4086a_non-exome	CT>GG	0.006134240545157745	0.06328343490692998	0.9305823245479123	0.0	0.0	0.0	0.0
PD4086a_non-exome	CT>TA	0.9503023880433374	1.967665631768239e-15	0.04969761195666066	0.0	0.0	0.0	0.0
PD4086a_non-exome	CT>TC	0.9999999999993854	1.8229166666655464e-13	4.3229166666640103e-13	0.0	0.0	0.0	0.0
PD4086a_non-exome	CT>TG	0.01708964692459913	0.0013493567401749197	0.981560996335226	0.0	0.0	0.0	0.0
PD4086a_non-exome	GC>AA	0.015248032491172011	0.984751967508828	4.981570619474332e-17	0.0	0.0	0.0	0.0
PD4086a_non-exome	GC>AG	0.017152490047203657	0.5965198178169578	0.3863276921358385	0.0	0.0	0.0	0.0
PD4086a_non-exome	GC>AT	0.06828997588076474	0.6622756848792469	0.26943433923998833	0.0	0.0	0.0	0.0
PD4086a_non-exome	GC>CA	0.0349340592546917	0.3922773093923473	0.572788631352961	0.0	0.0	0.0	0.0
PD4086a_non-exome	GC>CG	0.9855192021563894	0.014480797843344256	2.663406154706655e-13	0.0	0.0	0.0	0.0
PD4086a_non-exome	GC>TA	0.036620207494080445	0.880884586572594	0.08249520593332565	0.0	0.0	0.0	0.0
PD4086a_non-exome	TA>AT	0.054674952734559634	0.6045499733550789	0.34077507391036144	0.0	0.0	0.0	0.0
PD4086a_non-exome	TA>CG	0.02040624625480599	0.4201905230801123	0.5594032306650817	0.0	0.0	0.0	0.0
PD4086a_non-exome	TA>CT	0.004574993047067169	0.14251224471709834	0.8529127622358345	0.0	0.0	0.0	0.0
PD4086a_non-exome	TA>GC	0.12079104911875437	0.10315731932039605	0.7760516315608496	0.0	0.0	0.0	0.0
PD4086a_non-exome	TA>GG	0.02883782469965168	0.8117705108571304	0.159391664443218	0.0	0.0	0.0	0.0
PD4086a_non-exome	TA>GT	0.13703129269795597	0.8497954081251433	0.013173299176900653	0.0	0.0	0.0	0.0
PD4086a_non-exome	TC>AA	0.0030711226691698575	0.8029180860808469	0.19401079124998327	0.0	0.0	0.0	0.0
PD4086a_non-exome	TC>AG	0.010735071924638444	0.10039687277880976	0.8888680552965518	0.0	0.0	0.0	0.0
PD4086a_non-exome	TC>AT	4.342833028901084e-16	0.8762496710330013	0.12375032896699828	0.0	0.0	0.0	0.0
PD4086a_non-exome	TC>CA	0.00626250141553607	0.7770284947468292	0.21670900383763478	0.0	0.0	0.0	0.0
PD4086a_non-exome	TC>CG	0.0018276304841247505	0.18801525437186595	0.8101571151440092	0.0	0.0	0.0	0.0
PD4086a_non-exome	TC>CT	0.15132123582606327	0.0003739327505431848	0.8483048314233935	0.0	0.0	0.0	0.0
PD4086a_non-exome	TC>GA	0.017027847518426006	0.7005206034979391	0.28245154898363495	0.0	0.0	0.0	0.0
PD4086a_non-exome	TC>GG	0.0032457304011486005	0.003420019875577046	0.9933342497232743	0.0	0.0	0.0	0.0
PD4086a_non-exome	TC>GT	0.9999999999997246	8.168028004665195e-14	1.9369894982491748e-13	0.0	0.0	0.0	0.0
PD4086a_non-exome	TG>AA	0.04805821346142468	0.12390915704156781	0.8280326294970075	0.0	0.0	0.0	0.0
PD4086a_non-exome	TG>AC	0.010711825997656752	0.005746786797826703	0.9835413872045164	0.0	0.0	0.0	0.0
PD4086a_non-exome	TG>AT	0.009612555568751915	1.56815035375411e-17	0.9903874444312482	0.0	0.0	0.0	0.0
PD4086a_non-exome	TG>CA	0.006063582363449939	0.033863147770929365	0.9600732698656207	0.0	0.0	0.0	0.0
PD4086a_non-exome	TG>CC	0.0037211423531151103	0.007520842155907094	0.9887580154909779	0.0	0.0	0.0	0.0
PD4086a_non-exome	TG>CT	0.005549994786458905	0.00014839026654560962	0.9943016149469954	0.0	0.0	0.0	0.0
PD4086a_non-exome	TG>GA	0.060739015989034924	0.3244314966889573	0.6148294873220078	0.0	0.0	0.0	0.0
PD4086a_non-exome	TG>GC	0.022523719996128733	0.05002768088341716	0.9274485991204541	0.0	0.0	0.0	0.0
PD4086a_non-exome	TG>GT	0.10451973900349149	0.00052738640019383	0.8949528745963148	0.0	0.0	0.0	0.0
PD4086a_non-exome	TT>AA	0.9142985123629002	0.0038176082514633104	0.08188387938563654	0.0	0.0	0.0	0.0
PD4086a_non-exome	TT>AC	0.5734138490861385	0.0010967335618748827	0.4254894173519867	0.0	0.0	0.0	0.0
PD4086a_non-exome	TT>AG	0.04826035086522391	1.5709311312768773e-15	0.9517396491347745	0.0	0.0	0.0	0.0
PD4086a_non-exome	TT>CA	0.15016204537270436	0.25207057976233344	0.5977673748649622	0.0	0.0	0.0	0.0
PD4086a_non-exome	TT>CC	0.9999999999920806	2.3489932885720014e-12	5.570469798613604e-12	0.0	0.0	0.0	0.0
