Sample Names	MutationType	DBS2	DBS4	DBS6	DBS11	DBS13	DBS17	DBS18	DBS78F
PD4005a_non-exome	TA>CT	0.0017065763736709963	0.07974045882395257	0.47723376424601566	0.0	0.0	0.0	0.44131920055636076	0.0
PD4005a_non-exome	TA>GC	0.030611065006246035	0.039213444588293275	0.29500240848008424	0.0	0.0	0.0	0.6351730819253764	0.0
PD4005a_non-exome	TA>GG	0.0027781452922453036	0.11730512512349146	0.02303293713073049	0.0	0.0	0.0	0.8568837924535329	0.0
PD4005a_non-exome	TA>GT	0.02193251819870633	0.20402077022250623	0.003162674943575349	0.0	0.0	0.0	0.770884036635212	0.0
PD4005a_non-exome	TC>AA	0.0019825876061461355	0.7774952115368048	0.18786780843312587	0.0	0.0	0.0	0.03265439242392341	0.0
PD4005a_non-exome	TC>AG	0.00190733501328547	0.02675675654802473	0.23689210132355656	0.0	0.0	0.0	0.7344438071151332	0.0
PD4005a_non-exome	TC>AT	8.465719438469114e-18	0.02562181353847719	0.0036184981962729063	0.0	0.0	0.0	0.9707596882652499	0.0
PD4005a_non-exome	TC>CA	0.002391021229887749	0.44500388196918783	0.12410915251807324	0.0	0.0	0.0	0.42849594428285115	0.0
PD4005a_non-exome	TC>CG	0.0002230438850598096	0.03441805098175432	0.148307268925675	0.0	0.0	0.0	0.8170516362075108	0.0
PD4005a_non-exome	TC>CT	0.016976454204610227	6.292625268898582e-05	0.14275466404559065	0.0	0.0	0.0	0.8402059554971101	0.0
PD4005a_non-exome	TC>GA	0.009847485496035568	0.6076839549292927	0.24501959472029303	0.0	0.0	0.0	0.1374489648543788	0.0
PD4005a_non-exome	TC>GG	0.0005978868063373457	0.0009449882653356224	0.27446893401053046	0.0	0.0	0.0	0.7239881909177965	0.0
PD4005a_non-exome	TC>GT	0.001620634194439756	1.985607822825839e-16	4.708727122701275e-16	0.0	0.0	0.0	0.9983793658055595	0.0
PD4005a_non-exome	TG>AA	0.01894944085751336	0.07328640852249603	0.48974215468931626	0.0	0.0	0.0	0.4180219959306743	0.0
PD4005a_non-exome	TG>AC	0.0036641865533160647	0.0029486987905671612	0.5046589339314761	0.0	0.0	0.0	0.48872818072464064	0.0
PD4005a_non-exome	TG>AT	0.00509164239417958	1.2459424704255041e-17	0.7868925171868818	0.0	0.0	0.0	0.20801584041893847	0.0
PD4005a_non-exome	TG>CA	0.0010448520421715863	0.008752741444419697	0.2481539269673668	0.0	0.0	0.0	0.7420484795460419	0.0
PD4005a_non-exome	TG>CC	0.0012247150844167344	0.003712927897590067	0.48813512417605825	0.0	0.0	0.0	0.5069272328419349	0.0
PD4005a_non-exome	TG>CT	0.0034228393153208233	0.00013727473391033152	0.9198210421470535	0.0	0.0	0.0	0.07661884380371527	0.0
PD4005a_non-exome	TG>GA	0.036224866461378354	0.2902373569620615	0.5500282407961182	0.0	0.0	0.0	0.12350953578044194	0.0
PD4005a_non-exome	TG>GC	0.011634711672909867	0.03876297806332244	0.7186155557828782	0.0	0.0	0.0	0.23098675448088943	0.0
PD4005a_non-exome	TG>GT	0.05881957533528297	0.00044518831169251816	0.7554661233954219	0.0	0.0	0.0	0.18526911295760276	0.0
PD4005a_non-exome	TT>AA	0.023695360206454064	0.0001484082081875621	0.0031832076574150195	0.0	0.0	0.0	0.9729730239279433	0.0
PD4005a_non-exome	TT>AC	0.0030197498913262224	8.663536099355673e-06	0.0033611107157339665	0.0	0.0	0.0	0.9936104758568405	0.0
PD4005a_non-exome	TT>AG	0.003652852870430949	1.7835698008577219e-16	0.10805655720222172	0.0	0.0	0.0	0.8882905899273471	0.0
PD4005a_non-exome	TT>CA	3.7806961246178354e-17	9.51973844328232e-17	2.2575379736926645e-16	0.0	0.0	0.0	0.9999999999999997	0.0
PD4005a_non-exome	TT>CC	0.683799908209223	2.4093620926835036e-12	5.713630105506595e-12	0.0	0.0	0.0	0.3162000917826541	0.0
PD4005a_non-exome	TT>CG	0.0006101148778078377	4.3651311158948925e-16	0.0013486749930489044	0.0	0.0	0.0	0.9980412101291428	0.0
PD4005a_non-exome	TT>GA	0.005400392300731703	1.1838020700977636e-15	2.8073020519461255e-15	0.0	0.0	0.0	0.9945996076992644	0.0
PD4005a_non-exome	TT>GC	8.770038042033193e-05	5.979571392295358e-16	6.987556284139433e-05	0.0	0.0	0.0	0.9998424240567376	0.0
PD4005a_non-exome	TT>GG	1.6200466200217153e-12	4.079254079191369e-12	9.673659673510963e-12	0.0	0.0	0.0	0.9999999999846271	0.0
PD4006a_non-exome	AC>CA	0.016812767979487216	0.09928181764845034	0.07971856731858294	0.0	0.0	0.0	0.8041868470534794	0.0
PD4006a_non-exome	AC>CG	0.006536206639691767	0.00545439914748621	0.020073371015790292	0.0	0.0	0.0	0.9679360231970318	0.0
PD4006a_non-exome	AC>CT	0.0035776598210876926	1.259672068639243e-16	0.004543070904762434	0.0	0.0	0.0	0.9918792692741498	0.0
PD4006a_non-exome	AC>GA	0.011272967130928716	0.11164633782060675	0.2720742783262502	0.0	0.0	0.0	0.6050064167222143	0.0
PD4006a_non-exome	AC>GG	4.785756194007988e-16	4.290730733172949e-16	0.007958815840337313	0.0	0.0	0.0	0.9920411841596618	0.0
PD4006a_non-exome	AC>GT	0.012995541408682974	2.771798109726866e-07	0.004084318759274762	0.0	0.0	0.0	0.9829198626522314	0.0
PD4006a_non-exome	AC>TA	0.030427864140298057	0.013928849314341313	0.1384335139151727	0.0	0.0	0.0	0.817209772630188	0.0
PD4006a_non-exome	AC>TG	0.0002607866440498493	0.0011612386414295176	0.012276544936709762	0.0	0.0	0.0	0.9863014297778109	0.0
PD4006a_non-exome	AC>TT	0.08509694130817633	0.00250298341522524	0.061782885100339024	0.0	0.0	0.0	0.8506171901762593	0.0
PD4006a_non-exome	AT>CA	0.004443376849796591	0.05745269026171349	0.008935654354871368	0.0	0.0	0.0	0.9291682785336186	0.0
PD4006a_non-exome	AT>CC	1.3051043538907163e-15	1.168438750086013e-15	0.013332720737588611	0.0	0.0	0.0	0.9866672792624089	0.0
PD4006a_non-exome	AT>CG	3.235687475732321e-15	3.914897332748554e-15	0.0009414790097254714	0.0	0.0	0.0	0.9990585209902674	0.0
PD4006a_non-exome	AT>GA	0.028015387645117795	0.028822547004139457	0.18009901584577642	0.0	0.0	0.0	0.7630630495049664	0.0
PD4006a_non-exome	AT>GC	0.006617753861185995	0.010618572577264822	0.012971551727908733	0.0	0.0	0.0	0.9697921218336405	0.0
PD4006a_non-exome	AT>TA	0.025157716557414923	0.1327411169659227	0.08056350637314505	0.0	0.0	0.0	0.7615376601035174	0.0
PD4006a_non-exome	CC>AA	0.9752321113018654	5.027757051692279e-18	7.451854201615343e-18	0.0	0.0	0.0	0.024767888698134566	0.0
PD4006a_non-exome	CC>AG	0.36462131118096586	0.014548119652630592	0.20625104850380482	0.0	0.0	0.0	0.4145795206625986	0.0
PD4006a_non-exome	CC>AT	0.3563362773481941	0.02984429458627369	0.0010405050110382787	0.0	0.0	0.0	0.6127789230544939	0.0
PD4006a_non-exome	CC>GA	0.24946200974070123	0.026690773882875978	0.3335566004636197	0.0	0.0	0.0	0.3902906159128031	0.0
PD4006a_non-exome	CC>GG	0.020842747571734276	0.0018029030289002422	0.5588963887219462	0.0	0.0	0.0	0.4184579606774192	0.0
PD4006a_non-exome	CC>GT	0.030220663612207262	0.00117048226335833	0.06300567587395203	0.0	0.0	0.0	0.9056031782504824	0.0
PD4006a_non-exome	CC>TA	0.28140365213074015	0.0015949960436218605	0.026029910414735867	0.0	0.0	0.0	0.690971441410902	0.0
PD4006a_non-exome	CC>TG	0.006558998026303741	0.0001224825898745886	0.1267523993638402	0.0	0.0	0.0	0.8665661200199815	0.0
PD4006a_non-exome	CC>TT	7.508325977274524e-17	6.722082409710205e-17	9.963086428677627e-17	0.0	0.0	0.0	0.9999999999999999	0.0
PD4006a_non-exome	CG>AT	0.14812155740033198	0.019925995903385427	0.6474436001658644	0.0	0.0	0.0	0.18450884653041805	0.0
PD4006a_non-exome	CG>GC	0.4495308328407268	0.003312914520309466	0.4791765458643784	0.0	0.0	0.0	0.0679797067745854	0.0
PD4006a_non-exome	CG>GT	0.20573499461886524	5.999333838255835e-16	0.3450357231940361	0.0	0.0	0.0	0.449229282187098	0.0
PD4006a_non-exome	CG>TA	9.444611543353424e-15	8.455607456879164e-15	1.2532418195017333e-14	0.0	0.0	0.0	0.9999999999999696	0.0
PD4006a_non-exome	CG>TC	0.21115490748315063	3.665790051890239e-16	0.5833785420164508	0.0	0.0	0.0	0.20546655050039828	0.0
PD4006a_non-exome	CG>TT	0.2456861742250634	0.008509710329831003	0.5508806734768378	0.0	0.0	0.0	0.19492344196826772	0.0
PD4006a_non-exome	CT>AA	0.06151297212977362	7.152643701986034e-17	0.057233424063384004	0.0	0.0	0.0	0.8812536038068423	0.0
PD4006a_non-exome	CT>AC	8.944136084251214e-17	8.007539899569433e-17	0.027889389220318413	0.0	0.0	0.0	0.9721106107796814	0.0
PD4006a_non-exome	CT>AG	0.014783088112016651	0.004876807968355853	0.6631844910247049	0.0	0.0	0.0	0.3171556128949225	0.0
PD4006a_non-exome	CT>GA	0.001561196271732197	0.030973305993365206	0.42215983494078474	0.0	0.0	0.0	0.5453056627941179	0.0
PD4006a_non-exome	CT>GC	0.038418246482856376	0.011037683254493013	0.342134548059422	0.0	0.0	0.0	0.6084095222032285	0.0
PD4006a_non-exome	CT>GG	0.01048328602312739	0.05768002031842946	0.5301151030561495	0.0	0.0	0.0	0.4017215906022937	0.0
PD4006a_non-exome	CT>TA	0.16950665700885847	1.871866906358778e-16	0.0029548756164663563	0.0	0.0	0.0	0.8275384673746751	0.0
PD4006a_non-exome	CT>TC	0.0034926570281621637	3.3956387773798812e-16	5.032821759330896e-16	0.0	0.0	0.0	0.9965073429718371	0.0
PD4006a_non-exome	CT>TG	0.03152295953318063	0.0013274537690655078	0.6035175897887386	0.0	0.0	0.0	0.36363199690901526	0.0
PD4006a_non-exome	GC>AA	0.021129453881641325	0.7277798861592546	2.3010152670136803e-17	0.0	0.0	0.0	0.251090659959104	0.0
PD4006a_non-exome	GC>AG	0.003958996107739616	0.07343134842588113	0.029722989203874815	0.0	0.0	0.0	0.8928866662625046	0.0
PD4006a_non-exome	GC>AT	0.010033665452389847	0.05189675408824729	0.013195758169251446	0.0	0.0	0.0	0.9248738222901115	0.0
PD4006a_non-exome	GC>CA	0.019706630319225513	0.11801989742950317	0.10770514554132904	0.0	0.0	0.0	0.7545683267099422	0.0
PD4006a_non-exome	GC>CG	0.019550190159936302	0.00015320647276306833	1.761173084661925e-15	0.0	0.0	0.0	0.9802966033672988	0.0
PD4006a_non-exome	GC>TA	0.016841996384936064	0.21606802783226103	0.01264678761790392	0.0	0.0	0.0	0.754443188164899	0.0
PD4006a_non-exome	TA>AT	0.06426720090356922	0.37899362347248744	0.1335203723250933	0.0	0.0	0.0	0.42321880329885003	0.0
PD4006a_non-exome	TA>CG	0.005057367674911335	0.05554006532299454	0.04621310195385648	0.0	0.0	0.0	0.8931894650482377	0.0
PD4006a_non-exome	TA>CT	0.006724210269784766	0.1117124961299318	0.41786327658889433	0.0	0.0	0.0	0.46370001701138913	0.0
PD4006a_non-exome	TA>GC	0.10952503619744709	0.049885855903070785	0.23455679223997797	0.0	0.0	0.0	0.6060323156595041	0.0
PD4006a_non-exome	TA>GG	0.009989468812464776	0.1499725916323381	0.01840450955768067	0.0	0.0	0.0	0.8216334299975164	0.0
PD4006a_non-exome	TA>GT	0.0729272597983216	0.24120330194598436	0.002336917825021681	0.0	0.0	0.0	0.6835325204306723	0.0
PD4006a_non-exome	TC>AA	0.006028272153185617	0.8405540706790632	0.12694053351136228	0.0	0.0	0.0	0.02647712365638898	0.0
PD4006a_non-exome	TC>AG	0.007338296759661533	0.03660237155943498	0.2025379247802609	0.0	0.0	0.0	0.7535214069006426	0.0
PD4006a_non-exome	TC>AT	3.1496444191938466e-17	0.03389338855164044	0.0029916687287648	0.0	0.0	0.0	0.9631149427195947	0.0
PD4006a_non-exome	TC>CA	0.007905247198529891	0.5231223690509479	0.09118498247541026	0.0	0.0	0.0	0.37778740127511184	0.0
PD4006a_non-exome	TC>CG	0.00084711517865768	0.04647783445827616	0.125170522761092	0.0	0.0	0.0	0.8275045276019741	0.0
PD4006a_non-exome	TC>CT	0.06223564926251471	8.202223086017465e-05	0.11629740678928492	0.0	0.0	0.0	0.8213849217173402	0.0
PD4006a_non-exome	TC>GA	0.03106317786137332	0.68156263292714	0.1717547817637116	0.0	0.0	0.0	0.11561940744777506	0.0
PD4006a_non-exome	TC>GG	0.002344741526336935	0.001317679804061013	0.2391975279313276	0.0	0.0	0.0	0.7571400507382744	0.0
PD4006a_non-exome	TC>GT	0.006050413086717331	2.635730321712723e-16	3.9065288696813575e-16	0.0	0.0	0.0	0.9939495869132821	0.0
PD4006a_non-exome	TG>AA	0.07142351517068683	0.0982145268727663	0.41020390907216775	0.0	0.0	0.0	0.42015804888437913	0.0
PD4006a_non-exome	TG>AC	0.01482356723469626	0.0042414371057276495	0.4536914585344557	0.0	0.0	0.0	0.5272435371251204	0.0
PD4006a_non-exome	TG>AT	0.021627216846580713	1.8816905317142193e-17	0.7427551001620745	0.0	0.0	0.0	0.2356176829913448	0.0
PD4006a_non-exome	TG>CA	0.0040626974416986695	0.01210072115310119	0.21442149670672622	0.0	0.0	0.0	0.7694150846984739	0.0
PD4006a_non-exome	TG>CC	0.004974473636484494	0.005362114100601656	0.44059504798798227	0.0	0.0	0.0	0.5490683642749316	0.0
PD4006a_non-exome	TG>CT	0.014992199476563295	0.00021378484720839286	0.8953022314858445	0.0	0.0	0.0	0.08949178419038374	0.0
PD4006a_non-exome	TG>GA	0.12296925430339407	0.35030837929129277	0.41491794770692475	0.0	0.0	0.0	0.11180441869838832	0.0
PD4006a_non-exome	TG>GC	0.04716024565804517	0.05586567335697067	0.647298400341922	0.0	0.0	0.0	0.24967568064306203	0.0
PD4006a_non-exome	TG>GT	0.21291050142681373	0.0005729627927075717	0.6076838279555486	0.0	0.0	0.0	0.17883270782493002	0.0
PD4006a_non-exome	TT>AA	0.08345935180462033	0.00018585621263536697	0.0024915186905099915	0.0	0.0	0.0	0.9138632732922342	0.0
PD4006a_non-exome	TT>AC	0.01123700881742737	1.1462580682158368e-05	0.002779393592792972	0.0	0.0	0.0	0.9859721350090974	0.0
PD4006a_non-exome	TT>AG	0.013808167626888856	2.397184438386131e-16	0.09077003086246542	0.0	0.0	0.0	0.8954218015106455	0.0
PD4006a_non-exome	TT>CA	1.417761046731688e-16	1.269298459104309e-16	1.8812816447438868e-16	0.0	0.0	0.0	0.9999999999999994	0.0
PD4006a_non-exome	TT>CC	0.8902254441144798	1.115271249897335e-12	1.6529913168121216e-12	0.0	0.0	0.0	0.10977455588275196	0.0
PD4006a_non-exome	TT>CG	0.002284611167796633	5.811730163693189e-16	0.001122265135057995	0.0	0.0	0.0	0.9965931236971447	0.0
PD4006a_non-exome	TT>GA	0.01995511612516685	1.555304805858516e-15	2.305183908683158e-15	0.0	0.0	0.0	0.9800448838748294	0.0
PD4006a_non-exome	TT>GC	0.0003288009568534857	7.970932287357227e-16	5.8216273313019745e-05	0.0	0.0	0.0	0.9996129827698328	0.0
PD4006a_non-exome	TT>GG	6.075174825055901e-12	5.439005438898968e-12	8.061383061225257e-12	0.0	0.0	0.0	0.9999999999804244	0.0
PD4085a_non-exome	AC>CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AC>CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AC>CT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AC>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AC>GG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AC>GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AC>TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AC>TG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AC>TT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AT>CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AT>CC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AT>CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AT>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AT>GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	AT>TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CC>AA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CC>AG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CC>AT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CC>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CC>GG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CC>GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CC>TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CC>TG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CC>TT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CG>AT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CG>GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CG>GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CG>TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CG>TC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CG>TT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CT>AA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CT>AC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CT>AG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CT>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CT>GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CT>GG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CT>TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CT>TC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	CT>TG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	GC>AA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	GC>AG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	GC>AT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	GC>CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	GC>CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	GC>TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TA>AT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TA>CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TA>CT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TA>GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TA>GG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TA>GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TC>AA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TC>AG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TC>AT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TC>CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TC>CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TC>CT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TC>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TC>GG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TC>GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TG>AA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TG>AC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TG>AT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TG>CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TG>CC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TG>CT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TG>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TG>GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TG>GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TT>AA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TT>AC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TT>AG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TT>CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TT>CC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TT>CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TT>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TT>GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4085a_non-exome	TT>GG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PD4086a_non-exome	AC>CA	0.008413272530663724	0.0	0.05983791902293504	0.0	0.0	0.9317488084464013	0.0	0.0
PD4086a_non-exome	AC>CG	0.008459647614312655	0.0	0.03897068772131519	0.0	0.0	0.9525696646643722	0.0	0.0
PD4086a_non-exome	AC>CT	0.004295065737063674	0.0	0.00818109706899005	0.0	0.0	0.9875238371939463	0.0	0.0
PD4086a_non-exome	AC>GA	0.0050219822150435025	0.0	0.18180912412710884	0.0	0.0	0.8131688936578476	0.0	0.0
PD4086a_non-exome	AC>GG	2.568833969915442e-16	0.0	0.006408039501643744	0.0	0.0	0.9935919604983559	0.0	0.0
PD4086a_non-exome	AC>GT	0.004554022656595659	0.0	0.002146899415141137	0.0	0.0	0.9932990779282632	0.0	0.0
PD4086a_non-exome	AC>TA	0.051208140704883914	0.0	0.34946206671722513	0.0	0.0	0.5993297925778909	0.0	0.0
PD4086a_non-exome	AC>TG	0.00035205486564733867	0.0	0.024859501877792015	0.0	0.0	0.9747884432565607	0.0	0.0
PD4086a_non-exome	AC>TT	0.07116962312254296	0.0	0.07750686300387666	0.0	0.0	0.8513235138735803	0.0	0.0
PD4086a_non-exome	AT>CA	0.0018482150007974707	0.0	0.005575155218278593	0.0	0.0	0.992576629780924	0.0	0.0
PD4086a_non-exome	AT>CC	2.9437568775902583e-16	0.0	0.004510936798033992	0.0	0.0	0.9954890632019657	0.0	0.0
PD4086a_non-exome	AT>CG	1.471001169745772e-15	0.0	0.0006420196951888021	0.0	0.0	0.9993579803048096	0.0	0.0
PD4086a_non-exome	AT>GA	0.005561758235298556	0.0	0.053631268496331416	0.0	0.0	0.94080697326837	0.0	0.0
PD4086a_non-exome	AT>GC	0.000267372102440536	0.0	0.0007861196858080717	0.0	0.0	0.9989465082117513	0.0	0.0
PD4086a_non-exome	AT>TA	0.01651742415771853	0.0	0.0793415572928511	0.0	0.0	0.9041410185494304	0.0	0.0
PD4086a_non-exome	CC>AA	0.9990277075119092	0.0	1.1450518394766672e-17	0.0	0.0	0.0009722924880907573	0.0	0.0
PD4086a_non-exome	CC>AG	0.5313742281776099	0.0	0.4508643146278059	0.0	0.0	0.017761457194584183	0.0	0.0
PD4086a_non-exome	CC>AT	0.9813580445869076	0.0	0.0042983609637545885	0.0	0.0	0.014343594449337933	0.0	0.0
PD4086a_non-exome	CC>GA	0.32359713720633215	0.0	0.6490244413477897	0.0	0.0	0.027378421445878126	0.0	0.0
PD4086a_non-exome	CC>GG	0.017894134721709917	0.0	0.7197444032400789	0.0	0.0	0.2623614620382111	0.0	0.0
PD4086a_non-exome	CC>GT	0.046893796834051864	0.0	0.14665009023652442	0.0	0.0	0.8064561129294237	0.0	0.0
PD4086a_non-exome	CC>TA	0.8509988666029901	0.0	0.11807642203463321	0.0	0.0	0.030924711362376817	0.0	0.0
PD4086a_non-exome	CC>TG	0.0033677835594197493	0.0	0.09762344301278322	0.0	0.0	0.899008773427797	0.0	0.0
PD4086a_non-exome	CC>TT	2.534230341482961e-15	0.0	5.044151519018844e-15	0.0	0.0	0.9999999999999923	0.0	0.0
PD4086a_non-exome	CG>AT	0.08387473977890476	0.0	0.5499283605828544	0.0	0.0	0.3661968996382408	0.0	0.0
PD4086a_non-exome	CG>GC	0.06555642175949287	0.0	0.10481961673051293	0.0	0.0	0.8296239615099942	0.0	0.0
PD4086a_non-exome	CG>GT	0.09129401989588695	0.0	0.22966217951707416	0.0	0.0	0.679043800587039	0.0	0.0
PD4086a_non-exome	CG>TA	3.565270266295761e-16	0.0	7.096341297423217e-16	0.0	0.0	0.999999999999999	0.0	0.0
PD4086a_non-exome	CG>TC	0.09627584006065795	0.0	0.39898617471495956	0.0	0.0	0.5047379852243824	0.0	0.0
PD4086a_non-exome	CG>TT	0.11370451335506047	0.0	0.38242456515081696	0.0	0.0	0.5038709214941226	0.0	0.0
PD4086a_non-exome	CT>AA	0.11259235179176855	0.0	0.1571387040801011	0.0	0.0	0.7302689441281304	0.0	0.0
PD4086a_non-exome	CT>AC	1.3387444291617832e-16	0.0	0.06261660841202148	0.0	0.0	0.9373833915879783	0.0	0.0
PD4086a_non-exome	CT>AG	0.01041912097978963	0.0	0.7011186761063014	0.0	0.0	0.288462202913909	0.0	0.0
PD4086a_non-exome	CT>GA	0.0009836891833483051	0.0	0.3989960174718416	0.0	0.0	0.60002029334481	0.0	0.0
PD4086a_non-exome	CT>GC	0.005558191689187156	0.0	0.07424789946319914	0.0	0.0	0.9201939088476137	0.0	0.0
PD4086a_non-exome	CT>GG	0.0040089811893066814	0.0	0.3040871161433994	0.0	0.0	0.691903902667294	0.0	0.0
PD4086a_non-exome	CT>TA	0.6386599214765566	0.0	0.016699880663861816	0.0	0.0	0.34464019785958155	0.0	0.0
