Sample Names	MutationType	ID15	ID83B
TCGA-D8-A1JS-01	4:Del:R:4	0.0	1.0
TCGA-D8-A1JS-01	4:Del:R:5	0.0	1.0
TCGA-D8-A1JS-01	5:Del:R:0	0.0	1.0
TCGA-D8-A1JS-01	5:Del:R:1	0.0	1.0
TCGA-D8-A1JS-01	5:Del:R:2	0.0	1.0
TCGA-D8-A1JS-01	5:Del:R:3	0.0	1.0
TCGA-D8-A1JS-01	5:Del:R:4	0.0	1.0
TCGA-D8-A1JS-01	5:Del:R:5	0.0	1.0
TCGA-D8-A1JS-01	2:Ins:R:0	0.0	1.0
TCGA-D8-A1JS-01	2:Ins:R:1	0.0	1.0
TCGA-D8-A1JS-01	2:Ins:R:2	0.0	1.0
TCGA-D8-A1JS-01	2:Ins:R:3	0.0	1.0
TCGA-D8-A1JS-01	2:Ins:R:4	0.0	1.0
TCGA-D8-A1JS-01	2:Ins:R:5	0.0	1.0
TCGA-D8-A1JS-01	3:Ins:R:0	0.0	1.0
TCGA-D8-A1JS-01	3:Ins:R:1	0.0	1.0
TCGA-D8-A1JS-01	3:Ins:R:2	0.0	1.0
TCGA-D8-A1JS-01	3:Ins:R:3	0.0	1.0
TCGA-D8-A1JS-01	3:Ins:R:4	0.0	1.0
TCGA-D8-A1JS-01	3:Ins:R:5	0.0	1.0
TCGA-D8-A1JS-01	4:Ins:R:0	0.0	1.0
TCGA-D8-A1JS-01	4:Ins:R:1	0.0	1.0
TCGA-D8-A1JS-01	4:Ins:R:2	0.0	1.0
TCGA-D8-A1JS-01	4:Ins:R:3	0.0	1.0
TCGA-D8-A1JS-01	4:Ins:R:4	0.0	1.0
TCGA-D8-A1JS-01	4:Ins:R:5	0.0	1.0
TCGA-D8-A1JS-01	5:Ins:R:0	0.0	1.0
TCGA-D8-A1JS-01	5:Ins:R:1	0.0	1.0
TCGA-D8-A1JS-01	5:Ins:R:2	0.0	1.0
TCGA-D8-A1JS-01	5:Ins:R:3	0.0	1.0
TCGA-D8-A1JS-01	5:Ins:R:4	0.0	1.0
TCGA-D8-A1JS-01	5:Ins:R:5	0.0	1.0
TCGA-D8-A1JS-01	2:Del:M:1	0.0	1.0
TCGA-D8-A1JS-01	3:Del:M:1	0.0	1.0
TCGA-D8-A1JS-01	3:Del:M:2	0.0	1.0
TCGA-D8-A1JS-01	4:Del:M:1	0.0	1.0
TCGA-D8-A1JS-01	4:Del:M:2	0.0	1.0
TCGA-D8-A1JS-01	4:Del:M:3	0.0	1.0
TCGA-D8-A1JS-01	5:Del:M:1	0.0	1.0
TCGA-D8-A1JS-01	5:Del:M:2	0.0	1.0
TCGA-D8-A1JS-01	5:Del:M:3	0.0	1.0
TCGA-D8-A1JS-01	5:Del:M:4	0.0	1.0
TCGA-D8-A1JS-01	5:Del:M:5	0.0	1.0
TCGA-D8-A1JT-01	1:Del:C:0	0.0	1.0
TCGA-D8-A1JT-01	1:Del:C:1	0.0	1.0
TCGA-D8-A1JT-01	1:Del:C:2	0.0	1.0
TCGA-D8-A1JT-01	1:Del:C:3	0.0	1.0
TCGA-D8-A1JT-01	1:Del:C:4	0.0	1.0
TCGA-D8-A1JT-01	1:Del:C:5	0.0	1.0
TCGA-D8-A1JT-01	1:Del:T:0	0.0	1.0
TCGA-D8-A1JT-01	1:Del:T:1	0.0	1.0
TCGA-D8-A1JT-01	1:Del:T:2	0.0	1.0
TCGA-D8-A1JT-01	1:Del:T:3	0.0	1.0
TCGA-D8-A1JT-01	1:Del:T:4	0.0	1.0
TCGA-D8-A1JT-01	1:Del:T:5	0.0	1.0
TCGA-D8-A1JT-01	1:Ins:C:0	0.0	1.0
TCGA-D8-A1JT-01	1:Ins:C:1	0.0	1.0
TCGA-D8-A1JT-01	1:Ins:C:2	0.0	1.0
TCGA-D8-A1JT-01	1:Ins:C:3	0.0	1.0
TCGA-D8-A1JT-01	1:Ins:C:4	0.0	1.0
TCGA-D8-A1JT-01	1:Ins:C:5	0.0	1.0
TCGA-D8-A1JT-01	1:Ins:T:0	0.0	1.0
TCGA-D8-A1JT-01	1:Ins:T:1	0.0	1.0
TCGA-D8-A1JT-01	1:Ins:T:2	0.0	1.0
TCGA-D8-A1JT-01	1:Ins:T:3	0.0	1.0
TCGA-D8-A1JT-01	1:Ins:T:4	0.0	1.0
TCGA-D8-A1JT-01	1:Ins:T:5	0.0	1.0
TCGA-D8-A1JT-01	2:Del:R:0	0.0	1.0
TCGA-D8-A1JT-01	2:Del:R:1	0.0	1.0
TCGA-D8-A1JT-01	2:Del:R:2	0.0	1.0
TCGA-D8-A1JT-01	2:Del:R:3	0.0	1.0
TCGA-D8-A1JT-01	2:Del:R:4	0.0	1.0
TCGA-D8-A1JT-01	2:Del:R:5	0.0	1.0
TCGA-D8-A1JT-01	3:Del:R:0	0.0	1.0
TCGA-D8-A1JT-01	3:Del:R:1	0.0	1.0
TCGA-D8-A1JT-01	3:Del:R:2	0.0	1.0
TCGA-D8-A1JT-01	3:Del:R:3	0.0	1.0
TCGA-D8-A1JT-01	3:Del:R:4	0.0	1.0
TCGA-D8-A1JT-01	3:Del:R:5	0.0	1.0
TCGA-D8-A1JT-01	4:Del:R:0	0.0	1.0
TCGA-D8-A1JT-01	4:Del:R:1	0.0	1.0
TCGA-D8-A1JT-01	4:Del:R:2	0.0	1.0
TCGA-D8-A1JT-01	4:Del:R:3	0.0	1.0
TCGA-D8-A1JT-01	4:Del:R:4	0.0	1.0
TCGA-D8-A1JT-01	4:Del:R:5	0.0	1.0
TCGA-D8-A1JT-01	5:Del:R:0	0.0	1.0
TCGA-D8-A1JT-01	5:Del:R:1	0.0	1.0
TCGA-D8-A1JT-01	5:Del:R:2	0.0	1.0
TCGA-D8-A1JT-01	5:Del:R:3	0.0	1.0
TCGA-D8-A1JT-01	5:Del:R:4	0.0	1.0
TCGA-D8-A1JT-01	5:Del:R:5	0.0	1.0
TCGA-D8-A1JT-01	2:Ins:R:0	0.0	1.0
TCGA-D8-A1JT-01	2:Ins:R:1	0.0	1.0
TCGA-D8-A1JT-01	2:Ins:R:2	0.0	1.0
TCGA-D8-A1JT-01	2:Ins:R:3	0.0	1.0
TCGA-D8-A1JT-01	2:Ins:R:4	0.0	1.0
TCGA-D8-A1JT-01	2:Ins:R:5	0.0	1.0
TCGA-D8-A1JT-01	3:Ins:R:0	0.0	1.0
TCGA-D8-A1JT-01	3:Ins:R:1	0.0	1.0
TCGA-D8-A1JT-01	3:Ins:R:2	0.0	1.0
TCGA-D8-A1JT-01	3:Ins:R:3	0.0	1.0
TCGA-D8-A1JT-01	3:Ins:R:4	0.0	1.0
TCGA-D8-A1JT-01	3:Ins:R:5	0.0	1.0
TCGA-D8-A1JT-01	4:Ins:R:0	0.0	1.0
TCGA-D8-A1JT-01	4:Ins:R:1	0.0	1.0
TCGA-D8-A1JT-01	4:Ins:R:2	0.0	1.0
TCGA-D8-A1JT-01	4:Ins:R:3	0.0	1.0
TCGA-D8-A1JT-01	4:Ins:R:4	0.0	1.0
TCGA-D8-A1JT-01	4:Ins:R:5	0.0	1.0
TCGA-D8-A1JT-01	5:Ins:R:0	0.0	1.0
TCGA-D8-A1JT-01	5:Ins:R:1	0.0	1.0
TCGA-D8-A1JT-01	5:Ins:R:2	0.0	1.0
TCGA-D8-A1JT-01	5:Ins:R:3	0.0	1.0
TCGA-D8-A1JT-01	5:Ins:R:4	0.0	1.0
TCGA-D8-A1JT-01	5:Ins:R:5	0.0	1.0
TCGA-D8-A1JT-01	2:Del:M:1	0.0	1.0
TCGA-D8-A1JT-01	3:Del:M:1	0.0	1.0
TCGA-D8-A1JT-01	3:Del:M:2	0.0	1.0
TCGA-D8-A1JT-01	4:Del:M:1	0.0	1.0
TCGA-D8-A1JT-01	4:Del:M:2	0.0	1.0
TCGA-D8-A1JT-01	4:Del:M:3	0.0	1.0
TCGA-D8-A1JT-01	5:Del:M:1	0.0	1.0
TCGA-D8-A1JT-01	5:Del:M:2	0.0	1.0
TCGA-D8-A1JT-01	5:Del:M:3	0.0	1.0
TCGA-D8-A1JT-01	5:Del:M:4	0.0	1.0
TCGA-D8-A1JT-01	5:Del:M:5	0.0	1.0
TCGA-D8-A1JU-01	1:Del:C:0	0.0	1.0
TCGA-D8-A1JU-01	1:Del:C:1	0.0	1.0
TCGA-D8-A1JU-01	1:Del:C:2	0.0	1.0
TCGA-D8-A1JU-01	1:Del:C:3	0.0	1.0
TCGA-D8-A1JU-01	1:Del:C:4	0.0	1.0
TCGA-D8-A1JU-01	1:Del:C:5	0.0	1.0
TCGA-D8-A1JU-01	1:Del:T:0	0.0	1.0
TCGA-D8-A1JU-01	1:Del:T:1	0.0	1.0
TCGA-D8-A1JU-01	1:Del:T:2	0.0	1.0
TCGA-D8-A1JU-01	1:Del:T:3	0.0	1.0
TCGA-D8-A1JU-01	1:Del:T:4	0.0	1.0
TCGA-D8-A1JU-01	1:Del:T:5	0.0	1.0
TCGA-D8-A1JU-01	1:Ins:C:0	0.0	1.0
TCGA-D8-A1JU-01	1:Ins:C:1	0.0	1.0
TCGA-D8-A1JU-01	1:Ins:C:2	0.0	1.0
TCGA-D8-A1JU-01	1:Ins:C:3	0.0	1.0
TCGA-D8-A1JU-01	1:Ins:C:4	0.0	1.0
TCGA-D8-A1JU-01	1:Ins:C:5	0.0	1.0
TCGA-D8-A1JU-01	1:Ins:T:0	0.0	1.0
TCGA-D8-A1JU-01	1:Ins:T:1	0.0	1.0
TCGA-D8-A1JU-01	1:Ins:T:2	0.0	1.0
TCGA-D8-A1JU-01	1:Ins:T:3	0.0	1.0
TCGA-D8-A1JU-01	1:Ins:T:4	0.0	1.0
TCGA-D8-A1JU-01	1:Ins:T:5	0.0	1.0
TCGA-D8-A1JU-01	2:Del:R:0	0.0	1.0
TCGA-D8-A1JU-01	2:Del:R:1	0.0	1.0
TCGA-D8-A1JU-01	2:Del:R:2	0.0	1.0
TCGA-D8-A1JU-01	2:Del:R:3	0.0	1.0
TCGA-D8-A1JU-01	2:Del:R:4	0.0	1.0
TCGA-D8-A1JU-01	2:Del:R:5	0.0	1.0
TCGA-D8-A1JU-01	3:Del:R:0	0.0	1.0
TCGA-D8-A1JU-01	3:Del:R:1	0.0	1.0
TCGA-D8-A1JU-01	3:Del:R:2	0.0	1.0
TCGA-D8-A1JU-01	3:Del:R:3	0.0	1.0
TCGA-D8-A1JU-01	3:Del:R:4	0.0	1.0
TCGA-D8-A1JU-01	3:Del:R:5	0.0	1.0
TCGA-D8-A1JU-01	4:Del:R:0	0.0	1.0
TCGA-D8-A1JU-01	4:Del:R:1	0.0	1.0
TCGA-D8-A1JU-01	4:Del:R:2	0.0	1.0
TCGA-D8-A1JU-01	4:Del:R:3	0.0	1.0
TCGA-D8-A1JU-01	4:Del:R:4	0.0	1.0
TCGA-D8-A1JU-01	4:Del:R:5	0.0	1.0
TCGA-D8-A1JU-01	5:Del:R:0	0.0	1.0
TCGA-D8-A1JU-01	5:Del:R:1	0.0	1.0
TCGA-D8-A1JU-01	5:Del:R:2	0.0	1.0
TCGA-D8-A1JU-01	5:Del:R:3	0.0	1.0
TCGA-D8-A1JU-01	5:Del:R:4	0.0	1.0
TCGA-D8-A1JU-01	5:Del:R:5	0.0	1.0
TCGA-D8-A1JU-01	2:Ins:R:0	0.0	1.0
TCGA-D8-A1JU-01	2:Ins:R:1	0.0	1.0
TCGA-D8-A1JU-01	2:Ins:R:2	0.0	1.0
TCGA-D8-A1JU-01	2:Ins:R:3	0.0	1.0
TCGA-D8-A1JU-01	2:Ins:R:4	0.0	1.0
TCGA-D8-A1JU-01	2:Ins:R:5	0.0	1.0
TCGA-D8-A1JU-01	3:Ins:R:0	0.0	1.0
TCGA-D8-A1JU-01	3:Ins:R:1	0.0	1.0
TCGA-D8-A1JU-01	3:Ins:R:2	0.0	1.0
TCGA-D8-A1JU-01	3:Ins:R:3	0.0	1.0
TCGA-D8-A1JU-01	3:Ins:R:4	0.0	1.0
TCGA-D8-A1JU-01	3:Ins:R:5	0.0	1.0
TCGA-D8-A1JU-01	4:Ins:R:0	0.0	1.0
TCGA-D8-A1JU-01	4:Ins:R:1	0.0	1.0
TCGA-D8-A1JU-01	4:Ins:R:2	0.0	1.0
TCGA-D8-A1JU-01	4:Ins:R:3	0.0	1.0
TCGA-D8-A1JU-01	4:Ins:R:4	0.0	1.0
TCGA-D8-A1JU-01	4:Ins:R:5	0.0	1.0
TCGA-D8-A1JU-01	5:Ins:R:0	0.0	1.0
TCGA-D8-A1JU-01	5:Ins:R:1	0.0	1.0
TCGA-D8-A1JU-01	5:Ins:R:2	0.0	1.0
TCGA-D8-A1JU-01	5:Ins:R:3	0.0	1.0
TCGA-D8-A1JU-01	5:Ins:R:4	0.0	1.0
TCGA-D8-A1JU-01	5:Ins:R:5	0.0	1.0
TCGA-D8-A1JU-01	2:Del:M:1	0.0	1.0
TCGA-D8-A1JU-01	3:Del:M:1	0.0	1.0
TCGA-D8-A1JU-01	3:Del:M:2	0.0	1.0
TCGA-D8-A1JU-01	4:Del:M:1	0.0	1.0
TCGA-D8-A1JU-01	4:Del:M:2	0.0	1.0
TCGA-D8-A1JU-01	4:Del:M:3	0.0	1.0
TCGA-D8-A1JU-01	5:Del:M:1	0.0	1.0
TCGA-D8-A1JU-01	5:Del:M:2	0.0	1.0
TCGA-D8-A1JU-01	5:Del:M:3	0.0	1.0
TCGA-D8-A1JU-01	5:Del:M:4	0.0	1.0
TCGA-D8-A1JU-01	5:Del:M:5	0.0	1.0
TCGA-D8-A1X5-01	1:Del:C:0	0.0	1.0
TCGA-D8-A1X5-01	1:Del:C:1	0.0	1.0
TCGA-D8-A1X5-01	1:Del:C:2	0.0	1.0
TCGA-D8-A1X5-01	1:Del:C:3	0.0	1.0
TCGA-D8-A1X5-01	1:Del:C:4	0.0	1.0
TCGA-D8-A1X5-01	1:Del:C:5	0.0	1.0
TCGA-D8-A1X5-01	1:Del:T:0	0.0	1.0
TCGA-D8-A1X5-01	1:Del:T:1	0.0	1.0
TCGA-D8-A1X5-01	1:Del:T:2	0.0	1.0
TCGA-D8-A1X5-01	1:Del:T:3	0.0	1.0
TCGA-D8-A1X5-01	1:Del:T:4	0.0	1.0
TCGA-D8-A1X5-01	1:Del:T:5	0.0	1.0
TCGA-D8-A1X5-01	1:Ins:C:0	0.0	1.0
TCGA-D8-A1X5-01	1:Ins:C:1	0.0	1.0
TCGA-D8-A1X5-01	1:Ins:C:2	0.0	1.0
TCGA-D8-A1X5-01	1:Ins:C:3	0.0	1.0
TCGA-D8-A1X5-01	1:Ins:C:4	0.0	1.0
TCGA-D8-A1X5-01	1:Ins:C:5	0.0	1.0
TCGA-D8-A1X5-01	1:Ins:T:0	0.0	1.0
TCGA-D8-A1X5-01	1:Ins:T:1	0.0	1.0
TCGA-D8-A1X5-01	1:Ins:T:2	0.0	1.0
TCGA-D8-A1X5-01	1:Ins:T:3	0.0	1.0
TCGA-D8-A1X5-01	1:Ins:T:4	0.0	1.0
TCGA-D8-A1X5-01	1:Ins:T:5	0.0	1.0
TCGA-D8-A1X5-01	2:Del:R:0	0.0	1.0
TCGA-D8-A1X5-01	2:Del:R:1	0.0	1.0
TCGA-D8-A1X5-01	2:Del:R:2	0.0	1.0
TCGA-D8-A1X5-01	2:Del:R:3	0.0	1.0
TCGA-D8-A1X5-01	2:Del:R:4	0.0	1.0
TCGA-D8-A1X5-01	2:Del:R:5	0.0	1.0
TCGA-D8-A1X5-01	3:Del:R:0	0.0	1.0
TCGA-D8-A1X5-01	3:Del:R:1	0.0	1.0
TCGA-D8-A1X5-01	3:Del:R:2	0.0	1.0
TCGA-D8-A1X5-01	3:Del:R:3	0.0	1.0
TCGA-D8-A1X5-01	3:Del:R:4	0.0	1.0
TCGA-D8-A1X5-01	3:Del:R:5	0.0	1.0
TCGA-D8-A1X5-01	4:Del:R:0	0.0	1.0
TCGA-D8-A1X5-01	4:Del:R:1	0.0	1.0
TCGA-D8-A1X5-01	4:Del:R:2	0.0	1.0
TCGA-D8-A1X5-01	4:Del:R:3	0.0	1.0
TCGA-D8-A1X5-01	4:Del:R:4	0.0	1.0
TCGA-D8-A1X5-01	4:Del:R:5	0.0	1.0
TCGA-D8-A1X5-01	5:Del:R:0	0.0	1.0
TCGA-D8-A1X5-01	5:Del:R:1	0.0	1.0
TCGA-D8-A1X5-01	5:Del:R:2	0.0	1.0
TCGA-D8-A1X5-01	5:Del:R:3	0.0	1.0
TCGA-D8-A1X5-01	5:Del:R:4	0.0	1.0
TCGA-D8-A1X5-01	5:Del:R:5	0.0	1.0
TCGA-D8-A1X5-01	2:Ins:R:0	0.0	1.0
TCGA-D8-A1X5-01	2:Ins:R:1	0.0	1.0
TCGA-D8-A1X5-01	2:Ins:R:2	0.0	1.0
TCGA-D8-A1X5-01	2:Ins:R:3	0.0	1.0
TCGA-D8-A1X5-01	2:Ins:R:4	0.0	1.0
TCGA-D8-A1X5-01	2:Ins:R:5	0.0	1.0
TCGA-D8-A1X5-01	3:Ins:R:0	0.0	1.0
TCGA-D8-A1X5-01	3:Ins:R:1	0.0	1.0
TCGA-D8-A1X5-01	3:Ins:R:2	0.0	1.0
TCGA-D8-A1X5-01	3:Ins:R:3	0.0	1.0
TCGA-D8-A1X5-01	3:Ins:R:4	0.0	1.0
TCGA-D8-A1X5-01	3:Ins:R:5	0.0	1.0
TCGA-D8-A1X5-01	4:Ins:R:0	0.0	1.0
TCGA-D8-A1X5-01	4:Ins:R:1	0.0	1.0
TCGA-D8-A1X5-01	4:Ins:R:2	0.0	1.0
TCGA-D8-A1X5-01	4:Ins:R:3	0.0	1.0
TCGA-D8-A1X5-01	4:Ins:R:4	0.0	1.0
TCGA-D8-A1X5-01	4:Ins:R:5	0.0	1.0
TCGA-D8-A1X5-01	5:Ins:R:0	0.0	1.0
TCGA-D8-A1X5-01	5:Ins:R:1	0.0	1.0
TCGA-D8-A1X5-01	5:Ins:R:2	0.0	1.0
TCGA-D8-A1X5-01	5:Ins:R:3	0.0	1.0
TCGA-D8-A1X5-01	5:Ins:R:4	0.0	1.0
TCGA-D8-A1X5-01	5:Ins:R:5	0.0	1.0
TCGA-D8-A1X5-01	2:Del:M:1	0.0	1.0
TCGA-D8-A1X5-01	3:Del:M:1	0.0	1.0
TCGA-D8-A1X5-01	3:Del:M:2	0.0	1.0
TCGA-D8-A1X5-01	4:Del:M:1	0.0	1.0
TCGA-D8-A1X5-01	4:Del:M:2	0.0	1.0
TCGA-D8-A1X5-01	4:Del:M:3	0.0	1.0
TCGA-D8-A1X5-01	5:Del:M:1	0.0	1.0
TCGA-D8-A1X5-01	5:Del:M:2	0.0	1.0
TCGA-D8-A1X5-01	5:Del:M:3	0.0	1.0
TCGA-D8-A1X5-01	5:Del:M:4	0.0	1.0
TCGA-D8-A1X5-01	5:Del:M:5	0.0	1.0
TCGA-D8-A1X6-01	1:Del:C:0	0.0	1.0
TCGA-D8-A1X6-01	1:Del:C:1	0.0	1.0
TCGA-D8-A1X6-01	1:Del:C:2	0.0	1.0
TCGA-D8-A1X6-01	1:Del:C:3	0.0	1.0
TCGA-D8-A1X6-01	1:Del:C:4	0.0	1.0
TCGA-D8-A1X6-01	1:Del:C:5	0.0	1.0
TCGA-D8-A1X6-01	1:Del:T:0	0.0	1.0
TCGA-D8-A1X6-01	1:Del:T:1	0.0	1.0
TCGA-D8-A1X6-01	1:Del:T:2	0.0	1.0
TCGA-D8-A1X6-01	1:Del:T:3	0.0	1.0
TCGA-D8-A1X6-01	1:Del:T:4	0.0	1.0
TCGA-D8-A1X6-01	1:Del:T:5	0.0	1.0
TCGA-D8-A1X6-01	1:Ins:C:0	0.0	1.0
TCGA-D8-A1X6-01	1:Ins:C:1	0.0	1.0
TCGA-D8-A1X6-01	1:Ins:C:2	0.0	1.0
TCGA-D8-A1X6-01	1:Ins:C:3	0.0	1.0
TCGA-D8-A1X6-01	1:Ins:C:4	0.0	1.0
TCGA-D8-A1X6-01	1:Ins:C:5	0.0	1.0
TCGA-D8-A1X6-01	1:Ins:T:0	0.0	1.0
TCGA-D8-A1X6-01	1:Ins:T:1	0.0	1.0
TCGA-D8-A1X6-01	1:Ins:T:2	0.0	1.0
TCGA-D8-A1X6-01	1:Ins:T:3	0.0	1.0
TCGA-D8-A1X6-01	1:Ins:T:4	0.0	1.0
TCGA-D8-A1X6-01	1:Ins:T:5	0.0	1.0
TCGA-D8-A1X6-01	2:Del:R:0	0.0	1.0
TCGA-D8-A1X6-01	2:Del:R:1	0.0	1.0
TCGA-D8-A1X6-01	2:Del:R:2	0.0	1.0
TCGA-D8-A1X6-01	2:Del:R:3	0.0	1.0
TCGA-D8-A1X6-01	2:Del:R:4	0.0	1.0
TCGA-D8-A1X6-01	2:Del:R:5	0.0	1.0
TCGA-D8-A1X6-01	3:Del:R:0	0.0	1.0
TCGA-D8-A1X6-01	3:Del:R:1	0.0	1.0
TCGA-D8-A1X6-01	3:Del:R:2	0.0	1.0
TCGA-D8-A1X6-01	3:Del:R:3	0.0	1.0
TCGA-D8-A1X6-01	3:Del:R:4	0.0	1.0
TCGA-D8-A1X6-01	3:Del:R:5	0.0	1.0
TCGA-D8-A1X6-01	4:Del:R:0	0.0	1.0
TCGA-D8-A1X6-01	4:Del:R:1	0.0	1.0
TCGA-D8-A1X6-01	4:Del:R:2	0.0	1.0
TCGA-D8-A1X6-01	4:Del:R:3	0.0	1.0
TCGA-D8-A1X6-01	4:Del:R:4	0.0	1.0
TCGA-D8-A1X6-01	4:Del:R:5	0.0	1.0
TCGA-D8-A1X6-01	5:Del:R:0	0.0	1.0
TCGA-D8-A1X6-01	5:Del:R:1	0.0	1.0
TCGA-D8-A1X6-01	5:Del:R:2	0.0	1.0
TCGA-D8-A1X6-01	5:Del:R:3	0.0	1.0
TCGA-D8-A1X6-01	5:Del:R:4	0.0	1.0
TCGA-D8-A1X6-01	5:Del:R:5	0.0	1.0
TCGA-D8-A1X6-01	2:Ins:R:0	0.0	1.0
TCGA-D8-A1X6-01	2:Ins:R:1	0.0	1.0
TCGA-D8-A1X6-01	2:Ins:R:2	0.0	1.0
TCGA-D8-A1X6-01	2:Ins:R:3	0.0	1.0
TCGA-D8-A1X6-01	2:Ins:R:4	0.0	1.0
TCGA-D8-A1X6-01	2:Ins:R:5	0.0	1.0
TCGA-D8-A1X6-01	3:Ins:R:0	0.0	1.0
TCGA-D8-A1X6-01	3:Ins:R:1	0.0	1.0
TCGA-D8-A1X6-01	3:Ins:R:2	0.0	1.0
TCGA-D8-A1X6-01	3:Ins:R:3	0.0	1.0
TCGA-D8-A1X6-01	3:Ins:R:4	0.0	1.0
TCGA-D8-A1X6-01	3:Ins:R:5	0.0	1.0
TCGA-D8-A1X6-01	4:Ins:R:0	0.0	1.0
TCGA-D8-A1X6-01	4:Ins:R:1	0.0	1.0
TCGA-D8-A1X6-01	4:Ins:R:2	0.0	1.0
TCGA-D8-A1X6-01	4:Ins:R:3	0.0	1.0
TCGA-D8-A1X6-01	4:Ins:R:4	0.0	1.0
TCGA-D8-A1X6-01	4:Ins:R:5	0.0	1.0
TCGA-D8-A1X6-01	5:Ins:R:0	0.0	1.0
TCGA-D8-A1X6-01	5:Ins:R:1	0.0	1.0
TCGA-D8-A1X6-01	5:Ins:R:2	0.0	1.0
TCGA-D8-A1X6-01	5:Ins:R:3	0.0	1.0
TCGA-D8-A1X6-01	5:Ins:R:4	0.0	1.0
TCGA-D8-A1X6-01	5:Ins:R:5	0.0	1.0
TCGA-D8-A1X6-01	2:Del:M:1	0.0	1.0
TCGA-D8-A1X6-01	3:Del:M:1	0.0	1.0
TCGA-D8-A1X6-01	3:Del:M:2	0.0	1.0
TCGA-D8-A1X6-01	4:Del:M:1	0.0	1.0
TCGA-D8-A1X6-01	4:Del:M:2	0.0	1.0
TCGA-D8-A1X6-01	4:Del:M:3	0.0	1.0
TCGA-D8-A1X6-01	5:Del:M:1	0.0	1.0
TCGA-D8-A1X6-01	5:Del:M:2	0.0	1.0
TCGA-D8-A1X6-01	5:Del:M:3	0.0	1.0
TCGA-D8-A1X6-01	5:Del:M:4	0.0	1.0
TCGA-D8-A1X6-01	5:Del:M:5	0.0	1.0
TCGA-D8-A1X9-01	1:Del:C:0	0.0	1.0
TCGA-D8-A1X9-01	1:Del:C:1	0.0	1.0
TCGA-D8-A1X9-01	1:Del:C:2	0.0	1.0
TCGA-D8-A1X9-01	1:Del:C:3	0.0	1.0
TCGA-D8-A1X9-01	1:Del:C:4	0.0	1.0
TCGA-D8-A1X9-01	1:Del:C:5	0.0	1.0
TCGA-D8-A1X9-01	1:Del:T:0	0.0	1.0
TCGA-D8-A1X9-01	1:Del:T:1	0.0	1.0
TCGA-D8-A1X9-01	1:Del:T:2	0.0	1.0
TCGA-D8-A1X9-01	1:Del:T:3	0.0	1.0
TCGA-D8-A1X9-01	1:Del:T:4	0.0	1.0
TCGA-D8-A1X9-01	1:Del:T:5	0.0	1.0
TCGA-D8-A1X9-01	1:Ins:C:0	0.0	1.0
TCGA-D8-A1X9-01	1:Ins:C:1	0.0	1.0
TCGA-D8-A1X9-01	1:Ins:C:2	0.0	1.0
TCGA-D8-A1X9-01	1:Ins:C:3	0.0	1.0
TCGA-D8-A1X9-01	1:Ins:C:4	0.0	1.0
TCGA-D8-A1X9-01	1:Ins:C:5	0.0	1.0
TCGA-D8-A1X9-01	1:Ins:T:0	0.0	1.0
TCGA-D8-A1X9-01	1:Ins:T:1	0.0	1.0
TCGA-D8-A1X9-01	1:Ins:T:2	0.0	1.0
TCGA-D8-A1X9-01	1:Ins:T:3	0.0	1.0
TCGA-D8-A1X9-01	1:Ins:T:4	0.0	1.0
TCGA-D8-A1X9-01	1:Ins:T:5	0.0	1.0
TCGA-D8-A1X9-01	2:Del:R:0	0.0	1.0
TCGA-D8-A1X9-01	2:Del:R:1	0.0	1.0
TCGA-D8-A1X9-01	2:Del:R:2	0.0	1.0
TCGA-D8-A1X9-01	2:Del:R:3	0.0	1.0
TCGA-D8-A1X9-01	2:Del:R:4	0.0	1.0
TCGA-D8-A1X9-01	2:Del:R:5	0.0	1.0
TCGA-D8-A1X9-01	3:Del:R:0	0.0	1.0
TCGA-D8-A1X9-01	3:Del:R:1	0.0	1.0
TCGA-D8-A1X9-01	3:Del:R:2	0.0	1.0
TCGA-D8-A1X9-01	3:Del:R:3	0.0	1.0
TCGA-D8-A1X9-01	3:Del:R:4	0.0	1.0
TCGA-D8-A1X9-01	3:Del:R:5	0.0	1.0
TCGA-D8-A1X9-01	4:Del:R:0	0.0	1.0
TCGA-D8-A1X9-01	4:Del:R:1	0.0	1.0
TCGA-D8-A1X9-01	4:Del:R:2	0.0	1.0
TCGA-D8-A1X9-01	4:Del:R:3	0.0	1.0
TCGA-D8-A1X9-01	4:Del:R:4	0.0	1.0
TCGA-D8-A1X9-01	4:Del:R:5	0.0	1.0
TCGA-D8-A1X9-01	5:Del:R:0	0.0	1.0
TCGA-D8-A1X9-01	5:Del:R:1	0.0	1.0
TCGA-D8-A1X9-01	5:Del:R:2	0.0	1.0
TCGA-D8-A1X9-01	5:Del:R:3	0.0	1.0
TCGA-D8-A1X9-01	5:Del:R:4	0.0	1.0
TCGA-D8-A1X9-01	5:Del:R:5	0.0	1.0
TCGA-D8-A1X9-01	2:Ins:R:0	0.0	1.0
TCGA-D8-A1X9-01	2:Ins:R:1	0.0	1.0
TCGA-D8-A1X9-01	2:Ins:R:2	0.0	1.0
TCGA-D8-A1X9-01	2:Ins:R:3	0.0	1.0
TCGA-D8-A1X9-01	2:Ins:R:4	0.0	1.0
TCGA-D8-A1X9-01	2:Ins:R:5	0.0	1.0
TCGA-D8-A1X9-01	3:Ins:R:0	0.0	1.0
TCGA-D8-A1X9-01	3:Ins:R:1	0.0	1.0
