Sample Names	MutationType	DBS78A	DBS78B	DBS78C	DBS78D	DBS78E	DBS78F	DBS78G	DBS78H	DBS78I	DBS78J
PD4005a_non-exome	CC>AA	0.0	0.0	0.0	0.8142679413337393	0.0	0.18573205866626075	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>AG	0.0	0.0	0.0	0.08926584918682831	0.0	0.9107341508131718	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>AT	0.0	0.0	0.0	0.17154865339744865	0.0	0.8284513466025514	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>GA	0.0	0.0	0.0	0.11111389808257566	0.0	0.8888861019174243	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>GG	0.0	0.0	0.0	3.385490766007465e-05	0.0	0.99996614509234	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>GT	0.0	0.0	0.0	0.046980062008477375	0.0	0.9530199379915226	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>TA	0.0	0.0	0.0	1.3795495106581322e-05	0.0	0.9999862045048934	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>TG	0.0	0.0	0.0	0.1142324789493803	0.0	0.8857675210506198	0.0	0.0	0.0	0.0
PD4005a_non-exome	CC>TT	0.0	0.0	0.0	0.07998090366374555	0.0	0.9200190963362543	0.0	0.0	0.0	0.0
PD4005a_non-exome	CG>AT	0.0	0.0	0.0	0.09761630016629069	0.0	0.9023836998337094	0.0	0.0	0.0	0.0
PD4005a_non-exome	CG>GC	0.0	0.0	0.0	0.0773422205296661	0.0	0.9226577794703339	0.0	0.0	0.0	0.0
PD4005a_non-exome	CG>GT	0.0	0.0	0.0	5.36720501146082e-05	0.0	0.9999463279498855	0.0	0.0	0.0	0.0
PD4005a_non-exome	CG>TA	0.0	0.0	0.0	1.2190876165043373e-05	0.0	0.999987809123835	0.0	0.0	0.0	0.0
PD4005a_non-exome	CG>TC	0.0	0.0	0.0	0.0773422205296661	0.0	0.9226577794703339	0.0	0.0	0.0	0.0
PD4005a_non-exome	CG>TT	0.0	0.0	0.0	0.0773422205296661	0.0	0.9226577794703339	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>AA	0.0	0.0	0.0	0.21831155622738155	0.0	0.7816884437726185	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>AC	0.0	0.0	0.0	0.12964606929597802	0.0	0.870353930704022	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>AG	0.0	0.0	0.0	1.1299289065046896e-06	0.0	0.9999988700710933	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>GA	0.0	0.0	0.0	0.2433423428893577	0.0	0.7566576571106424	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>GC	0.0	0.0	0.0	0.1165812144008061	0.0	0.8834187855991938	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>GG	0.0	0.0	0.0	3.749848888759953e-05	0.0	0.9999625015111123	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>TA	0.0	0.0	0.0	4.6074081128921994e-33	0.0	1.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>TC	0.0	0.0	0.0	0.9973787894222529	0.0	0.0026212105777471194	0.0	0.0	0.0	0.0
PD4005a_non-exome	CT>TG	0.0	0.0	0.0	4.416999292881579e-05	0.0	0.999955830007071	0.0	0.0	0.0	0.0
PD4005a_non-exome	GC>AA	0.0	0.0	0.0	0.12951345965420571	0.0	0.8704865403457943	0.0	0.0	0.0	0.0
PD4005a_non-exome	GC>AG	0.0	0.0	0.0	0.14200313793684277	0.0	0.8579968620631572	0.0	0.0	0.0	0.0
PD4005a_non-exome	GC>AT	0.0	0.0	0.0	1.1300232813196608e-06	0.0	0.9999988699767188	0.0	0.0	0.0	0.0
PD4005a_non-exome	GC>CA	0.0	0.0	0.0	0.14831533098181074	0.0	0.8516846690181892	0.0	0.0	0.0	0.0
PD4005a_non-exome	GC>CG	0.0	0.0	0.0	0.0773422205296661	0.0	0.9226577794703339	0.0	0.0	0.0	0.0
PD4005a_non-exome	GC>TA	0.0	0.0	0.0	0.0922047776275745	0.0	0.9077952223724255	0.0	0.0	0.0	0.0
PD4005a_non-exome	TA>AT	0.0	0.0	0.0	0.24174111318505928	0.0	0.7582588868149406	0.0	0.0	0.0	0.0
PD4005a_non-exome	TA>CG	0.0	0.0	0.0	6.183890527069663e-05	0.0	0.9999381610947291	0.0	0.0	0.0	0.0
PD4005a_non-exome	TA>CT	0.0	0.0	0.0	0.09336637543062146	0.0	0.9066336245693786	0.0	0.0	0.0	0.0
PD4005a_non-exome	TA>GC	0.0	0.0	0.0	0.0773422205296661	0.0	0.9226577794703339	0.0	0.0	0.0	0.0
PD4005a_non-exome	TA>GG	0.0	0.0	0.0	3.174334685797192e-05	0.0	0.9999682566531422	0.0	0.0	0.0	0.0
PD4005a_non-exome	TA>GT	0.0	0.0	0.0	0.9967686137012919	0.0	0.0032313862987081296	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>AA	0.0	0.0	0.0	0.22501778280820686	0.0	0.7749822171917933	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>AG	0.0	0.0	0.0	2.3098636712518654e-06	0.0	0.9999976901363288	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>AT	0.0	0.0	0.0	0.0829160848552669	0.0	0.9170839151447332	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>CA	0.0	0.0	0.0	0.058761847143790936	0.0	0.941238152856209	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>CG	0.0	0.0	0.0	0.13497006212307017	0.0	0.8650299378769298	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>CT	0.0	0.0	0.0	0.7801584613509193	0.0	0.2198415386490807	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>GA	0.0	0.0	0.0	0.16080640464375318	0.0	0.8391935953562468	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>GG	0.0	0.0	0.0	9.30638292385283e-05	0.0	0.9999069361707614	0.0	0.0	0.0	0.0
PD4005a_non-exome	TC>GT	0.0	0.0	0.0	0.1675172940949508	0.0	0.8324827059050492	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>AA	0.0	0.0	0.0	0.18899744490239903	0.0	0.8110025550976011	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>AC	0.0	0.0	0.0	0.11071788287814581	0.0	0.8892821171218541	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>AT	0.0	0.0	0.0	0.1848272224221535	0.0	0.8151727775778466	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>CA	0.0	0.0	0.0	0.2139812760827531	0.0	0.7860187239172469	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>CC	0.0	0.0	0.0	3.0374580101434392e-05	0.0	0.9999696254198985	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>CT	0.0	0.0	0.0	0.11501739985067924	0.0	0.8849826001493207	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>GA	0.0	0.0	0.0	0.09592881954318003	0.0	0.90407118045682	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>GC	0.0	0.0	0.0	0.09192114779063355	0.0	0.9080788522093665	0.0	0.0	0.0	0.0
PD4005a_non-exome	TG>GT	0.0	0.0	0.0	5.049347285073945e-06	0.0	0.9999949506527149	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>AA	0.0	0.0	0.0	0.10105727694761399	0.0	0.8989427230523861	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>AC	0.0	0.0	0.0	0.09369356480946119	0.0	0.9063064351905388	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>AG	0.0	0.0	0.0	0.9981035896877808	0.0	0.0018964103122191007	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>CA	0.0	0.0	0.0	0.10698570080451057	0.0	0.8930142991954895	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>CC	0.0	0.0	0.0	0.027221690175922266	0.0	0.9727783098240775	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>CG	0.0	0.0	0.0	5.217257913974856e-05	0.0	0.9999478274208604	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>GA	0.0	0.0	0.0	0.0773422205296661	0.0	0.9226577794703339	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>GC	0.0	0.0	0.0	2.8175270492217922e-05	0.0	0.9999718247295079	0.0	0.0	0.0	0.0
PD4005a_non-exome	TT>GG	0.0	0.0	0.0	0.0816667711501972	0.0	0.9183332288498028	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>CA	0.0	0.00012938400269502226	0.0	0.000163659545816471	0.0	0.0	0.00019185524096349642	0.9995151012105249	0.0	0.0
PD4006a_non-exome	AC>CG	0.0	0.07599707589846183	0.0	0.0837093683260766	0.0	0.0	0.1963729725317161	0.6439205832437455	0.0	0.0
PD4006a_non-exome	AC>CT	0.0	7.50956313003474e-05	0.0	0.9990331969462795	0.0	0.0	0.00022266834982845137	0.0006690390725917004	0.0	0.0
PD4006a_non-exome	AC>GA	0.0	0.8622806199339542	0.0	0.0650202933403452	0.0	0.0	2.384811393188161e-05	0.07267523861176871	0.0	0.0
PD4006a_non-exome	AC>GG	0.0	0.11765823109746223	0.0	0.09035261821589614	0.0	0.0	0.17576225602346285	0.6162268946631788	0.0	0.0
PD4006a_non-exome	AC>GT	0.0	0.11872757480966052	0.0	0.0839123043289255	0.0	0.0	0.13135527201606417	0.6660048488453498	0.0	0.0
PD4006a_non-exome	AC>TA	0.0	0.24188370926176714	0.0	9.791178299604363e-06	0.0	0.0	1.4318331804581741e-05	0.7580921812281287	0.0	0.0
PD4006a_non-exome	AC>TG	0.0	0.09596406189766708	0.0	0.4089780782567475	0.0	0.0	0.3166255891649607	0.1784322706806247	0.0	0.0
PD4006a_non-exome	AC>TT	0.0	0.09618945448939124	0.0	0.1149935401259566	0.0	0.0	0.29145022986490304	0.4973667755197493	0.0	0.0
PD4006a_non-exome	AT>CA	0.0	5.464924429239723e-05	0.0	0.00010089268655391034	0.0	0.0	0.00018902132715381683	0.999655436742	0.0	0.0
PD4006a_non-exome	AT>CC	0.0	0.11765823109746223	0.0	0.09035261821589614	0.0	0.0	0.17576225602346285	0.6162268946631788	0.0	0.0
PD4006a_non-exome	AT>CG	0.0	0.11765823109746223	0.0	0.09035261821589614	0.0	0.0	0.17576225602346285	0.6162268946631788	0.0	0.0
PD4006a_non-exome	AT>GA	0.0	0.0001661661446770597	0.0	0.6396821664399376	0.0	0.0	0.3589031456229032	0.0012485217924822199	0.0	0.0
PD4006a_non-exome	AT>GC	0.0	0.11765823109746223	0.0	0.09035261821589614	0.0	0.0	0.17576225602346285	0.6162268946631788	0.0	0.0
PD4006a_non-exome	AT>TA	0.0	0.04977090344689257	0.0	0.11096051381543484	0.0	0.0	0.24438746239001197	0.5948811203476606	0.0	0.0
PD4006a_non-exome	CC>AA	0.0	0.45796580140210164	0.0	0.4050885274757793	0.0	0.0	0.13060497411258867	0.006340697009530547	0.0	0.0
PD4006a_non-exome	CC>AG	0.0	0.4237849934059596	0.0	0.3771266682357084	0.0	0.0	0.04387614804563539	0.15521219031269673	0.0	0.0
PD4006a_non-exome	CC>AT	0.0	0.6329990974428439	0.0	0.2087686306658105	0.0	0.0	0.055115967260930133	0.10311630463041538	0.0	0.0
PD4006a_non-exome	CC>GA	0.0	0.12689804529868784	0.0	0.24901710368267943	0.0	0.0	0.1281381967482558	0.4959466542703768	0.0	0.0
PD4006a_non-exome	CC>GG	0.0	0.07675471351988124	0.0	0.09877899001887223	0.0	0.0	0.18736883280554392	0.6370974636557026	0.0	0.0
PD4006a_non-exome	CC>GT	0.0	0.007921004040332453	0.0	0.05242887383006542	0.0	0.0	0.11750264412656045	0.8221474780030416	0.0	0.0
PD4006a_non-exome	CC>TA	0.0	0.9995912962509218	0.0	8.335244590452748e-05	0.0	0.0	0.00020788352814038536	0.00011746777503332339	0.0	0.0
PD4006a_non-exome	CC>TG	0.0	0.9994702313260588	0.0	7.967522142805574e-05	0.0	0.0	9.489838834070638e-05	0.0003551950641723693	0.0	0.0
PD4006a_non-exome	CC>TT	0.0	0.09480902265350195	0.0	0.31883948642655463	0.0	0.0	0.42564121385017434	0.16071027706976906	0.0	0.0
PD4006a_non-exome	CG>AT	0.0	0.11763124420862364	0.0	0.09528338014971123	0.0	0.0	0.17808022395043116	0.6090051516912339	0.0	0.0
PD4006a_non-exome	CG>GC	0.0	0.11765823109746223	0.0	0.09035261821589614	0.0	0.0	0.17576225602346285	0.6162268946631788	0.0	0.0
PD4006a_non-exome	CG>GT	0.0	0.5696024357954036	0.0	5.362191391251615e-05	0.0	0.0	0.00011425118785973286	0.43022969110282405	0.0	0.0
PD4006a_non-exome	CG>TA	0.0	2.8517655653827703e-05	0.0	1.9268010160016e-05	0.0	0.0	0.11561996934784173	0.8843322449863444	0.0	0.0
PD4006a_non-exome	CG>TC	0.0	0.11765823109746223	0.0	0.09035261821589614	0.0	0.0	0.17576225602346285	0.6162268946631788	0.0	0.0
PD4006a_non-exome	CG>TT	0.0	0.11765823109746223	0.0	0.09035261821589614	0.0	0.0	0.17576225602346285	0.6162268946631788	0.0	0.0
PD4006a_non-exome	CT>AA	0.0	0.1394678399565898	0.0	0.2226576791815648	0.0	0.0	0.3125506750865847	0.32532380577526077	0.0	0.0
PD4006a_non-exome	CT>AC	0.0	0.9985658844029942	0.0	0.00022782797794962043	0.0	0.0	0.0002826249845761802	0.0009236626344800523	0.0	0.0
PD4006a_non-exome	CT>AG	0.0	1.892340978569925e-05	0.0	1.533572627839413e-05	0.0	0.0	0.42908568830142957	0.5708800525625062	0.0	0.0
PD4006a_non-exome	CT>GA	0.0	7.497803898757085e-05	0.0	0.7798380153715654	0.0	0.0	0.21889721691293917	0.0011897896765077954	0.0	0.0
PD4006a_non-exome	CT>GC	0.0	0.051890869484882134	0.0	0.06898529886777066	0.0	0.0	0.15205142260911822	0.727072409038229	0.0	0.0
PD4006a_non-exome	CT>GG	0.0	0.40762607407516144	0.0	0.0007051319203895838	0.0	0.0	0.5905603723222911	0.0011084216821579177	0.0	0.0
PD4006a_non-exome	CT>TA	0.0	0.5355283791996478	0.0	1.6638558821528428e-32	0.0	0.0	0.1092119559852001	0.3552596648151521	0.0	0.0
PD4006a_non-exome	CT>TC	0.0	0.3805833486323232	0.0	0.1042307900963185	0.0	0.0	0.5147116768168135	0.000474184454544784	0.0	0.0
PD4006a_non-exome	CT>TG	0.0	8.661195248438486e-05	0.0	0.000143029712035119	0.0	0.0	0.00020276277379953963	0.9995675955616811	0.0	0.0
PD4006a_non-exome	GC>AA	0.0	0.25160096074299365	0.0	0.1450396399577114	0.0	0.0	0.473657435915375	0.1297019633839199	0.0	0.0
PD4006a_non-exome	GC>AG	0.0	0.44443383905915407	0.0	0.29101930072983745	0.0	0.0	0.061436172784493856	0.20311068742651453	0.0	0.0
PD4006a_non-exome	GC>AT	0.0	0.05749904453620525	0.0	1.3783035034984815e-05	0.0	0.0	0.041786561613717244	0.9007006108150425	0.0	0.0
PD4006a_non-exome	GC>CA	0.0	0.00019628450598584894	0.0	0.00012244615682955072	0.0	0.0	0.0003090231954082415	0.9993722461417763	0.0	0.0
PD4006a_non-exome	GC>CG	0.0	0.11765823109746223	0.0	0.09035261821589614	0.0	0.0	0.17576225602346285	0.6162268946631788	0.0	0.0
PD4006a_non-exome	GC>TA	0.0	0.32407648883824813	0.0	6.741218826807868e-05	0.0	0.0	0.492341189735917	0.1835149092375667	0.0	0.0
PD4006a_non-exome	TA>AT	0.0	0.0015230093684530654	0.0	0.28728073455705233	0.0	0.0	3.4474088860911124e-05	0.7111617819856337	0.0	0.0
PD4006a_non-exome	TA>CG	0.0	9.60537646896625e-05	0.0	0.00010890210241292895	0.0	0.0	0.00023059052330990683	0.9995644536095873	0.0	0.0
PD4006a_non-exome	TA>CT	0.0	0.00010312179867208136	0.0	0.6249691782157641	0.0	0.0	4.792381477831569e-05	0.3748797761707855	0.0	0.0
PD4006a_non-exome	TA>GC	0.0	0.11765823109746223	0.0	0.09035261821589614	0.0	0.0	0.17576225602346285	0.6162268946631788	0.0	0.0
PD4006a_non-exome	TA>GG	0.0	0.00011988345813647368	0.0	0.00010331603569102293	0.0	0.0	0.0002312600014005497	0.999545540504772	0.0	0.0
PD4006a_non-exome	TA>GT	0.0	0.4054902268900127	0.0	0.08788767431015694	0.0	0.0	0.15752129547727597	0.3491008033225544	0.0	0.0
PD4006a_non-exome	TC>AA	0.0	0.1997668898947669	0.0	0.4240206148397922	0.0	0.0	0.048381201424688096	0.32783129384075277	0.0	0.0
PD4006a_non-exome	TC>AG	0.0	0.6085496126092472	0.0	1.3916947126267306e-05	0.0	0.0	0.10043762534158084	0.29099884510204577	0.0	0.0
PD4006a_non-exome	TC>AT	0.0	0.41490385116521344	0.0	0.11192740375897435	0.0	0.0	0.08891986646067965	0.3842488786151325	0.0	0.0
PD4006a_non-exome	TC>CA	0.0	0.8655060492114969	0.0	2.400250973369549e-05	0.0	0.0	0.1344571078559251	1.2840422844246195e-05	0.0	0.0
PD4006a_non-exome	TC>CG	0.0	0.9995551726425239	0.0	7.395370443267598e-05	0.0	0.0	9.136443200971179e-05	0.00027950922103373986	0.0	0.0
PD4006a_non-exome	TC>CT	0.0	0.30259398869698895	0.0	0.4489445608924705	0.0	0.0	0.2484364123673901	2.5038043150462915e-05	0.0	0.0
PD4006a_non-exome	TC>GA	0.0	0.10469514518234553	0.0	0.22632317707896768	0.0	0.0	0.4130881467118601	0.2558935310268266	0.0	0.0
PD4006a_non-exome	TC>GG	0.0	0.9974080423227224	0.0	0.0004965344706059281	0.0	0.0	0.0009436660357931461	0.0011517571708785544	0.0	0.0
PD4006a_non-exome	TC>GT	0.0	3.133086939675505e-05	0.0	3.446463088346397e-05	0.0	0.0	0.3110650089457644	0.6888691955539554	0.0	0.0
PD4006a_non-exome	TG>AA	0.0	0.748799729838494	0.0	0.24992947392672704	0.0	0.0	0.001052861519571851	0.00021793471520724199	0.0	0.0
PD4006a_non-exome	TG>AC	0.0	0.37679002570408626	0.0	0.4855878510697168	0.0	0.0	0.13664725637236316	0.0009748668538339083	0.0	0.0
PD4006a_non-exome	TG>AT	0.0	0.19431521569026294	0.0	0.3270775484511906	0.0	0.0	0.057774895202834256	0.4208323406557122	0.0	0.0
PD4006a_non-exome	TG>CA	0.0	0.055587973939888624	0.0	0.13912873213335714	0.0	0.0	0.062027830677951964	0.7432554632488023	0.0	0.0
PD4006a_non-exome	TG>CC	0.0	0.020995920564809884	0.0	1.4396404904283903e-05	0.0	0.0	0.24287981609590692	0.736109866934379	0.0	0.0
PD4006a_non-exome	TG>CT	0.0	0.038234792369939	0.0	0.18732002968399492	0.0	0.0	0.03998257872062494	0.7344625992254412	0.0	0.0
PD4006a_non-exome	TG>GA	0.0	0.13043593226637218	0.0	0.12154704064636308	0.0	0.0	0.17404580278633885	0.5739712243009258	0.0	0.0
PD4006a_non-exome	TG>GC	0.0	0.09818844615402555	0.0	0.1076447789159339	0.0	0.0	0.1815192351963654	0.6126475397336751	0.0	0.0
PD4006a_non-exome	TG>GT	0.0	0.22317599616167005	0.0	1.656151596202461e-05	0.0	0.0	0.2443012401853574	0.5325062021370106	0.0	0.0
PD4006a_non-exome	TT>AA	0.0	0.32449642239554244	0.0	1.3340568265282193e-05	0.0	0.0	9.925966433749955e-06	0.6754803110697586	0.0	0.0
PD4006a_non-exome	TT>AC	0.0	0.08269210678447138	0.0	0.12500691242201983	0.0	0.0	0.190970921971957	0.6013300588215518	0.0	0.0
PD4006a_non-exome	TT>AG	0.0	0.1922278132709525	0.0	0.5953737344093029	0.0	0.0	0.211631906059598	0.0007665462601465605	0.0	0.0
PD4006a_non-exome	TT>CA	0.0	0.0908939185816941	0.0	0.12095548636058584	0.0	0.0	0.1886463516962893	0.5995042433614308	0.0	0.0
PD4006a_non-exome	TT>CC	0.0	0.4217959473856685	0.0	0.27199717158376474	0.0	0.0	0.3052825484464645	0.0009243325841022318	0.0	0.0
PD4006a_non-exome	TT>CG	0.0	6.0195928068733926e-05	0.0	4.485756366873035e-05	0.0	0.0	9.704292999812388e-05	0.9997979035782643	0.0	0.0
PD4006a_non-exome	TT>GA	0.0	0.11765823109746223	0.0	0.09035261821589614	0.0	0.0	0.17576225602346285	0.6162268946631788	0.0	0.0
PD4006a_non-exome	TT>GC	0.0	0.10507604367536252	0.0	0.10514659872458057	0.0	0.0	0.18469849528843915	0.6050788623116178	0.0	0.0
PD4006a_non-exome	TT>GG	0.0	0.7304730089403269	0.0	0.0001635206196435087	0.0	0.0	0.26819515695423474	0.0011683134857948688	0.0	0.0
PD4085a_non-exome	AC>CA	0.0	0.0	0.0	0.0	0.0	0.5947730880192316	0.40522691198076843	0.0	0.0	0.0
PD4085a_non-exome	AC>CG	0.0	0.0	0.0	0.0	0.0	0.5955422210458179	0.404457778954182	0.0	0.0	0.0
PD4085a_non-exome	AC>CT	0.0	0.0	0.0	0.0	0.0	0.9998474981205463	0.00015250187945371372	0.0	0.0	0.0
PD4085a_non-exome	AC>GA	0.0	0.0	0.0	0.0	0.0	0.7160433683402664	0.28395663165973356	0.0	0.0	0.0
PD4085a_non-exome	AC>GG	0.0	0.0	0.0	0.0	0.0	0.6422034703036626	0.35779652969633735	0.0	0.0	0.0
PD4085a_non-exome	AC>GT	0.0	0.0	0.0	0.0	0.0	0.7056326996831671	0.2943673003168329	0.0	0.0	0.0
PD4085a_non-exome	AC>TA	0.0	0.0	0.0	0.0	0.0	0.9999783658298568	2.163417014328744e-05	0.0	0.0	0.0
PD4085a_non-exome	AC>TG	0.0	0.0	0.0	0.0	0.0	0.0002656362538531701	0.9997343637461469	0.0	0.0	0.0
PD4085a_non-exome	AC>TT	0.0	0.0	0.0	0.0	0.0	0.9994994679437936	0.0005005320562063192	0.0	0.0	0.0
PD4085a_non-exome	AT>CA	0.0	0.0	0.0	0.0	0.0	0.5692176642399158	0.43078233576008423	0.0	0.0	0.0
PD4085a_non-exome	AT>CC	0.0	0.0	0.0	0.0	0.0	0.6422034703036626	0.35779652969633735	0.0	0.0	0.0
PD4085a_non-exome	AT>CG	0.0	0.0	0.0	0.0	0.0	0.6422034703036626	0.35779652969633735	0.0	0.0	0.0
PD4085a_non-exome	AT>GA	0.0	0.0	0.0	0.0	0.0	0.0012960438816662402	0.9987039561183338	0.0	0.0	0.0
PD4085a_non-exome	AT>GC	0.0	0.0	0.0	0.0	0.0	0.6422034703036626	0.35779652969633735	0.0	0.0	0.0
PD4085a_non-exome	AT>TA	0.0	0.0	0.0	0.0	0.0	0.9997516686506664	0.0002483313493335087	0.0	0.0	0.0
PD4085a_non-exome	CC>AA	0.0	0.0	0.0	0.0	0.0	0.17154434905561608	0.8284556509443839	0.0	0.0	0.0
PD4085a_non-exome	CC>AG	0.0	0.0	0.0	0.0	0.0	0.962499414185923	0.03750058581407707	0.0	0.0	0.0
PD4085a_non-exome	CC>AT	0.0	0.0	0.0	0.0	0.0	0.8426147085948766	0.1573852914051233	0.0	0.0	0.0
PD4085a_non-exome	CC>GA	0.0	0.0	0.0	0.0	0.0	0.8198246816722955	0.1801753183277045	0.0	0.0	0.0
PD4085a_non-exome	CC>GG	0.0	0.0	0.0	0.0	0.0	0.9997806304036524	0.0002193695963475648	0.0	0.0	0.0
PD4085a_non-exome	CC>GT	0.0	0.0	0.0	0.0	0.0	0.7259645563985038	0.27403544360149623	0.0	0.0	0.0
PD4085a_non-exome	CC>TA	0.0	0.0	0.0	0.0	0.0	0.9998824570535838	0.0001175429464160991	0.0	0.0	0.0
PD4085a_non-exome	CC>TG	0.0	0.0	0.0	0.0	0.0	0.6558163385256346	0.3441836614743654	0.0	0.0	0.0
PD4085a_non-exome	CC>TT	0.0	0.0	0.0	0.0	0.0	0.7160663276500135	0.28393367234998645	0.0	0.0	0.0
PD4085a_non-exome	CG>AT	0.0	0.0	0.0	0.0	0.0	0.5914471784685196	0.4085528215314804	0.0	0.0	0.0
PD4085a_non-exome	CG>GC	0.0	0.0	0.0	0.0	0.0	0.6422034703036626	0.35779652969633735	0.0	0.0	0.0
PD4085a_non-exome	CG>GT	0.0	0.0	0.0	0.0	0.0	0.9996094084413015	0.0003905915586984976	0.0	0.0	0.0
PD4085a_non-exome	CG>TA	0.0	0.0	0.0	0.0	0.0	0.8000372810558043	0.1999627189441958	0.0	0.0	0.0
PD4085a_non-exome	CG>TC	0.0	0.0	0.0	0.0	0.0	0.6422034703036626	0.35779652969633735	0.0	0.0	0.0
PD4085a_non-exome	CG>TT	0.0	0.0	0.0	0.0	0.0	0.6422034703036626	0.35779652969633735	0.0	0.0	0.0
PD4085a_non-exome	CT>AA	0.0	0.0	0.0	0.0	0.0	0.42744982511116614	0.5725501748888339	0.0	0.0	0.0
PD4085a_non-exome	CT>AC	0.0	0.0	0.0	0.0	0.0	0.6129895802340819	0.38701041976591816	0.0	0.0	0.0
PD4085a_non-exome	CT>AG	0.0	0.0	0.0	0.0	0.0	0.9025128659046088	0.09748713409539131	0.0	0.0	0.0
PD4085a_non-exome	CT>GA	0.0	0.0	0.0	0.0	0.0	0.7642747048813012	0.23572529511869866	0.0	0.0	0.0
PD4085a_non-exome	CT>GC	0.0	0.0	0.0	0.0	0.0	0.5015551073398034	0.4984448926601966	0.0	0.0	0.0
PD4085a_non-exome	CT>GG	0.0	0.0	0.0	0.0	0.0	0.9030922107155898	0.09690778928441021	0.0	0.0	0.0
PD4085a_non-exome	CT>TA	0.0	0.0	0.0	0.0	0.0	0.9063496228470135	0.09365037715298648	0.0	0.0	0.0
PD4085a_non-exome	CT>TC	0.0	0.0	0.0	0.0	0.0	0.0001557412081064589	0.9998442587918935	0.0	0.0	0.0
PD4085a_non-exome	CT>TG	0.0	0.0	0.0	0.0	0.0	0.9997860963595261	0.00021390364047382316	0.0	0.0	0.0
PD4085a_non-exome	GC>AA	0.0	0.0	0.0	0.0	0.0	0.37592633716907936	0.6240736628309206	0.0	0.0	0.0
PD4085a_non-exome	GC>AG	0.0	0.0	0.0	0.0	0.0	0.8933548274182658	0.10664517258173424	0.0	0.0	0.0
PD4085a_non-exome	GC>AT	0.0	0.0	0.0	0.0	0.0	0.9884301361729397	0.01156986382706024	0.0	0.0	0.0
PD4085a_non-exome	GC>CA	0.0	0.0	0.0	0.0	0.0	0.3997433421734466	0.6002566578265534	0.0	0.0	0.0
PD4085a_non-exome	GC>CG	0.0	0.0	0.0	0.0	0.0	0.6422034703036626	0.35779652969633735	0.0	0.0	0.0
PD4085a_non-exome	GC>TA	0.0	0.0	0.0	0.0	0.0	0.00039439626516836034	0.9996056037348318	0.0	0.0	0.0
PD4085a_non-exome	TA>AT	0.0	0.0	0.0	0.0	0.0	0.9998693031414664	0.00013069685853353864	0.0	0.0	0.0
PD4085a_non-exome	TA>CG	0.0	0.0	0.0	0.0	0.0	0.9995527995919231	0.00044720040807688465	0.0	0.0	0.0
PD4085a_non-exome	TA>CT	0.0	0.0	0.0	0.0	0.0	0.9999730199747257	2.6980025274400078e-05	0.0	0.0	0.0
PD4085a_non-exome	TA>GC	0.0	0.0	0.0	0.0	0.0	0.6422034703036626	0.35779652969633735	0.0	0.0	0.0
PD4085a_non-exome	TA>GG	0.0	0.0	0.0	0.0	0.0	0.9997572850769502	0.00024271492304986	0.0	0.0	0.0
PD4085a_non-exome	TA>GT	0.0	0.0	0.0	0.0	0.0	0.0005291158345841326	0.9994708841654159	0.0	0.0	0.0
PD4085a_non-exome	TC>AA	0.0	0.0	0.0	0.0	0.0	0.8983172819688426	0.10168271803115737	0.0	0.0	0.0
