Sample Names	MutationType	DBS1	DBS2	DBS78A	DBS78B	DBS78C	DBS78D	DBS78F	DBS78G	DBS78H	DBS78J	DBS78K	DBS78L	DBS78M	DBS78N
TCGA-D8-A1JK-01	CT>GC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	CT>GG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	CT>TA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	CT>TC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	CT>TG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	GC>AA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	GC>AG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	GC>AT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	GC>CA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	GC>CG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	GC>TA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TA>AT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TA>CG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TA>CT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TA>GC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TA>GG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TA>GT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TC>AA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TC>AG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TC>AT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TC>CA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TC>CG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TC>CT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TC>GA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TC>GG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TC>GT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TG>AA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TG>AC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TG>AT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TG>CA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TG>CC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TG>CT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TG>GA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TG>GC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TG>GT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TT>AA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TT>AC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TT>AG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TT>CA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TT>CC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TT>CG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TT>GA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TT>GC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JK-01	TT>GG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	AC>CA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	AC>CG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	AC>CT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	AC>GA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	AC>GG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	AC>GT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	AC>TA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	AC>TG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	AC>TT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	AT>CA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	AT>CC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	AT>CG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	AT>GA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	AT>GC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	AT>TA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	CC>AA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	CC>AG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	CC>AT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	CC>GA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	CC>GG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	CC>GT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	CC>TA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	CC>TG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	CC>TT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	CG>AT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	CG>GC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	CG>GT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	CG>TA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	CG>TC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	CG>TT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	CT>AA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	CT>AC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	CT>AG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	CT>GA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	CT>GC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	CT>GG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	CT>TA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	CT>TC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	CT>TG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	GC>AA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	GC>AG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	GC>AT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	GC>CA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	GC>CG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	GC>TA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TA>AT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TA>CG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TA>CT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TA>GC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TA>GG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TA>GT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TC>AA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TC>AG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TC>AT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TC>CA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TC>CG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TC>CT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TC>GA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TC>GG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TC>GT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TG>AA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TG>AC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TG>AT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TG>CA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TG>CC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TG>CT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TG>GA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TG>GC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TG>GT	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TT>AA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TT>AC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TT>AG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TT>CA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TT>CC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TT>CG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TT>GA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TT>GC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JM-01	TT>GG	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	AC>CA	0.0	0.0	0.9768655442645747	0.0	0.0	0.023134455735425268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	AC>CG	0.0	0.0	0.33645784680831037	0.0	0.0	0.6635421531916896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	AC>CT	0.0	0.0	0.33645784680831037	0.0	0.0	0.6635421531916896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	AC>GA	0.0	0.0	0.02737647715968243	0.0	0.0	0.9726235228403175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	AC>GG	0.0	0.0	0.33645784680831037	0.0	0.0	0.6635421531916896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	AC>GT	0.0	0.0	0.33645784680831037	0.0	0.0	0.6635421531916896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	AC>TA	0.0	0.0	0.13784984571622869	0.0	0.0	0.8621501542837713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	AC>TG	0.0	0.0	0.004133465925928071	0.0	0.0	0.995866534074072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	AC>TT	0.0	0.0	0.33645784680831037	0.0	0.0	0.6635421531916896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	AT>CA	0.0	0.0	0.33645784680831037	0.0	0.0	0.6635421531916896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	AT>CC	0.0	0.0	0.9696916653669898	0.0	0.0	0.03030833463301018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	AT>CG	0.0	0.0	0.33645784680831037	0.0	0.0	0.6635421531916896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	AT>GA	0.0	0.0	0.03134044461199291	0.0	0.0	0.9686595553880072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	AT>GC	0.0	0.0	0.33645784680831037	0.0	0.0	0.6635421531916896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	AT>TA	0.0	0.0	0.06176951672848805	0.0	0.0	0.9382304832715119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	CC>AA	0.0	0.0	0.20519081820973228	0.0	0.0	0.7948091817902677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	CC>AG	0.0	0.0	0.2515862365879869	0.0	0.0	0.7484137634120132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	CC>AT	0.0	0.0	0.9896527219608313	0.0	0.0	0.010347278039168661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	CC>GA	0.0	0.0	0.000469763332186779	0.0	0.0	0.9995302366678133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	CC>GG	0.0	0.0	0.33645784680831037	0.0	0.0	0.6635421531916896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	CC>GT	0.0	0.0	0.00040603773366497083	0.0	0.0	0.999593962266335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	CC>TA	0.0	0.0	0.9704573780699915	0.0	0.0	0.029542621930008436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	CC>TG	0.0	0.0	0.06788777184397136	0.0	0.0	0.9321122281560287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	CC>TT	0.0	0.0	0.13708416228557407	0.0	0.0	0.8629158377144259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	CG>AT	0.0	0.0	0.2315275312474643	0.0	0.0	0.7684724687525357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	CG>GC	0.0	0.0	0.33645784680831037	0.0	0.0	0.6635421531916896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	CG>GT	0.0	0.0	0.33645784680831037	0.0	0.0	0.6635421531916896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	CG>TA	0.0	0.0	0.0035143367987818396	0.0	0.0	0.9964856632012182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	CG>TC	0.0	0.0	0.029093254550076112	0.0	0.0	0.9709067454499238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	CG>TT	0.0	0.0	0.03312933349776329	0.0	0.0	0.9668706665022366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	CT>AA	0.0	0.0	0.33645784680831037	0.0	0.0	0.6635421531916896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	CT>AC	0.0	0.0	0.07184216180702857	0.0	0.0	0.9281578381929714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	CT>AG	0.0	0.0	0.0029981957043034267	0.0	0.0	0.9970018042956965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	CT>GA	0.0	0.0	0.003088900286024651	0.0	0.0	0.9969110997139754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	CT>GC	0.0	0.0	0.33645784680831037	0.0	0.0	0.6635421531916896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	CT>GG	0.0	0.0	0.08222954160880581	0.0	0.0	0.9177704583911942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	CT>TA	0.0	0.0	0.9819223064248089	0.0	0.0	0.01807769357519098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	CT>TC	0.0	0.0	0.04037627413653309	0.0	0.0	0.9596237258634669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	CT>TG	0.0	0.0	9.626736774783178e-05	0.0	0.0	0.9999037326322522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	GC>AA	0.0	0.0	0.9999050933951307	0.0	0.0	9.490660486930952e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	GC>AG	0.0	0.0	0.1182884618120323	0.0	0.0	0.8817115381879677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	GC>AT	0.0	0.0	0.9905979950834045	0.0	0.0	0.009402004916595576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	GC>CA	0.0	0.0	0.2901880139134971	0.0	0.0	0.709811986086503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	GC>CG	0.0	0.0	0.33645784680831037	0.0	0.0	0.6635421531916896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	GC>TA	0.0	0.0	0.14876321561209324	0.0	0.0	0.8512367843879068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	TA>AT	0.0	0.0	0.0006416708395558168	0.0	0.0	0.9993583291604442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	TA>CG	0.0	0.0	0.33645784680831037	0.0	0.0	0.6635421531916896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	TA>CT	0.0	0.0	0.10335043062049667	0.0	0.0	0.8966495693795034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	TA>GC	0.0	0.0	0.33645784680831037	0.0	0.0	0.6635421531916896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	TA>GG	0.0	0.0	0.33645784680831037	0.0	0.0	0.6635421531916896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-D8-A1JP-01	TA>GT	0.0	0.0	0.33645784680831037	0.0	0.0	0.6635421531916896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
