Sample Names	MutationType	DBS78A	DBS78B	DBS78C
PD4088a_non-exome	CG>GT	0.0	0.9992569401851011	0.0007430598148988467
PD4088a_non-exome	CG>TA	0.0	0.755993692571941	0.24400630742805896
PD4088a_non-exome	CG>TC	0.0	0.5615688375586841	0.4384311624413158
PD4088a_non-exome	CG>TT	0.0	0.5615688375586841	0.4384311624413158
PD4088a_non-exome	CT>AA	0.0	0.38463108872699037	0.6153689112730096
PD4088a_non-exome	CT>AC	0.0	0.541433903636716	0.4585660963632841
PD4088a_non-exome	CT>AG	0.0	0.9999928659777447	7.134022255272842e-06
PD4088a_non-exome	CT>GA	0.0	0.9999189701356903	8.102986430967116e-05
PD4088a_non-exome	CT>GC	0.0	0.4657091095593275	0.5342908904406725
PD4088a_non-exome	CT>GG	0.0	0.40759908214626506	0.5924009178537349
PD4088a_non-exome	CT>TA	0.0	0.02554833125717598	0.9744516687428241
PD4088a_non-exome	CT>TC	0.0	0.02532330177865592	0.974676698221344
PD4088a_non-exome	CT>TG	0.0	0.6137294285001305	0.3862705714998696
PD4088a_non-exome	GC>AA	0.0	0.5236712139021737	0.47632878609782614
PD4088a_non-exome	GC>AG	0.0	0.6743071315919923	0.3256928684080077
PD4088a_non-exome	GC>AT	0.0	0.7835874661943933	0.21641253380560668
PD4088a_non-exome	GC>CA	0.0	0.54758700696671	0.4524129930332899
PD4088a_non-exome	GC>CG	0.0	0.5615688375586841	0.4384311624413158
PD4088a_non-exome	GC>TA	0.0	0.9998934278650571	0.0001065721349428971
PD4088a_non-exome	TA>AT	0.0	0.31102223850734684	0.6889777614926531
PD4088a_non-exome	TA>CG	0.0	0.863552529727256	0.13644747027274398
PD4088a_non-exome	TA>CT	0.0	0.9229017437858898	0.0770982562141101
PD4088a_non-exome	TA>GC	0.0	0.5615688375586841	0.4384311624413158
PD4088a_non-exome	TA>GG	0.0	0.6164231612670686	0.3835768387329313
PD4088a_non-exome	TA>GT	0.0	0.9988811390578679	0.0011188609421321316
PD4088a_non-exome	TC>AA	0.0	0.8511183465260755	0.14888165347392457
PD4088a_non-exome	TC>AG	0.0	0.11103256890563357	0.8889674310943665
PD4088a_non-exome	TC>AT	0.0	0.12068167529676556	0.8793183247032346
PD4088a_non-exome	TC>CA	0.0	0.9201648237698629	0.07983517623013718
PD4088a_non-exome	TC>CG	0.0	0.5847545759761532	0.4152454240238468
PD4088a_non-exome	TC>CT	0.0	0.22875800860763262	0.7712419913923675
PD4088a_non-exome	TC>GA	0.0	0.999968441534115	3.155846588506034e-05
PD4088a_non-exome	TC>GG	0.0	0.4560318037492218	0.5439681962507781
PD4088a_non-exome	TC>GT	0.0	0.6372295799396066	0.36277042006039345
PD4088a_non-exome	TG>AA	0.0	0.9998843236905772	0.00011567630942277776
PD4088a_non-exome	TG>AC	0.0	0.9977341096809541	0.002265890319045954
PD4088a_non-exome	TG>AT	0.0	0.7353204650226911	0.2646795349773088
PD4088a_non-exome	TG>CA	0.0	0.7365185499480678	0.2634814500519322
PD4088a_non-exome	TG>CC	0.0	0.6524112069786946	0.3475887930213054
PD4088a_non-exome	TG>CT	0.0	0.9505736909998012	0.04942630900019887
PD4088a_non-exome	TG>GA	0.0	0.9995611115073486	0.0004388884926513255
PD4088a_non-exome	TG>GC	0.0	0.7976632624369203	0.2023367375630797
PD4088a_non-exome	TG>GT	0.0	0.6760739556333707	0.32392604436662925
PD4088a_non-exome	TT>AA	0.0	0.7088168540789203	0.2911831459210798
PD4088a_non-exome	TT>AC	0.0	0.9995480902591928	0.0004519097408072577
PD4088a_non-exome	TT>AG	0.0	0.39395766861118625	0.6060423313888138
PD4088a_non-exome	TT>CA	0.0	0.0004045325960230621	0.9995954674039768
PD4088a_non-exome	TT>CC	0.0	0.00021591865414617183	0.9997840813458538
PD4088a_non-exome	TT>CG	0.0	0.8565640442785304	0.14343595572146955
PD4088a_non-exome	TT>GA	0.0	0.5615688375586841	0.4384311624413158
PD4088a_non-exome	TT>GC	0.0	0.19995955515130995	0.80004044484869
PD4088a_non-exome	TT>GG	0.0	0.997494597627343	0.0025054023726570045
PD4103a_non-exome	AC>CA	0.0	0.5173849197840449	0.4826150802159552
PD4103a_non-exome	AC>CG	0.0	0.6049756626287435	0.3950243373712565
PD4103a_non-exome	AC>CT	0.0	0.9080517845580699	0.0919482154419301
PD4103a_non-exome	AC>GA	0.0	0.9997654442515422	0.00023455574845777225
PD4103a_non-exome	AC>GG	0.0	0.6809969516027604	0.3190030483972395
PD4103a_non-exome	AC>GT	0.0	0.9987788557966611	0.0012211442033388193
PD4103a_non-exome	AC>TA	0.0	0.9673602961277046	0.032639703872295346
PD4103a_non-exome	AC>TG	0.0	0.9996901468195941	0.00030985318040587965
PD4103a_non-exome	AC>TT	0.0	0.16347136974828966	0.8365286302517103
PD4103a_non-exome	AT>CA	0.0	0.8864510381375702	0.11354896186242977
PD4103a_non-exome	AT>CC	0.0	0.6809969516027604	0.3190030483972395
PD4103a_non-exome	AT>CG	0.0	0.6809969516027604	0.3190030483972395
PD4103a_non-exome	AT>GA	0.0	0.43392861310766073	0.5660713868923392
PD4103a_non-exome	AT>GC	0.0	0.6809969516027604	0.3190030483972395
PD4103a_non-exome	AT>TA	0.0	0.9998830407839473	0.00011695921605268525
PD4103a_non-exome	CC>AA	0.0	0.8555089456636145	0.1444910543363856
PD4103a_non-exome	CC>AG	0.0	0.7898165710897436	0.21018342891025635
PD4103a_non-exome	CC>AT	0.0	0.6298421106057537	0.3701578893942462
PD4103a_non-exome	CC>GA	0.0	0.9609558712464203	0.0390441287535797
PD4103a_non-exome	CC>GG	0.0	0.9999269038833417	7.309611665828704e-05
PD4103a_non-exome	CC>GT	0.0	0.31671508502191864	0.6832849149780813
PD4103a_non-exome	CC>TA	0.0	5.5110237757694154e-05	0.9999448897622423
PD4103a_non-exome	CC>TG	0.0	0.00019867001838801186	0.999801329981612
PD4103a_non-exome	CC>TT	0.0	0.09464081020156644	0.9053591897984336
PD4103a_non-exome	CG>AT	0.0	0.6583403168343254	0.3416596831656747
PD4103a_non-exome	CG>GC	0.0	0.6809969516027604	0.3190030483972395
PD4103a_non-exome	CG>GT	0.0	0.9995540315585697	0.00044596844143032397
PD4103a_non-exome	CG>TA	0.0	0.8377613100837972	0.16223868991620274
PD4103a_non-exome	CG>TC	0.0	0.6809969516027604	0.3190030483972395
PD4103a_non-exome	CG>TT	0.0	0.6809969516027604	0.3190030483972395
PD4103a_non-exome	CT>AA	0.0	0.510220662053809	0.489779337946191
PD4103a_non-exome	CT>AC	0.0	0.6630558827696768	0.3369441172303233
PD4103a_non-exome	CT>AG	0.0	0.9999957195744322	4.280425567824211e-06
PD4103a_non-exome	CT>GA	0.0	0.9999513805055619	4.8619494438217545e-05
PD4103a_non-exome	CT>GC	0.0	0.592291488214818	0.4077085117851821
PD4103a_non-exome	CT>GG	0.0	0.5341781273134053	0.4658218726865947
PD4103a_non-exome	CT>TA	0.0	0.04186745633309775	0.9581325436669023
PD4103a_non-exome	CT>TC	0.0	0.04150481040499219	0.9584951895950078
PD4103a_non-exome	CT>TG	0.0	0.7258845671364182	0.2741154328635817
PD4103a_non-exome	GC>AA	0.0	0.6469321823434909	0.3530678176565092
PD4103a_non-exome	GC>AG	0.0	0.7753126522404813	0.2246873477595187
PD4103a_non-exome	GC>AT	0.0	0.8578470036668275	0.14215299633317235
PD4103a_non-exome	GC>CA	0.0	0.6685759934786655	0.3314240065213345
PD4103a_non-exome	GC>CG	0.0	0.6809969516027604	0.3190030483972395
PD4103a_non-exome	GC>TA	0.0	0.9999360539930893	6.394600691072929e-05
PD4103a_non-exome	TA>AT	0.0	0.4293462442014142	0.5706537557985859
PD4103a_non-exome	TA>CG	0.0	0.9134052648143453	0.08659473518565468
PD4103a_non-exome	TA>CT	0.0	0.9522690572914191	0.04773094270858092
PD4103a_non-exome	TA>GC	0.0	0.6809969516027604	0.3190030483972395
PD4103a_non-exome	TA>GG	0.0	0.72814261881592	0.2718573811840799
PD4103a_non-exome	TA>GT	0.0	0.9993283828562447	0.0006716171437553647
PD4103a_non-exome	TC>AA	0.0	0.9050143602763085	0.09498563972369141
PD4103a_non-exome	TC>AG	0.0	0.17230031696543763	0.8276996830345623
PD4103a_non-exome	TC>AT	0.0	0.18615881998336803	0.813841180016632
PD4103a_non-exome	TC>CA	0.0	0.9505187567520017	0.049481243247998394
PD4103a_non-exome	TC>CG	0.0	0.7012271165088476	0.29877288349115244
PD4103a_non-exome	TC>CT	0.0	0.3308126520146647	0.6691873479853353
PD4103a_non-exome	TC>GA	0.0	0.9999810646814412	1.893531855887811e-05
PD4103a_non-exome	TC>GG	0.0	0.5828532579009239	0.4171467420990761
PD4103a_non-exome	TC>GT	0.0	0.7453920555853588	0.2546079444146411
PD4103a_non-exome	TG>AA	0.0	0.9999305910027557	6.940899724432345e-05
PD4103a_non-exome	TG>AC	0.0	0.9986392324685821	0.0013607675314179376
PD4103a_non-exome	TG>AT	0.0	0.822388195035859	0.177611804964141
PD4103a_non-exome	TG>CA	0.0	0.8232868781316053	0.1767131218683947
PD4103a_non-exome	TG>CC	0.0	0.7577678522386923	0.24223214776130783
PD4103a_non-exome	TG>CT	0.0	0.9697460787355265	0.030253921264473547
PD4103a_non-exome	TG>GA	0.0	0.9997366206667458	0.00026337933325422234
PD4103a_non-exome	TG>GC	0.0	0.8679070552650437	0.1320929447349563
PD4103a_non-exome	TG>GT	0.0	0.7767129810583481	0.2232870189416519
PD4103a_non-exome	TT>AA	0.0	0.8022585176878527	0.19774148231214728
PD4103a_non-exome	TT>AC	0.0	0.9997288051332749	0.00027119486672512656
PD4103a_non-exome	TT>AG	0.0	0.520019104888535	0.479980895111465
PD4103a_non-exome	TT>CA	0.0	0.0006740392128167154	0.9993259607871833
PD4103a_non-exome	TT>CC	0.0	0.00035981263007106655	0.9996401873699289
PD4103a_non-exome	TT>CG	0.0	0.9087001543180744	0.09129984568192562
PD4103a_non-exome	TT>GA	0.0	0.6809969516027604	0.3190030483972395
PD4103a_non-exome	TT>GC	0.0	0.2940651654702337	0.7059348345297662
PD4103a_non-exome	TT>GG	0.0	0.9984952505752942	0.001504749424705767
PD4107a_non-exome	AC>CA	0.8074391220271475	0.0	0.1925608779728525
PD4107a_non-exome	AC>CG	0.0007189333724889395	0.0	0.9992810666275111
PD4107a_non-exome	AC>CT	0.9769799393265789	0.0	0.023020060673421095
PD4107a_non-exome	AC>GA	0.9999906786447433	0.0	9.321355256617692e-06
PD4107a_non-exome	AC>GG	0.853556689677793	0.0	0.146443310322207
PD4107a_non-exome	AC>GT	0.9999519780111784	0.0	4.802198882157632e-05
PD4107a_non-exome	AC>TA	0.9797060991039453	0.0	0.020293900896054613
PD4107a_non-exome	AC>TG	0.9999645514777198	0.0	3.5448522280266924e-05
PD4107a_non-exome	AC>TT	0.6347017486071065	0.0	0.3652982513928936
PD4107a_non-exome	AT>CA	0.8608863492212562	0.0	0.13911365077874388
PD4107a_non-exome	AT>CC	0.853556689677793	0.0	0.146443310322207
PD4107a_non-exome	AT>CG	0.853556689677793	0.0	0.146443310322207
PD4107a_non-exome	AT>GA	0.9801649924481359	0.0	0.019835007551864094
PD4107a_non-exome	AT>GC	0.853556689677793	0.0	0.146443310322207
PD4107a_non-exome	AT>TA	0.9999008706412921	0.0	9.912935870791182e-05
PD4107a_non-exome	CC>AA	0.9833753346088343	0.0	0.016624665391165715
PD4107a_non-exome	CC>AG	0.9435446291412308	0.0	0.056455370858769165
PD4107a_non-exome	CC>AT	0.9504131170559553	0.0	0.04958688294404467
PD4107a_non-exome	CC>GA	0.9809633053717277	0.0	0.019036694628272285
PD4107a_non-exome	CC>GG	0.999867791006223	0.0	0.00013220899377692222
PD4107a_non-exome	CC>GT	0.08919385859439061	0.0	0.9108061414056094
PD4107a_non-exome	CC>TA	0.5882380389886296	0.0	0.4117619610113703
PD4107a_non-exome	CC>TG	0.7305596810512225	0.0	0.2694403189487774
PD4107a_non-exome	CC>TT	0.4818295247015472	0.0	0.5181704752984528
PD4107a_non-exome	CG>AT	0.9997749546284235	0.0	0.00022504537157652551
PD4107a_non-exome	CG>GC	0.853556689677793	0.0	0.146443310322207
PD4107a_non-exome	CG>GT	0.9999276126031333	0.0	7.238739686669186e-05
PD4107a_non-exome	CG>TA	0.0009688523028444202	0.0	0.9990311476971555
PD4107a_non-exome	CG>TC	0.853556689677793	0.0	0.146443310322207
PD4107a_non-exome	CG>TT	0.853556689677793	0.0	0.146443310322207
PD4107a_non-exome	CT>AA	0.8672212096910381	0.0	0.13277879030896203
PD4107a_non-exome	CT>AC	0.9999541660268104	0.0	4.583397318955295e-05
PD4107a_non-exome	CT>AG	0.9999966967776339	0.0	3.303222366101946e-06
PD4107a_non-exome	CT>GA	0.9999747863143592	0.0	2.5213685640817624e-05
PD4107a_non-exome	CT>GC	0.0004087665174923579	0.0	0.9995912334825077
PD4107a_non-exome	CT>GG	0.6602086436390758	0.0	0.3397913563609242
PD4107a_non-exome	CT>TA	0.6575202925827617	0.0	0.3424797074172384
PD4107a_non-exome	CT>TC	0.000367138676978359	0.0	0.9996328613230218
PD4107a_non-exome	CT>TG	0.736382838719372	0.0	0.26361716128062795
PD4107a_non-exome	GC>AA	0.9405294027841263	0.0	0.05947059721587367
PD4107a_non-exome	GC>AG	0.9752329575138692	0.0	0.02476704248613079
PD4107a_non-exome	GC>AT	0.8686571354804273	0.0	0.13134286451957264
PD4107a_non-exome	GC>CA	0.6828636201229173	0.0	0.31713637987708265
PD4107a_non-exome	GC>CG	0.853556689677793	0.0	0.146443310322207
PD4107a_non-exome	GC>TA	0.9999528456540548	0.0	4.7154345945186014e-05
PD4107a_non-exome	TA>AT	0.8741692752570815	0.0	0.12583072474291845
PD4107a_non-exome	TA>CG	0.008658415590005816	0.0	0.9913415844099942
PD4107a_non-exome	TA>CT	0.9404943279241078	0.0	0.05950567207589219
PD4107a_non-exome	TA>GC	0.853556689677793	0.0	0.146443310322207
PD4107a_non-exome	TA>GG	0.002537800187291311	0.0	0.9974621998127087
PD4107a_non-exome	TA>GT	0.9999854951217519	0.0	1.4504878248050731e-05
PD4107a_non-exome	TC>AA	0.9800939794257147	0.0	0.01990602057428523
PD4107a_non-exome	TC>AG	0.32595762953771934	0.0	0.6740423704622805
PD4107a_non-exome	TC>AT	0.7400234391762259	0.0	0.259976560823774
PD4107a_non-exome	TC>CA	0.9875939145529485	0.0	0.012406085447051443
PD4107a_non-exome	TC>CG	0.8510489273124083	0.0	0.14895107268759178
PD4107a_non-exome	TC>CT	0.8312837179521899	0.0	0.16871628204781006
PD4107a_non-exome	TC>GA	0.9999965378150002	0.0	3.462184999793251e-06
PD4107a_non-exome	TC>GG	0.0011829260054932935	0.0	0.9988170739945067
PD4107a_non-exome	TC>GT	0.6280039996037279	0.0	0.3719960003962722
PD4107a_non-exome	TG>AA	0.999990127629225	0.0	9.872370774979454e-06
PD4107a_non-exome	TG>AC	0.9998788390856561	0.0	0.00012116091434385684
PD4107a_non-exome	TG>AT	0.9683422608793747	0.0	0.03165773912062528
PD4107a_non-exome	TG>CA	0.96115645341652	0.0	0.038843546583479986
PD4107a_non-exome	TG>CC	0.9373195190723751	0.0	0.06268048092762492
PD4107a_non-exome	TG>CT	0.9855070166519764	0.0	0.014492983348023618
PD4107a_non-exome	TG>GA	0.8688743693082798	0.0	0.13112563069172017
PD4107a_non-exome	TG>GC	0.0045796706075556925	0.0	0.9954203293924444
PD4107a_non-exome	TG>GT	0.4833730214116575	0.0	0.5166269785883426
PD4107a_non-exome	TT>AA	0.752660861947329	0.0	0.24733913805267102
PD4107a_non-exome	TT>AC	0.8922098071821727	0.0	0.10779019281782729
PD4107a_non-exome	TT>AG	0.8446155931059874	0.0	0.15538440689401256
PD4107a_non-exome	TT>CA	0.0014035877137660733	0.0	0.998596412286234
PD4107a_non-exome	TT>CC	0.6931980684390835	0.0	0.3068019315609165
PD4107a_non-exome	TT>CG	0.7771958162658585	0.0	0.22280418373414146
PD4107a_non-exome	TT>GA	0.853556689677793	0.0	0.146443310322207
PD4107a_non-exome	TT>GC	0.0015924177591545884	0.0	0.9984075822408455
PD4107a_non-exome	TT>GG	0.9997542989922221	0.0	0.0002457010077778367
PD4109a_non-exome	AC>CA	0.0	0.49654658333640506	0.503453416663595
PD4109a_non-exome	AC>CG	0.0	0.5848849000142577	0.41511509998574225
PD4109a_non-exome	AC>CT	0.0	0.9008490486963145	0.09915095130368544
PD4109a_non-exome	AC>GA	0.0	0.9997450532994341	0.00025494670056591174
PD4109a_non-exome	AC>GG	0.0	0.6626163739329741	0.3373836260670259
PD4109a_non-exome	AC>GT	0.0	0.9986728102737658	0.0013271897262342885
PD4109a_non-exome	AC>TA	0.0	0.9646224707543148	0.03537752924568515
PD4109a_non-exome	AC>TG	0.0	0.9996632121391058	0.00033678786089423265
PD4109a_non-exome	AC>TT	0.0	0.15238652691125587	0.8476134730887441
PD4109a_non-exome	AT>CA	0.0	0.8777839549356191	0.12221604506438084
PD4109a_non-exome	AT>CC	0.0	0.6626163739329741	0.3373836260670259
PD4109a_non-exome	AT>CG	0.0	0.6626163739329741	0.3373836260670259
PD4109a_non-exome	AT>GA	0.0	0.4135711525923052	0.5864288474076949
PD4109a_non-exome	AT>GC	0.0	0.6626163739329741	0.3373836260670259
PD4109a_non-exome	AT>TA	0.0	0.9998728717102754	0.00012712828972464882
PD4109a_non-exome	CC>AA	0.0	0.8448933344723368	0.1551066655276632
PD4109a_non-exome	CC>AG	0.0	0.7756403324228116	0.22435966757718828
PD4109a_non-exome	CC>AT	0.0	0.6102011733506773	0.38979882664932275
PD4109a_non-exome	CC>GA	0.0	0.9577043294077024	0.04229567059229754
PD4109a_non-exome	CC>GG	0.0	0.9999205482042947	7.94517957052922e-05
PD4109a_non-exome	CC>GT	0.0	0.298952499524519	0.7010475004754809
PD4109a_non-exome	CC>TA	0.0	5.0701642271443435e-05	0.9999492983577285
PD4109a_non-exome	CC>TG	0.0	0.00018277932193867095	0.9998172206780612
PD4109a_non-exome	CC>TT	0.0	0.08773380122786256	0.9122661987721374
PD4109a_non-exome	CG>AT	0.0	0.6393456530724063	0.3606543469275938
PD4109a_non-exome	CG>GC	0.0	0.6626163739329741	0.3373836260670259
PD4109a_non-exome	CG>GT	0.0	0.9995152704918421	0.00048472950815789406
PD4109a_non-exome	CG>TA	0.0	0.8261068326696109	0.17389316733038893
PD4109a_non-exome	CG>TC	0.0	0.6626163739329741	0.3373836260670259
PD4109a_non-exome	CG>TT	0.0	0.6626163739329741	0.3373836260670259
PD4109a_non-exome	CT>AA	0.0	0.4893782819712755	0.5106217180287245
PD4109a_non-exome	CT>AC	0.0	0.6441816888154287	0.3558183111845714
PD4109a_non-exome	CT>AG	0.0	0.999995347365245	4.652634755003989e-06
PD4109a_non-exome	CT>GA	0.0	0.9999471529468625	5.2847053137453324e-05
PD4109a_non-exome	CT>GC	0.0	0.5720119960720521	0.427988003927948
PD4109a_non-exome	CT>GG	0.0	0.5133829108827365	0.48661708911726353
PD4109a_non-exome	CT>TA	0.0	0.03864750564685415	0.961352494353146
PD4109a_non-exome	CT>TC	0.0	0.03831163494416585	0.9616883650558342
PD4109a_non-exome	CT>TG	0.0	0.7089851097237436	0.29101489027625627
PD4109a_non-exome	GC>AA	0.0	0.627661986871266	0.3723380131287341
PD4109a_non-exome	GC>AG	0.0	0.7604548621477161	0.23954513785228398
PD4109a_non-exome	GC>AT	0.0	0.8473725216698051	0.15262747833019485
PD4109a_non-exome	GC>CA	0.0	0.6498477208463476	0.35015227915365227
PD4109a_non-exome	GC>CG	0.0	0.6626163739329741	0.3373836260670259
PD4109a_non-exome	GC>TA	0.0	0.9999304938572396	6.95061427603331e-05
PD4109a_non-exome	TA>AT	0.0	0.409048416780604	0.5909515832193959
PD4109a_non-exome	TA>CG	0.0	0.9065787477201049	0.09342125227989509
PD4109a_non-exome	TA>CT	0.0	0.9483329853442778	0.05166701465572226
PD4109a_non-exome	TA>GC	0.0	0.6626163739329741	0.3373836260670259
PD4109a_non-exome	TA>GG	0.0	0.711327010278544	0.28867298972145616
PD4109a_non-exome	TA>GT	0.0	0.9992700239971701	0.0007299760028299155
PD4109a_non-exome	TC>AA	0.0	0.897600520307808	0.10239947969219186
PD4109a_non-exome	TC>AG	0.0	0.16073182313399625	0.8392681768660037
PD4109a_non-exome	TC>AT	0.0	0.17385529003597566	0.8261447099640242
PD4109a_non-exome	TC>CA	0.0	0.9464464656400413	0.053553534359958674
PD4109a_non-exome	TC>CG	0.0	0.6834703845460959	0.31652961545390407
PD4109a_non-exome	TC>CT	0.0	0.31262116272689905	0.687378837273101
PD4109a_non-exome	TC>GA	0.0	0.9999794181658902	2.058183410977313e-05
PD4109a_non-exome	TC>GG	0.0	0.5624511144250622	0.4375488855749378
PD4109a_non-exome	TC>GT	0.0	0.7292466647775123	0.2707533352224876
PD4109a_non-exome	TG>AA	0.0	0.9999245558931257	7.544410687428146e-05
PD4109a_non-exome	TG>AC	0.0	0.9985210798542428	0.0014789201457572445
PD4109a_non-exome	TG>AT	0.0	0.8098799995125733	0.19012000048742675
PD4109a_non-exome	TG>CA	0.0	0.8108274134766544	0.1891725865233456
PD4109a_non-exome	TG>CC	0.0	0.7421357533291806	0.2578642466708194
PD4109a_non-exome	TG>CT	0.0	0.9672015882400926	0.032798411759907414
PD4109a_non-exome	TG>GA	0.0	0.9997137246724632	0.00028627532753677267
PD4109a_non-exome	TG>GC	0.0	0.858051185024762	0.14194881497523804
PD4109a_non-exome	TG>GT	0.0	0.7619193548480894	0.23808064515191077
PD4109a_non-exome	TT>AA	0.0	0.7886969435391149	0.21130305646088507
PD4109a_non-exome	TT>AC	0.0	0.9997052299222667	0.0002947700777332293
PD4109a_non-exome	TT>AG	0.0	0.4991844109416262	0.5008155890583739
PD4109a_non-exome	TT>CA	0.0	0.0006201495161987164	0.9993798504838014
PD4109a_non-exome	TT>CC	0.0	0.00033103714857314755	0.9996689628514268
PD4109a_non-exome	TT>CG	0.0	0.9015427013175562	0.09845729868244381
PD4109a_non-exome	TT>GA	0.0	0.6626163739329741	0.3373836260670259
PD4109a_non-exome	TT>GC	0.0	0.27705779596176006	0.7229422040382399
PD4109a_non-exome	TT>GG	0.0	0.9983646167854895	0.0016353832145105118
PD4115a_non-exome	AC>CA	0.19584884027700772	0.8041511597229923	0.0
PD4115a_non-exome	AC>CG	2.9250189893594077e-05	0.9999707498101064	0.0
PD4115a_non-exome	AC>CT	0.21110002017981544	0.7888999798201846	0.0
PD4115a_non-exome	AC>GA	0.6104677519226657	0.3895322480773343	0.0
PD4115a_non-exome	AC>GG	0.14530430280341392	0.854695697196586	0.0
PD4115a_non-exome	AC>GT	0.6131865606500356	0.3868134393499643	0.0
PD4115a_non-exome	AC>TA	0.09208480478179418	0.9079151952182057	0.0
PD4115a_non-exome	AC>TG	0.35250637283191166	0.6474936271680883	0.0
PD4115a_non-exome	AC>TT	0.356344020850918	0.643655979149082	0.0
PD4115a_non-exome	AT>CA	0.047036522291266925	0.9529634777087331	0.0
PD4115a_non-exome	AT>CC	0.14530430280341392	0.854695697196586	0.0
PD4115a_non-exome	AT>CG	0.14530430280341392	0.854695697196586	0.0
PD4115a_non-exome	AT>GA	0.8005572683328596	0.19944273166714038	0.0
PD4115a_non-exome	AT>GC	0.14530430280341392	0.854695697196586	0.0
PD4115a_non-exome	AT>TA	0.06843929339020877	0.9315607066097912	0.0
PD4115a_non-exome	CC>AA	0.38350270821345817	0.6164972917865418	0.0
PD4115a_non-exome	CC>AG	0.21687713872923556	0.7831228612707645	0.0
PD4115a_non-exome	CC>AT	0.41224294870872563	0.5877570512912744	0.0
PD4115a_non-exome	CC>GA	0.11533163928148757	0.8846683607185125	0.0
PD4115a_non-exome	CC>GG	0.03327847955547915	0.9667215204445208	0.0
PD4115a_non-exome	CC>GT	0.012984360914841625	0.9870156390851583	0.0
PD4115a_non-exome	CC>TA	0.9993808072203132	0.0006191927796867029	0.0
PD4115a_non-exome	CC>TG	0.9988243983448851	0.0011756016551149626	0.0
PD4115a_non-exome	CC>TT	0.3564507098701498	0.6435492901298501	0.0
PD4115a_non-exome	CG>AT	0.9930824010946004	0.006917598905399555	0.0
PD4115a_non-exome	CG>GC	0.14530430280341392	0.854695697196586	0.0
PD4115a_non-exome	CG>GT	0.2773305021550032	0.7226694978449968	0.0
PD4115a_non-exome	CG>TA	1.1693972238257199e-05	0.9999883060277617	0.0
PD4115a_non-exome	CG>TC	0.14530430280341392	0.854695697196586	0.0
PD4115a_non-exome	CG>TT	0.14530430280341392	0.854695697196586	0.0
PD4115a_non-exome	CT>AA	0.28077704554865857	0.7192229544513415	0.0
PD4115a_non-exome	CT>AC	0.9985535062935785	0.0014464937064213924	0.0
PD4115a_non-exome	CT>AG	0.0746627636567125	0.9253372363432876	0.0
PD4115a_non-exome	CT>GA	0.10719958689219433	0.8928004131078056	0.0
PD4115a_non-exome	CT>GC	1.752725924299324e-05	0.999982472740757	0.0
PD4115a_non-exome	CT>GG	0.0954328563435355	0.9045671436564645	0.0
PD4115a_non-exome	CT>TA	0.7323167591476907	0.2676832408523093	0.0
PD4115a_non-exome	CT>TC	0.0005278448344579476	0.9994721551655419	0.0
PD4115a_non-exome	CT>TG	0.06163430262339509	0.938365697376605	0.0
PD4115a_non-exome	GC>AA	0.3495649336707906	0.6504350663292094	0.0
PD4115a_non-exome	GC>AG	0.4153903515743541	0.5846096484256459	0.0
PD4115a_non-exome	GC>AT	0.06388126166777827	0.9361187383322217	0.0
PD4115a_non-exome	GC>CA	0.06232037188098059	0.9376796281190194	0.0
PD4115a_non-exome	GC>CG	0.14530430280341392	0.854695697196586	0.0
PD4115a_non-exome	GC>TA	0.07786593827703406	0.922134061722966	0.0
PD4115a_non-exome	TA>AT	0.36505826496055027	0.6349417350394497	0.0
PD4115a_non-exome	TA>CG	5.155551735964417e-05	0.9999484444826403	0.0
PD4115a_non-exome	TA>CT	0.04700904134513894	0.952990958654861	0.0
PD4115a_non-exome	TA>GC	0.14530430280341392	0.854695697196586	0.0
PD4115a_non-exome	TA>GG	5.914450867129216e-05	0.9999408554913287	0.0
PD4115a_non-exome	TA>GT	0.7426005372253662	0.2573994627746337	0.0
PD4115a_non-exome	TC>AA	0.24343645898196462	0.7565635410180354	0.0
PD4115a_non-exome	TC>AG	0.12636966411996506	0.8736303358800349	0.0
PD4115a_non-exome	TC>AT	0.4365744533686024	0.5634255466313978	0.0
PD4115a_non-exome	TC>CA	0.20510932679047808	0.794890673209522	0.0
PD4115a_non-exome	TC>CG	0.13162941020464805	0.868370589795352	0.0
PD4115a_non-exome	TC>CT	0.3829449018649152	0.6170550981350849	0.0
PD4115a_non-exome	TC>GA	0.2540386738090708	0.7459613261909291	0.0
PD4115a_non-exome	TC>GG	5.2775552415216905e-05	0.9999472244475849	0.0
PD4115a_non-exome	TC>GT	0.03466135077988893	0.965338649220111	0.0
PD4115a_non-exome	TG>AA	0.304492425195376	0.695507574804624	0.0
PD4115a_non-exome	TG>AC	0.41182972011401453	0.5881702798859856	0.0
PD4115a_non-exome	TG>AT	0.2914523071177224	0.7085476928822776	0.0
PD4115a_non-exome	TG>CA	0.24852144354026692	0.751478556459733	0.0
PD4115a_non-exome	TG>CC	0.22937598317305036	0.7706240168269497	0.0
PD4115a_non-exome	TG>CT	0.11668039633485773	0.8833196036651424	0.0
PD4115a_non-exome	TG>GA	0.00010868578443283716	0.9998913142155672	0.0
PD4115a_non-exome	TG>GC	4.359831087767869e-05	0.9999564016891223	0.0
PD4115a_non-exome	TG>GT	0.016472115330925068	0.9835278846690749	0.0
PD4115a_non-exome	TT>AA	0.044619114409701045	0.955380885590299	0.0
